date,probability
1996-06-30,0.18967674821855873
1996-07-31,0.1631214595925023
1996-08-31,0.12969504384975422
1996-09-30,0.15305917053691775
1996-10-31,0.17823276208303496
1996-11-30,0.21193122442174178
1996-12-31,0.21026677739073613
1997-01-31,0.19497312803251932
1997-02-28,0.14166655668978367
1997-03-31,0.10053566927747132
1997-04-30,0.07535800249727816
1997-05-31,0.06220574133580575
1997-06-30,0.05501796143152458
1997-07-31,0.06261479926618477
1997-08-31,0.07304745058270246
1997-09-30,0.06088441099370749
1997-10-31,0.07731910673429555
1997-11-30,0.11739435025068073
1997-12-31,0.09169314775522239
1998-01-31,0.07655192602121497
1998-02-28,0.0900346988414153
1998-03-31,0.07695785364115755
1998-04-30,0.06187050787563156
1998-05-31,0.06709595772526997
1998-06-30,0.07528663690733135
1998-07-31,0.1174946830732242
1998-08-31,0.11920587156167947
1998-09-30,0.10617913359006971
1998-10-31,0.13135621127656646
1998-11-30,0.18059341624484848
1998-12-31,0.19610420675253065
1999-01-31,0.22250840703981148
1999-02-28,0.22668406123364732
1999-03-31,0.20046442892155636
1999-04-30,0.18772875303004385
1999-05-31,0.19497312803251932
1999-06-30,0.2183049312235566
1999-07-31,0.22190502475946977
1999-08-31,0.23290885993054464
1999-09-30,0.27944652676517334
1999-10-31,0.20225394503506292
1999-11-30,0.23315920309081434
1999-12-31,0.26511056761697743
2000-01-31,0.2404710578236439
2000-02-28,0.20713556078993947
2000-03-31,0.16802719276510092
2000-04-30,0.15179404102162905
2000-05-31,0.13160680439696906
2000-06-30,0.09667469225901515
2000-07-31,0.1067053776475937
2000-08-31,0.10982027023788768
2000-09-30,0.10728122661233735
2000-10-31,0.1069288186530592
2000-11-30,0.14590400093755423
2000-12-31,0.12991947337715984
2001-01-31,0.09883690817396347
2001-02-28,0.14735751983292555
2001-03-31,0.21453182197992093
2001-04-30,0.26118277558913816
2001-05-31,0.2008322924995472
2001-06-30,0.2452496270708984
2001-07-31,0.3158401075087463
2001-08-31,0.39972083468501507
2001-09-30,0.3841315717996557
2001-10-31,0.4270621404690134
2001-11-30,0.4477027474421636
2001-12-31,0.46324122192845973
2002-01-31,0.32608207298981895
2002-02-28,0.27741437922743184
2002-03-31,0.22365757267153305
2002-04-30,0.10051032746914283
2002-05-31,0.05475178072760616
2002-06-30,0.05307404155261821
2002-07-31,0.057355742075102883
2002-08-31,0.06623689694971995
2002-09-30,0.03425198896494525
2002-10-31,0.021065218332561492
2002-11-30,0.011576528380959223
2002-12-31,0.003838113262533679
2003-01-31,0.003904382501581961
2003-02-28,0.005660552297736295
2003-03-31,0.0032492085884527513
2003-04-30,0.003176317195042211
2003-05-31,0.0036329657232956414
2003-06-30,0.005260241464581312
2003-07-31,0.008334199593327768
2003-08-31,0.014411372883132115
2003-09-30,0.026645123012646103
2003-10-31,0.022256744770846944
2003-11-30,0.010580928897486307
2003-12-31,0.010217770271034663
2004-01-31,0.009543526905593602
2004-02-28,0.012260180854129813
2004-03-31,0.013286693347685568
2004-04-30,0.010370175858305058
2004-05-31,0.017666098463252955
2004-06-30,0.020213201627976296
2004-07-31,0.006685901398145353
2004-08-31,0.003081503681666055
2004-09-30,0.004250581593313412
2004-10-31,0.003941441956774736
2004-11-30,0.003942822191989168
2004-12-31,0.003938694237387149
2005-01-31,0.00474036975351685
2005-02-28,0.00590674236517141
2005-03-31,0.00931209462169335
2005-04-30,0.0036577627728466965
2005-05-31,0.0020867568901749263
2005-06-30,0.0033673106969466563
2005-07-31,0.005779357820402334
2005-08-31,0.011036147302288442
2005-09-30,0.018571056602531708
2005-10-31,0.02307608448671038
2005-11-30,0.03215149544106603
2005-12-31,0.036124793105198026
2006-01-31,0.04453482106419401
2006-02-28,0.0627334535355321
2006-03-31,0.05358699974890986
2006-04-30,0.06894259083259889
2006-05-31,0.09374309121835406
2006-06-30,0.12615423283369842
2006-07-31,0.13660239868261345
2006-08-31,0.1579906193969587
2006-09-30,0.16407874012050988
2006-10-31,0.17032241358384928
2006-11-30,0.18611511992128998
2006-12-31,0.20004858037466444
2007-01-31,0.2807947503068507
2007-02-28,0.290894046693915
2007-03-31,0.27652326168715946
2007-04-30,0.240406216821242
2007-05-31,0.2413101131001662
2007-06-30,0.255889756941448
2007-07-31,0.29523778392245553
2007-08-31,0.3450809960132244
2007-09-30,0.34603545223511967
2007-10-31,0.3706961071389853
2007-11-30,0.4072757424212883
2007-12-31,0.3941741462328126
2008-01-31,0.378466533071563
2008-02-28,0.40080133505698423
2008-03-31,0.41713106046609794
2008-04-30,0.36783648804676544
2008-05-31,0.320020850908735
2008-06-30,0.221226813035211
2008-07-31,0.28545588040121783
2008-08-31,0.2221475547527047
2008-09-30,0.1913049079145819
2008-10-31,0.19136382571347363
2008-11-30,0.1482196779761669
2008-12-31,0.11731574535312972
2009-01-31,0.13062568696463847
2009-02-28,0.06266366863484082
2009-03-31,0.02595443732057832
2009-04-30,0.02107074255572126
2009-05-31,0.030453933625046697
2009-06-30,0.0268512535751571
2009-07-31,0.021630492954294648
2009-08-31,0.029582318745147027
2009-09-30,0.016106079474506044
2009-10-31,0.005963444883784884
2009-11-30,0.004075007810155832
2009-12-31,0.020382869502776763
2010-01-31,0.020427445943793268
2010-02-28,0.01549012141995146
2010-03-31,0.014499056924649485
2010-04-30,0.01114874112876089
2010-05-31,0.006204497901447675
2010-06-30,0.0027815049007289244
2010-07-31,0.0037789746334474885
2010-08-31,0.0035023733567355626
2010-09-30,0.004547510357884121
2010-10-31,0.004216334775846358
2010-11-30,0.0039841938192553
2010-12-31,0.002771339421302709
2011-01-31,0.0021459091255191104
2011-02-28,0.002567399851877799
2011-03-31,0.00257033123728915
2011-04-30,0.0020678480010014786
2011-05-31,0.004723607681071143
2011-06-30,0.006534900787521452
2011-07-31,0.009748180447662458
2011-08-31,0.016190650376624517
2011-09-30,0.017238650157282206
2011-10-31,0.019811407787369836
2011-11-30,0.014244093092122857
2011-12-31,0.005768681640038003
2012-01-31,0.0048991865484863065
2012-02-28,0.0033039989085679104
2012-03-31,0.004299040848142995
2012-04-30,0.0036268520924804893
2012-05-31,0.005964533313018356
2012-06-30,0.008050330246777001
2012-07-31,0.008050330246777001
2012-08-31,0.02405681019416592
2012-09-30,0.03751982462489387
2012-10-31,0.029957844726196597
2012-11-30,0.03599258221147543
2012-12-31,0.03751982462489387
2013-01-31,0.0391145650125337
2013-02-28,0.042486269240870886
2013-03-31,0.03175841500251698
2013-04-30,0.037571027582506716
2013-05-31,0.05316340313626801
2013-06-30,0.06667964224344447
2013-07-31,0.07527455611738444
2013-08-31,0.06269404949636179
2013-09-30,0.06039774491087243
2013-10-31,0.05741449177322623
2013-11-30,0.06425855329802035
2013-12-31,0.057383195121981256
2014-01-31,0.044810849387767714
2014-02-28,0.0424945045974349
2014-03-31,0.0430622087331108
2014-04-30,0.053822750647730365
2014-05-31,0.041876300778362345
2014-06-30,0.025167482398740452
2014-07-31,0.01614646713850505
2014-08-31,0.01247920822043374
2014-09-30,0.010746976474472914
2014-10-31,0.015399253578663244
2014-11-30,0.013548187490319195
2014-12-31,0.010060961535020464
2015-01-31,0.010224504623529975
2015-02-28,0.013323975398379614
2015-03-31,0.01310903419904386
2015-04-30,0.012891165436431467
2015-05-31,0.016399923313086366
2015-06-30,0.015642617333520792
