n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
1459,365,63,0.4603,0.5046,0.6982,0.2537,0.5397,0.5,6,0.5,6,0.5,6,GME,3,21,1824,1827
1509,378,63,0.4762,0.4662,0.7046,0.2556,0.5079,0.4848,33,,0,,0,GME,3,22,1887,1890
1560,390,63,0.4286,0.4537,0.7009,0.2538,0.5714,,0,,0,,0,GME,3,23,1950,1953
1610,403,63,0.5873,0.6009,0.6728,0.24,0.4603,0.6364,11,0.7,10,,0,GME,3,24,2013,2016
400,101,63,0.5079,0.524,2.116,0.3122,0.5556,0.5385,52,0.5385,52,0.5385,52,GOOG,3,0,501,504
451,113,63,0.4921,0.5643,0.6758,0.2417,0.6508,0.7647,17,0.7333,15,0.75,8,GOOG,3,1,564,567
501,126,63,0.5873,0.4865,0.6924,0.2485,0.5873,0.5873,63,0.5873,63,0.5556,9,GOOG,3,2,627,630
552,138,63,0.5079,0.3332,0.8461,0.3161,0.5079,0.5079,63,0.4915,59,0.3448,29,GOOG,3,3,690,693
602,151,63,0.4762,0.4788,0.7195,0.2629,0.6349,0.6522,23,0.6522,23,0.5,2,GOOG,3,4,753,756
652,164,63,0.6508,0.5978,0.668,0.2375,0.619,0.6809,47,0.6809,47,,0,GOOG,3,5,816,819
703,176,63,0.6032,0.4863,1.1326,0.2546,0.6032,0.6032,63,0.6032,63,0.5,4,GOOG,3,6,879,882
753,189,63,0.4127,0.5478,0.8002,0.3023,0.4127,0.4127,63,0.4127,63,0.4237,59,GOOG,3,7,942,945
804,201,63,0.4444,0.5,0.712,0.2594,0.4444,0.4444,63,0.4444,63,,0,GOOG,3,8,1005,1008
854,214,63,0.4762,0.4632,2.3339,0.3151,0.5079,0.4545,11,,0,,0,GOOG,3,9,1068,1071
904,227,63,0.6508,0.5105,0.6562,0.2317,0.3492,,0,,0,,0,GOOG,3,10,1131,1134
955,239,63,0.4603,0.4691,0.7237,0.265,0.5397,,0,,0,,0,GOOG,3,11,1194,1197
1005,252,63,0.5079,0.4762,0.8029,0.2937,0.5397,0.5652,23,0.4,5,0.4,5,GOOG,3,12,1257,1260
1056,264,63,0.4921,0.4727,1.8907,0.306,0.5238,0.52,25,,0,,0,GOOG,3,13,1320,1323
1106,277,63,0.5238,0.5442,0.7229,0.2615,0.5714,0.625,24,0.5,4,0.5,4,GOOG,3,14,1383,1386
1156,290,63,0.4286,0.4829,0.6931,0.25,0.619,0.5882,17,0.5882,17,0.5882,17,GOOG,3,15,1446,1449
1207,302,63,0.6508,0.5848,0.6691,0.238,0.6508,0.6508,63,0.7407,27,,0,GOOG,3,16,1509,1512
1257,315,63,0.5238,0.5657,0.6965,0.2516,0.5238,0.5238,63,0.5122,41,,0,GOOG,3,17,1572,1575
1308,327,63,0.5238,0.5,0.6927,0.2497,0.5714,0.5517,58,0.5517,58,,0,GOOG,3,18,1635,1638
1358,340,63,0.6825,0.6458,0.633,0.2209,0.6508,0.6721,61,0.8235,17,1.0,8,GOOG,3,19,1698,1701
1408,353,63,0.3968,0.6505,0.8803,0.3158,0.3968,0.3968,63,0.463,54,0.463,54,GOOG,3,20,1761,1764
1459,365,63,0.619,0.5728,0.6583,0.2326,0.7143,0.7692,39,0.7692,39,,0,GOOG,3,21,1824,1827
1509,378,63,0.5714,0.4578,0.6548,0.2312,0.7302,0.7209,43,0.7209,43,0.7209,43,GOOG,3,22,1887,1890
1560,390,63,0.6032,0.6142,0.6538,0.2306,0.6032,0.6032,63,0.6667,48,0.6667,48,GOOG,3,23,1950,1953
1610,403,63,0.5714,0.34,0.7157,0.2589,0.5714,0.5714,63,0.5714,63,0.5714,63,GOOG,3,24,2013,2016
400,101,63,0.5397,0.5,0.6943,0.2506,0.5397,0.5397,63,0.5397,63,,0,HUM,3,0,501,504
451,113,63,0.5714,0.4657,0.701,0.2535,0.5873,0.5806,62,0.5,2,0.5,2,HUM,3,1,564,567
501,126,63,0.619,0.5653,0.6463,0.2313,0.5714,0.6111,54,0.6154,52,0.6316,19,HUM,3,2,627,630
552,138,63,0.4444,0.5342,2.1825,0.3284,0.4444,0.4444,63,0.4444,63,0.5161,31,HUM,3,3,690,693
602,151,63,0.619,0.4778,0.9195,0.2531,0.7143,0.6842,57,0.7647,17,0.7647,17,HUM,3,4,753,756
652,164,63,0.5397,0.499,0.6999,0.2533,0.5238,0.5357,56,0.52,50,,0,HUM,3,5,816,819
703,176,63,0.4921,0.3891,0.7105,0.2585,0.4921,0.4921,63,0.4103,39,0.0,1,HUM,3,6,879,882
753,189,63,0.4762,0.4928,0.7292,0.2676,0.4286,0.44,50,0.4103,39,0.4103,39,HUM,3,7,942,945
804,201,63,0.5397,0.5294,0.9377,0.2632,0.619,0.6562,32,,0,,0,HUM,3,8,1005,1008
854,214,63,0.4127,0.4522,0.7167,0.2616,0.5873,0.5,30,0.5,30,0.5909,22,HUM,3,9,1068,1071
904,227,63,0.4127,0.4769,0.6993,0.253,0.5714,0.3333,3,0.3333,3,0.3333,3,HUM,3,10,1131,1134
955,239,63,0.5556,0.5692,0.69,0.2483,0.4762,0.5417,24,0.5417,24,0.5417,24,HUM,3,11,1194,1197
1005,252,63,0.4921,0.5582,0.6781,0.2428,0.619,0.6842,19,0.6875,16,0.6875,16,HUM,3,12,1257,1260
1056,264,63,0.4762,0.6679,0.6953,0.2538,0.4127,0.4314,51,0.5667,30,0.5667,30,HUM,3,13,1320,1323
1106,277,63,0.5556,0.5319,0.7,0.2527,0.4603,0.5172,29,0.4762,21,0.6667,6,HUM,3,14,1383,1386
1156,290,63,0.4286,0.3986,1.0141,0.2986,0.4127,0.4138,58,0.4138,58,0.1538,13,HUM,3,15,1446,1449
1207,302,63,0.5397,0.4577,3.9325,0.3615,0.5556,0.5536,56,0.5455,44,0.5455,44,HUM,3,16,1509,1512
1257,315,63,0.6349,0.5611,0.6616,0.2356,0.6032,0.6316,57,0.6316,57,0.6429,14,HUM,3,17,1572,1575
1308,327,63,0.4127,0.4511,0.7089,0.2578,0.4286,0.4074,54,0.0,1,0.0,1,HUM,3,18,1635,1638
1358,340,63,0.5873,0.5571,0.6817,0.2456,0.4444,0.5625,16,0.5333,15,0.5,6,HUM,3,19,1698,1701
1408,353,63,0.6667,0.6709,0.6607,0.2345,0.381,0.5652,23,0.75,12,0.75,12,HUM,3,20,1761,1764
1459,365,63,0.3968,0.4887,0.6872,0.2478,0.5714,0.375,8,1.0,1,1.0,1,HUM,3,21,1824,1827
1509,378,63,0.5556,0.5909,0.6831,0.2465,0.5238,0.6667,15,,0,,0,HUM,3,22,1887,1890
1560,390,63,0.6032,0.6397,0.6077,0.2159,0.3651,0.4583,24,,0,,0,HUM,3,23,1950,1953
1610,403,63,0.4286,0.4018,0.7646,0.2827,0.5873,0.5333,15,0.2,5,0.25,4,HUM,3,24,2013,2016
400,101,63,0.3492,0.5277,1.4255,0.3809,0.3492,0.3492,63,0.3492,63,0.3387,62,HY,3,0,501,504
451,113,63,0.4762,0.4698,0.723,0.2643,0.4921,0.4167,12,0.3636,11,0.3636,11,HY,3,1,564,567
501,126,63,0.4921,0.5,0.7094,0.258,0.5079,0.5,2,1.0,1,,0,HY,3,2,627,630
552,138,63,0.2698,0.539,0.7162,0.2615,0.7302,,0,,0,,0,HY,3,3,690,693
602,151,63,0.4444,0.5036,0.7195,0.2631,0.4444,0.4444,63,0.4444,63,,0,HY,3,4,753,756
652,164,63,0.3651,0.4386,0.9216,0.3429,0.3651,0.3651,63,0.3651,63,0.2353,17,HY,3,5,816,819
703,176,63,0.4603,0.5233,7.0886,0.5209,0.3016,0.3256,43,0.3256,43,0.3256,43,HY,3,6,879,882
753,189,63,0.5556,0.5071,0.9276,0.2594,0.4444,0.5,4,0.5,2,0.5,2,HY,3,7,942,945
804,201,63,0.619,0.4947,0.6677,0.2373,0.381,,0,,0,,0,HY,3,8,1005,1008
854,214,63,0.4762,0.7136,0.6995,0.2536,0.5238,,0,,0,,0,HY,3,9,1068,1071
904,227,63,0.5238,0.499,0.7155,0.2603,0.4444,0.3333,6,0.3333,6,0.3333,6,HY,3,10,1131,1134
955,239,63,0.3016,0.307,0.7104,0.2584,0.5079,0.3,30,,0,,0,HY,3,11,1194,1197
1005,252,63,0.4921,0.6,0.6747,0.2418,0.5556,1.0,3,1.0,2,1.0,2,HY,3,12,1257,1260
1056,264,63,0.4444,0.5,0.6988,0.2528,0.4444,0.4444,63,,0,,0,HY,3,13,1320,1323
1106,277,63,0.619,0.5005,2.0383,0.2809,0.381,,0,,0,,0,HY,3,14,1383,1386
1156,290,63,0.254,0.3105,3.1817,0.4021,0.746,,0,,0,,0,HY,3,15,1446,1449
1207,302,63,0.4921,0.5,0.6932,0.25,0.4921,0.4921,63,,0,,0,HY,3,16,1509,1512
1257,315,63,0.381,0.378,0.7062,0.2565,0.4921,0.42,50,0.4,5,,0,HY,3,17,1572,1575
1308,327,63,0.5397,0.6268,0.6939,0.2503,0.5397,0.5397,63,0.0,1,,0,HY,3,18,1635,1638
1358,340,63,0.4286,0.6219,0.6859,0.2479,0.4286,0.4262,61,1.0,1,1.0,1,HY,3,19,1698,1701
1408,353,63,0.5238,0.5872,1.8447,0.2884,0.5397,0.5357,56,0.5745,47,0.6279,43,HY,3,20,1761,1764
1459,365,63,0.4921,0.5121,0.7086,0.2574,0.4921,0.4762,21,0.4762,21,0.4762,21,HY,3,21,1824,1827
1509,378,63,0.4762,0.4354,1.2086,0.2903,0.381,0.3043,23,0.3043,23,0.3043,23,HY,3,22,1887,1890
1560,390,63,0.5397,0.5872,0.8974,0.2466,0.5556,0.5484,62,0.6364,33,0.6667,12,HY,3,23,1950,1953
1610,403,63,0.6032,0.6308,0.662,0.236,0.5397,0.5789,57,0.6154,52,0.6154,52,HY,3,24,2013,2016
400,101,63,0.4444,0.5352,0.8072,0.2939,0.4444,0.4444,63,0.5,30,0.5,30,INSM,3,0,501,504
451,113,63,0.4603,0.4333,1.1894,0.282,0.5238,0.4912,57,0.5455,11,1.0,2,INSM,3,1,564,567
501,126,63,0.381,0.5,0.6971,0.252,0.619,,0,,0,,0,INSM,3,2,627,630
552,138,63,0.5079,0.4505,1.4441,0.2962,0.5556,0.5357,56,0.5357,56,0.5357,56,INSM,3,3,690,693
602,151,63,0.3651,0.4135,0.9781,0.2832,0.381,0.371,62,0.3333,54,,0,INSM,3,4,753,756
652,164,63,0.4444,0.5109,0.6974,0.2521,0.4127,0.4211,57,,0,,0,INSM,3,5,816,819
703,176,63,0.4762,0.3773,0.9788,0.2825,0.5238,,0,,0,,0,INSM,3,6,879,882
753,189,63,0.6825,0.4645,0.6705,0.2388,0.3175,0.5,2,,0,,0,INSM,3,7,942,945
804,201,63,0.4603,0.4853,0.725,0.2653,0.5397,,0,,0,,0,INSM,3,8,1005,1008
854,214,63,0.5238,0.5,0.6933,0.2501,0.4762,,0,,0,,0,INSM,3,9,1068,1071
904,227,63,0.6032,0.5112,0.6826,0.2446,0.381,0.4286,7,0.4286,7,0.4286,7,INSM,3,10,1131,1134
955,239,63,0.4127,0.6549,0.7177,0.2622,0.619,1.0,2,1.0,2,1.0,2,INSM,3,11,1194,1197
1005,252,63,0.5079,0.4883,0.7118,0.2584,0.4603,0.4,10,0.4,10,0.25,4,INSM,3,12,1257,1260
1056,264,63,0.4921,0.5396,0.6773,0.2452,0.5714,0.6667,12,1.0,2,1.0,2,INSM,3,13,1320,1323
1106,277,63,0.5397,0.5597,0.9047,0.2497,0.4444,0.4878,41,0.5,2,0.5,2,INSM,3,14,1383,1386
1156,290,63,0.4127,0.4828,0.7921,0.296,0.5397,0.3846,13,,0,,0,INSM,3,15,1446,1449
1207,302,63,0.5079,0.5061,1.41,0.2826,0.5238,0.75,4,0.75,4,0.75,4,INSM,3,16,1509,1512
1257,315,63,0.4444,0.5,0.7076,0.2572,0.5556,,0,,0,,0,INSM,3,17,1572,1575
1308,327,63,0.4603,0.5172,0.6945,0.2507,0.4603,0.4603,63,1.0,1,,0,INSM,3,18,1635,1638
1358,340,63,0.4921,0.5,0.6935,0.2502,0.4921,0.4921,63,,0,,0,INSM,3,19,1698,1701
1408,353,63,0.381,0.5,0.6931,0.25,0.381,0.381,63,,0,,0,INSM,3,20,1761,1764
1459,365,63,0.3175,0.4932,0.7272,0.2657,0.6667,0.0,1,0.0,1,,0,INSM,3,21,1824,1827
1509,378,63,0.6667,0.5,0.6871,0.247,0.6667,0.6667,63,,0,,0,INSM,3,22,1887,1890
1560,390,63,0.4127,0.4116,0.7115,0.2592,0.4127,0.4127,63,,0,,0,INSM,3,23,1950,1953
1610,403,63,0.4444,0.518,0.7017,0.254,0.4286,0.4355,62,0.5,2,0.5,2,INSM,3,24,2013,2016
400,101,63,0.4444,0.4459,0.8674,0.3168,0.4444,0.4444,63,0.4426,61,0.4138,58,INTC,3,0,501,504
451,113,63,0.4762,0.5434,0.7302,0.268,0.4762,0.4762,63,0.4915,59,0.4915,59,INTC,3,1,564,567
501,126,63,0.4762,0.5833,0.6939,0.2504,0.5238,,0,,0,,0,INTC,3,2,627,630
552,138,63,0.4444,0.5999,0.9254,0.2629,0.6984,0.8,15,0.875,8,0.8571,7,INTC,3,3,690,693
602,151,63,0.3968,0.428,0.7668,0.2773,0.4286,0.3721,43,,0,,0,INTC,3,4,753,756
652,164,63,0.4762,0.461,0.7213,0.2635,0.5397,0.5111,45,0.5111,45,0.5,38,INTC,3,5,816,819
703,176,63,0.4603,0.4721,1.0075,0.2892,0.4603,0.4603,63,0.4603,63,0.3333,6,INTC,3,6,879,882
753,189,63,0.5714,0.5909,0.6642,0.236,0.4762,0.5652,23,0.75,12,0.75,12,INTC,3,7,942,945
804,201,63,0.6349,0.71,0.8785,0.236,0.4127,0.5556,27,0.5556,27,0.5769,26,INTC,3,8,1005,1008
854,214,63,0.5238,0.6084,1.1671,0.2754,0.3968,0.4419,43,0.4419,43,0.4419,43,INTC,3,9,1068,1071
904,227,63,0.4921,0.5283,0.8017,0.2992,0.3651,0.3548,31,0.3548,31,0.3548,31,INTC,3,10,1131,1134
955,239,63,0.5238,0.5939,0.9101,0.2498,0.4762,0.5,4,0.5,4,0.5,4,INTC,3,11,1194,1197
1005,252,63,0.6032,0.652,0.6644,0.2338,0.4762,1.0,5,1.0,5,1.0,5,INTC,3,12,1257,1260
1056,264,63,0.4762,0.4919,0.7447,0.2726,0.5238,,0,,0,,0,INTC,3,13,1320,1323
1106,277,63,0.5873,0.6286,0.6694,0.2398,0.5714,0.6136,44,0.7,30,1.0,1,INTC,3,14,1383,1386
1156,290,63,0.4444,0.4051,0.7692,0.2831,0.5556,0.5,36,0.4231,26,0.75,4,INTC,3,15,1446,1449
1207,302,63,0.4127,0.4272,0.7713,0.2876,0.4127,0.4127,63,0.3333,30,0.3333,30,INTC,3,16,1509,1512
1257,315,63,0.4603,0.5923,1.5802,0.2707,0.4603,0.459,61,0.4762,42,0.6471,17,INTC,3,17,1572,1575
1308,327,63,0.5397,0.5378,1.3625,0.2644,0.5556,0.5536,56,0.625,16,0.625,16,INTC,3,18,1635,1638
1358,340,63,0.3968,0.6465,0.6938,0.2503,0.3175,0.3393,56,,0,,0,INTC,3,19,1698,1701
1408,353,63,0.619,0.6258,0.6712,0.2391,0.4603,0.5806,31,0.8,5,,0,INTC,3,20,1761,1764
1459,365,63,0.6508,0.6881,0.661,0.2341,0.5397,0.7,30,,0,,0,INTC,3,21,1824,1827
1509,378,63,0.4444,0.6181,0.7883,0.2944,0.6508,0.8,10,0.8,10,,0,INTC,3,22,1887,1890
1560,390,63,0.4603,0.4861,1.0088,0.2918,0.5714,0.625,8,,0,,0,INTC,3,23,1950,1953
1610,403,63,0.3333,0.3216,0.8746,0.3251,0.6032,0.4286,28,,0,,0,INTC,3,24,2013,2016
400,101,63,0.6508,0.469,1.1306,0.2508,0.3651,1.0,1,,0,,0,IREN,3,0,501,504
451,113,63,0.4127,0.4122,1.7248,0.4025,0.5873,,0,,0,,0,IREN,3,1,564,567
501,126,63,0.5714,0.4907,0.6863,0.2466,0.4286,,0,,0,,0,IREN,3,2,627,630
552,138,63,0.4603,0.5,0.7026,0.2547,0.5397,,0,,0,,0,IREN,3,3,690,693
602,151,63,0.6825,0.6799,0.6815,0.2374,0.4921,0.6774,31,0.6774,31,0.6774,31,IREN,3,4,753,756
652,164,63,0.619,0.6074,0.7128,0.2446,0.619,0.619,63,0.7105,38,0.7105,38,IREN,3,5,816,819
703,176,63,0.6825,0.5658,0.6531,0.2306,0.6984,0.6935,62,0.7333,30,1.0,1,IREN,3,6,879,882
753,189,63,0.5556,0.5943,0.7059,0.2517,0.4921,0.5294,51,0.5455,44,0.5625,32,IREN,3,7,942,945
804,201,63,0.5238,0.5525,0.6986,0.2527,0.5238,0.5254,59,0.5254,59,0.5833,36,IREN,3,8,1005,1008
400,101,63,0.4921,0.5539,1.1941,0.2841,0.4921,0.4921,63,0.4921,63,0.3571,14,JNJ,3,0,501,504
451,113,63,0.4762,0.5294,0.9675,0.2789,0.4603,0.4583,48,0.4583,48,0.4583,48,JNJ,3,1,564,567
501,126,63,0.4762,0.5,0.6982,0.2525,0.5238,,0,,0,,0,JNJ,3,2,627,630
552,138,63,0.5079,0.5006,0.7353,0.2701,0.6984,0.697,33,1.0,1,1.0,1,JNJ,3,3,690,693
602,151,63,0.4921,0.5877,0.679,0.2475,0.4921,0.4921,63,0.4921,63,0.56,25,JNJ,3,4,753,756
652,164,63,0.6032,0.4495,0.69,0.2479,0.6032,0.6032,63,0.0,1,0.0,1,JNJ,3,5,816,819
703,176,63,0.4286,0.4583,1.4358,0.2939,0.4286,0.4286,63,0.4286,63,0.0,3,JNJ,3,6,879,882
753,189,63,0.4921,0.4692,1.179,0.2746,0.5238,0.5082,61,0.5,2,0.5,2,JNJ,3,7,942,945
804,201,63,0.5238,0.5,0.6863,0.2468,0.5238,0.5238,63,1.0,1,1.0,1,JNJ,3,8,1005,1008
854,214,63,0.5238,0.5434,0.6936,0.2502,0.4762,0.5,56,0.5,56,,0,JNJ,3,9,1068,1071
904,227,63,0.4921,0.4854,0.7038,0.2549,0.5079,,0,,0,,0,JNJ,3,10,1131,1134
955,239,63,0.6508,0.6618,0.6416,0.2252,0.4921,0.8462,13,0.8462,13,0.8462,13,JNJ,3,11,1194,1197
1005,252,63,0.4603,0.6492,4.4252,0.397,0.4127,0.431,58,0.4464,56,0.4364,55,JNJ,3,12,1257,1260
1056,264,63,0.4127,0.4354,0.7219,0.264,0.5238,0.4565,46,0.5625,16,0.5625,16,JNJ,3,13,1320,1323
1106,277,63,0.6032,0.5773,0.697,0.2509,0.3175,0.4138,29,0.3846,13,,0,JNJ,3,14,1383,1386
1156,290,63,0.5556,0.572,0.6837,0.2465,0.5397,0.6364,22,0.7143,7,0.6667,6,JNJ,3,15,1446,1449
1207,302,63,0.4921,0.4167,0.9589,0.2738,0.4286,0.3333,15,0.3333,15,0.3333,3,JNJ,3,16,1509,1512
1257,315,63,0.4444,0.498,0.7137,0.2601,0.5556,0.5,10,0.4444,9,0.5,2,JNJ,3,17,1572,1575
1308,327,63,0.5397,0.5323,0.6927,0.2498,0.4921,0.625,8,,0,,0,JNJ,3,18,1635,1638
1358,340,63,0.6032,0.6276,0.6621,0.2361,0.4286,0.5417,24,0.5417,24,,0,JNJ,3,19,1698,1701
1408,353,63,0.4444,0.5668,0.7336,0.2682,0.5556,,0,,0,,0,JNJ,3,20,1761,1764
1459,365,63,0.5238,0.5641,0.6738,0.2403,0.6667,0.7,30,0.7368,19,,0,JNJ,3,21,1824,1827
1509,378,63,0.5238,0.7019,1.1144,0.2558,0.619,0.8462,13,,0,,0,JNJ,3,22,1887,1890
1560,390,63,0.3333,0.3603,1.5264,0.3378,0.6508,0.4667,15,0.3333,12,,0,JNJ,3,23,1950,1953
1610,403,63,0.5397,0.5103,0.6998,0.2532,0.4286,0.45,20,0.45,20,,0,JNJ,3,24,2013,2016
400,101,63,0.5079,0.5637,0.6615,0.2401,0.3968,0.4318,44,,0,,0,KVUE,3,0,501,504
451,113,63,0.4127,0.5405,8.7109,0.5742,0.4127,0.4127,63,0.4127,63,0.4127,63,KVUE,3,1,564,567
501,126,63,0.3651,0.4595,0.7713,0.2898,0.6508,0.5714,7,0.5,2,0.5,2,KVUE,3,2,627,630
400,101,63,0.5238,0.4556,0.7446,0.2736,0.5238,0.5238,63,0.4815,54,0.5357,28,LLY,3,0,501,504
451,113,63,0.4921,0.5565,0.7542,0.2801,0.4921,0.4921,63,0.4921,63,0.4921,63,LLY,3,1,564,567
501,126,63,0.6032,0.5878,0.7093,0.2581,0.3175,0.4,25,0.4,10,0.4286,7,LLY,3,2,627,630
552,138,63,0.5556,0.5217,0.9815,0.2796,0.6349,0.6111,54,0.6111,54,0.7273,11,LLY,3,3,690,693
602,151,63,0.5873,0.6729,0.6534,0.2314,0.4921,0.551,49,0.6818,22,,0,LLY,3,4,753,756
652,164,63,0.5556,0.4942,1.6796,0.3077,0.6825,0.6923,39,,0,,0,LLY,3,5,816,819
703,176,63,0.4921,0.2752,0.8082,0.297,0.4921,0.4921,63,0.4839,62,0.3659,41,LLY,3,6,879,882
753,189,63,0.3333,0.4565,0.744,0.2748,0.3651,0.3443,61,,0,,0,LLY,3,7,942,945
804,201,63,0.5873,0.4943,0.9209,0.2563,0.5873,0.5873,63,0.5,2,0.5,2,LLY,3,8,1005,1008
854,214,63,0.6349,0.5517,0.674,0.2408,0.5397,0.5965,57,0.0,3,0.0,2,LLY,3,9,1068,1071
904,227,63,0.4921,0.4794,1.872,0.2984,0.5714,0.5556,36,,0,,0,LLY,3,10,1131,1134
955,239,63,0.4603,0.5304,0.6965,0.2516,0.4603,0.4603,63,0.6,5,0.6,5,LLY,3,11,1194,1197
1005,252,63,0.6825,0.3218,0.9201,0.2543,0.6984,0.6935,62,,0,,0,LLY,3,12,1257,1260
1056,264,63,0.5873,0.4744,0.6777,0.2423,0.619,0.6066,61,0.6066,61,0.6066,61,LLY,3,13,1320,1323
1106,277,63,0.5238,0.5096,0.7121,0.2579,0.5238,0.5238,63,0.5833,12,0.5455,11,LLY,3,14,1383,1386
1156,290,63,0.5873,0.4319,0.6905,0.2485,0.5873,0.5873,63,0.5,26,0.5455,11,LLY,3,15,1446,1449
1207,302,63,0.4921,0.5,0.7062,0.2565,0.4921,0.4921,63,0.4921,63,,0,LLY,3,16,1509,1512
1257,315,63,0.6825,0.4767,0.6493,0.2283,0.6825,0.6825,63,0.6721,61,,0,LLY,3,17,1572,1575
1308,327,63,0.5397,0.5659,1.584,0.2728,0.5397,0.5397,63,0.5484,62,0.6111,18,LLY,3,18,1635,1638
1358,340,63,0.5397,0.5177,1.1711,0.2779,0.5397,0.5397,63,0.5,44,0.5238,42,LLY,3,19,1698,1701
1408,353,63,0.5079,0.496,4.0146,0.3891,0.5079,0.5079,63,0.5192,52,0.5192,52,LLY,3,20,1761,1764
1459,365,63,0.5079,0.4803,0.7132,0.2597,0.5079,0.5079,63,0.5079,63,0.45,20,LLY,3,21,1824,1827
1509,378,63,0.6508,0.4379,0.6613,0.2342,0.6508,0.6508,63,0.6508,63,,0,LLY,3,22,1887,1890
1560,390,63,0.5873,0.4423,0.6911,0.2489,0.5873,0.5873,63,0.0,3,0.0,1,LLY,3,23,1950,1953
1610,403,63,0.4127,0.4475,0.7083,0.2575,0.4127,0.4127,63,0.3125,16,,0,LLY,3,24,2013,2016
400,101,63,0.5079,0.5,0.7376,0.2711,0.5079,0.5079,63,0.5079,63,0.5079,63,LULU,3,0,501,504
451,113,63,0.6825,0.5918,0.619,0.2151,0.6667,0.6774,62,0.6721,61,0.7083,48,LULU,3,1,564,567
501,126,63,0.5714,0.44,1.0156,0.2865,0.6032,0.5932,59,0.5,28,0.5,26,LULU,3,2,627,630
552,138,63,0.4921,0.4299,0.7585,0.2807,0.4921,0.4912,57,0.4912,57,0.4912,57,LULU,3,3,690,693
602,151,63,0.4921,0.5161,0.7052,0.2556,0.4921,0.4921,63,0.5385,13,0.5,12,LULU,3,4,753,756
652,164,63,0.5397,0.6593,1.1555,0.266,0.7143,0.7857,28,1.0,2,1.0,2,LULU,3,5,816,819
703,176,63,0.6032,0.4426,0.6879,0.2471,0.6032,0.6032,63,0.5909,44,0.25,4,LULU,3,6,879,882
753,189,63,0.2698,0.4738,0.7959,0.3007,0.2698,0.2698,63,0.2698,63,,0,LULU,3,7,942,945
804,201,63,0.5238,0.447,0.7469,0.2735,0.5238,0.5238,63,0.4375,16,0.4375,16,LULU,3,8,1005,1008
854,214,63,0.5714,0.6219,0.6664,0.2369,0.5714,0.5714,63,0.7143,14,0.7143,14,LULU,3,9,1068,1071
904,227,63,0.4286,0.4364,0.7027,0.2567,0.5238,0.3333,9,0.5,2,0.5,2,LULU,3,10,1131,1134
955,239,63,0.6032,0.6583,0.6814,0.2404,0.5079,0.6667,21,0.7,20,1.0,1,LULU,3,11,1194,1197
1005,252,63,0.5714,0.4774,0.6845,0.2458,0.5714,0.5714,63,1.0,1,1.0,1,LULU,3,12,1257,1260
1056,264,63,0.4762,0.5255,0.6795,0.2447,0.4127,0.4286,49,,0,,0,LULU,3,13,1320,1323
1106,277,63,0.4762,0.5768,2.4829,0.296,0.5238,0.5,24,,0,,0,LULU,3,14,1383,1386
1156,290,63,0.5397,0.5177,0.7076,0.2562,0.5238,0.5357,56,,0,,0,LULU,3,15,1446,1449
1207,302,63,0.5714,0.6024,0.6776,0.2426,0.4127,0.4889,45,0.4286,7,0.4286,7,LULU,3,16,1509,1512
1257,315,63,0.3016,0.6196,1.026,0.3874,0.3016,0.3016,63,0.3276,58,0.3276,58,LULU,3,17,1572,1575
1308,327,63,0.3016,0.5,0.7094,0.2581,0.6984,,0,,0,,0,LULU,3,18,1635,1638
1358,340,63,0.5397,0.5628,0.6863,0.2466,0.5714,0.6842,19,0.7273,11,,0,LULU,3,19,1698,1701
1408,353,63,0.4127,0.5208,0.7021,0.2545,0.4127,0.4127,63,0.4545,22,,0,LULU,3,20,1761,1764
1459,365,63,0.3968,0.4011,0.7554,0.2806,0.3968,0.3774,53,0.3774,53,0.2857,28,LULU,3,21,1824,1827
1509,378,63,0.4921,0.5103,0.6994,0.2531,0.4286,0.4324,37,,0,,0,LULU,3,22,1887,1890
1560,390,63,0.5397,0.5434,0.6926,0.2497,0.5238,0.75,8,,0,,0,LULU,3,23,1950,1953
1610,403,63,0.6508,0.6528,0.6814,0.2443,0.4127,0.5667,30,0.5,18,0.6667,6,LULU,3,24,2013,2016
400,101,63,0.619,0.6096,0.8803,0.2398,0.5238,0.5849,53,0.5769,52,0.5769,52,LYFT,3,0,501,504
451,113,63,0.5238,0.5227,0.7171,0.2607,0.4762,0.5,42,0.5,42,0.5,42,LYFT,3,1,564,567
501,126,63,0.4444,0.4592,3.1897,0.3974,0.3333,0.3409,44,0.3409,44,0.3333,27,LYFT,3,2,627,630
552,138,63,0.5397,0.5162,0.6888,0.2478,0.4603,,0,,0,,0,LYFT,3,3,690,693
602,151,63,0.6349,0.5577,0.6257,0.2202,0.381,0.6667,3,1.0,2,1.0,2,LYFT,3,4,753,756
652,164,63,0.5079,0.452,3.9815,0.3822,0.4444,0.4516,31,0.44,25,0.44,25,LYFT,3,5,816,819
703,176,63,0.4921,0.498,0.7497,0.2757,0.5079,0.5,6,0.3333,3,0.3333,3,LYFT,3,6,879,882
753,189,63,0.4127,0.3669,0.7435,0.2745,0.5079,0.4,25,0.0,3,0.0,1,LYFT,3,7,942,945
804,201,63,0.4127,0.4595,0.9432,0.2659,0.5873,,0,,0,,0,LYFT,3,8,1005,1008
