n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
1158,290,63,0.5079,0.4904,0.6989,0.2528,0.5397,0.5254,59,,0,,0,TEAM,1,15,1448,1449
1208,303,63,0.5397,0.5302,0.9407,0.2657,0.4921,0.525,40,0.525,40,,0,TEAM,1,16,1511,1512
1259,315,63,0.4603,0.501,1.1985,0.2861,0.4444,0.4516,62,0.4516,62,0.45,40,TEAM,1,17,1574,1575
1309,328,63,0.4603,0.4723,0.7081,0.2574,0.5079,0.4821,56,,0,,0,TEAM,1,18,1637,1638
1360,340,63,0.3968,0.4239,0.7381,0.2722,0.5714,0.4643,28,,0,,0,TEAM,1,19,1700,1701
1410,353,63,0.5238,0.4847,0.6901,0.2485,0.4444,0.375,8,,0,,0,TEAM,1,20,1763,1764
1460,366,63,0.4762,0.4647,0.7063,0.256,0.4921,0.4833,60,0.0,1,0.0,1,TEAM,1,21,1826,1827
1511,378,63,0.4762,0.4398,0.6962,0.2515,0.4286,0.3125,16,,0,,0,TEAM,1,22,1889,1890
1561,391,63,0.5238,0.5217,0.6959,0.2512,0.4762,0.5,2,0.5,2,0.5,2,TEAM,1,23,1952,1953
1612,403,63,0.4286,0.4897,1.932,0.3208,0.4286,0.4262,61,0.4074,27,0.4583,24,TEAM,1,24,2015,2016
402,101,63,0.5079,0.5401,0.9814,0.2669,0.4603,0.4828,58,0.5,2,0.5,2,TGT,1,0,503,504
452,114,63,0.381,0.448,0.9728,0.2788,0.5556,0.25,8,0.25,8,0.25,8,TGT,1,1,566,567
503,126,63,0.619,0.6734,0.6667,0.2371,0.5714,0.75,24,1.0,3,1.0,3,TGT,1,2,629,630
553,139,63,0.5556,0.4428,0.6937,0.2502,0.5873,0.5818,55,0.5818,55,0.5556,45,TGT,1,3,692,693
604,151,63,0.5873,0.5598,0.6719,0.2395,0.5873,0.5873,63,0.6667,21,0.6667,21,TGT,1,4,755,756
654,164,63,0.4921,0.4678,1.2015,0.2843,0.5873,0.5641,39,0.5641,39,0.5789,38,TGT,1,5,818,819
704,177,63,0.4444,0.5406,0.7323,0.2706,0.4286,0.4355,62,0.4355,62,0.4545,44,TGT,1,6,881,882
755,189,63,0.5079,0.4945,0.6957,0.2513,0.5079,0.5079,63,0.5,22,,0,TGT,1,7,944,945
805,202,63,0.5079,0.4523,0.6935,0.2502,0.5397,0.5333,45,,0,,0,TGT,1,8,1007,1008
856,214,63,0.4762,0.5147,0.6882,0.2477,0.4603,0.4677,62,,0,,0,TGT,1,9,1070,1071
906,227,63,0.5079,0.5411,0.6901,0.2485,0.4603,0.4828,58,,0,,0,TGT,1,10,1133,1134
956,240,63,0.5079,0.4938,0.7047,0.2554,0.5714,0.5714,35,,0,,0,TGT,1,11,1196,1197
1007,252,63,0.5397,0.5314,0.6896,0.2485,0.4286,0.4583,24,,0,,0,TGT,1,12,1259,1260
1057,265,63,0.4286,0.4781,0.9362,0.2624,0.4444,0.4333,60,,0,,0,TGT,1,13,1322,1323
1108,277,63,0.5714,0.5398,0.6784,0.2437,0.4444,0.5714,7,0.5714,7,1.0,1,TGT,1,14,1385,1386
1158,290,63,0.4603,0.519,0.6991,0.2537,0.5714,0.5833,12,0.5833,12,0.5,6,TGT,1,15,1448,1449
1208,303,63,0.5397,0.4907,0.6944,0.2506,0.4286,0.4,10,0.4,10,,0,TGT,1,16,1511,1512
1259,315,63,0.4921,0.4823,0.7018,0.2543,0.4603,0.4,15,0.4167,12,,0,TGT,1,17,1574,1575
1309,328,63,0.5079,0.5192,0.6929,0.2514,0.5079,0.52,25,,0,,0,TGT,1,18,1637,1638
1360,340,63,0.5556,0.5526,0.6903,0.2486,0.4444,0.5,30,0.25,4,0.25,4,TGT,1,19,1700,1701
1410,353,63,0.4603,0.4057,0.716,0.2613,0.4603,0.3077,13,0.25,12,,0,TGT,1,20,1763,1764
1460,366,63,0.4444,0.4579,0.7029,0.2549,0.5397,0.4706,17,0.4375,16,,0,TGT,1,21,1826,1827
1511,378,63,0.5714,0.5699,0.9709,0.2671,0.4444,0.5294,17,0.5294,17,0.0,2,TGT,1,22,1889,1890
1561,391,63,0.3968,0.5703,0.689,0.2479,0.6667,0.7,10,0.7,10,0.7,10,TGT,1,23,1952,1953
1612,403,63,0.5238,0.566,0.6759,0.2422,0.4921,0.5082,61,0.5238,21,0.8571,7,TGT,1,24,2015,2016
402,101,63,0.5873,0.5854,0.6782,0.2424,0.5238,0.5614,57,0.5614,57,0.6,5,TJX,1,0,503,504
452,114,63,0.4921,0.4582,1.2249,0.2929,0.4921,0.4839,31,0.5556,27,0.5556,27,TJX,1,1,566,567
503,126,63,0.4762,0.4733,0.6967,0.2518,0.5079,0.4884,43,,0,,0,TJX,1,2,629,630
553,139,63,0.5238,0.4783,2.1319,0.3154,0.5079,0.5208,48,0.3846,13,0.3846,13,TJX,1,3,692,693
604,151,63,0.5079,0.4954,0.6972,0.2521,0.5556,0.55,40,0.55,40,1.0,1,TJX,1,4,755,756
654,164,63,0.4603,0.5291,0.7323,0.2689,0.4127,0.413,46,0.413,46,0.4667,15,TJX,1,5,818,819
704,177,63,0.3968,0.4057,0.7303,0.2678,0.4603,0.4237,59,,0,,0,TJX,1,6,881,882
755,189,63,0.4286,0.5139,0.7071,0.257,0.5714,,0,,0,,0,TJX,1,7,944,945
805,202,63,0.4762,0.5,0.6944,0.2506,0.5238,,0,,0,,0,TJX,1,8,1007,1008
856,214,63,0.5556,0.5242,0.6915,0.2491,0.4762,0.5455,22,0.5714,21,0.5455,11,TJX,1,9,1070,1071
906,227,63,0.5079,0.499,0.7459,0.2717,0.5397,0.56,25,0.5652,23,0.5652,23,TJX,1,10,1133,1134
956,240,63,0.5397,0.5368,0.6841,0.2457,0.4921,0.5625,16,0.8,5,1.0,1,TJX,1,11,1196,1197
1007,252,63,0.5079,0.5121,0.7329,0.2659,0.5079,0.5102,49,1.0,1,1.0,1,TJX,1,12,1259,1260
1057,265,63,0.5238,0.5469,0.6972,0.2508,0.5556,0.5714,35,0.7143,7,,0,TJX,1,13,1322,1323
1108,277,63,0.4127,0.4934,0.9517,0.2706,0.4444,0.4211,57,0.5,18,,0,TJX,1,14,1385,1386
1158,290,63,0.5238,0.6122,0.6688,0.2394,0.619,0.7143,21,0.75,12,0.75,12,TJX,1,15,1448,1449
1208,303,63,0.4921,0.5455,0.6881,0.2476,0.5238,0.5082,61,1.0,1,1.0,1,TJX,1,16,1511,1512
1259,315,63,0.5873,0.5588,0.9113,0.2515,0.619,0.6444,45,0.6875,16,,0,TJX,1,17,1574,1575
1309,328,63,0.4762,0.4677,0.7278,0.2668,0.4921,0.4706,34,0.4706,34,0.4706,34,TJX,1,18,1637,1638
1360,340,63,0.5079,0.4811,0.6824,0.2477,0.5556,0.5385,52,0.5385,52,0.6,5,TJX,1,19,1700,1701
1410,353,63,0.4921,0.4323,1.014,0.2806,0.5238,0.5128,39,0.4444,27,0.4231,26,TJX,1,20,1763,1764
1460,366,63,0.4603,0.4965,0.7111,0.2591,0.4603,0.4603,63,0.4286,14,0.4286,14,TJX,1,21,1826,1827
1511,378,63,0.5397,0.502,0.6913,0.2491,0.5397,0.5397,63,0.6667,3,,0,TJX,1,22,1889,1890
1561,391,63,0.5079,0.6111,0.69,0.2484,0.5238,0.5172,58,0.8182,11,,0,TJX,1,23,1952,1953
1612,403,63,0.5079,0.4792,0.6962,0.2515,0.4603,0.375,8,0.5,2,0.5,2,TJX,1,24,2015,2016
402,101,63,0.4921,0.4516,0.7462,0.2746,0.4921,0.4921,63,0.4921,63,0.4375,16,TPR,1,0,503,504
452,114,63,0.5238,0.5899,0.6727,0.2401,0.5238,0.5238,63,0.6667,18,0.75,16,TPR,1,1,566,567
503,126,63,0.4603,0.4792,0.7151,0.2601,0.5397,0.5,24,0.8,5,0.8,5,TPR,1,2,629,630
553,139,63,0.4127,0.5473,3.0493,0.3533,0.5873,0.5,14,,0,,0,TPR,1,3,692,693
604,151,63,0.5238,0.5432,0.6841,0.2484,0.6032,0.625,32,0.6667,30,,0,TPR,1,4,755,756
654,164,63,0.4921,0.4646,1.2312,0.2967,0.4762,0.4839,62,0.4839,62,0.4839,62,TPR,1,5,818,819
704,177,63,0.4762,0.6043,1.1735,0.2734,0.4921,0.4828,58,0.4828,58,,0,TPR,1,6,881,882
755,189,63,0.6032,0.6018,0.6761,0.2416,0.4921,0.5938,32,0.5938,32,1.0,1,TPR,1,7,944,945
805,202,63,0.5556,0.5418,1.4249,0.2851,0.5079,0.5625,32,,0,,0,TPR,1,8,1007,1008
856,214,63,0.5079,0.5166,0.7099,0.2579,0.4921,0.5,20,,0,,0,TPR,1,9,1070,1071
906,227,63,0.5397,0.5585,0.664,0.2369,0.4921,0.5455,22,1.0,6,1.0,6,TPR,1,10,1133,1134
956,240,63,0.4127,0.6136,0.931,0.2602,0.6984,0.7333,15,1.0,1,1.0,1,TPR,1,11,1196,1197
1007,252,63,0.4286,0.4496,1.6961,0.3187,0.4286,0.4286,63,0.3684,38,0.3684,38,TPR,1,12,1259,1260
1057,265,63,0.5556,0.5396,0.7013,0.2535,0.4603,0.5106,47,0.4884,43,0.5,2,TPR,1,13,1322,1323
1108,277,63,0.3651,0.4762,1.9049,0.3119,0.3333,0.3443,61,0.2727,22,0.2857,7,TPR,1,14,1385,1386
1158,290,63,0.4286,0.5694,0.7012,0.254,0.619,0.8,5,1.0,1,,0,TPR,1,15,1448,1449
1208,303,63,0.4921,0.498,0.701,0.2537,0.4921,0.4909,55,,0,,0,TPR,1,16,1511,1512
1259,315,63,0.5873,0.5098,0.6731,0.2415,0.4286,1.0,1,1.0,1,,0,TPR,1,17,1574,1575
1309,328,63,0.5397,0.5293,0.9243,0.2579,0.4762,0.6667,3,,0,,0,TPR,1,18,1637,1638
1360,340,63,0.4762,0.4938,0.7367,0.2712,0.5873,0.8333,6,0.8333,6,,0,TPR,1,19,1700,1701
1410,353,63,0.4762,0.4837,3.0637,0.3517,0.5556,0.625,8,,0,,0,TPR,1,20,1763,1764
1460,366,63,0.5079,0.4995,0.7047,0.2557,0.5873,0.6071,28,0.4545,11,,0,TPR,1,21,1826,1827
1511,378,63,0.381,0.4115,0.7093,0.258,0.5714,0.3846,13,0.3846,13,,0,TPR,1,22,1889,1890
1561,391,63,0.6032,0.3995,0.6889,0.2479,0.6032,0.6032,63,,0,,0,TPR,1,23,1952,1953
1612,403,63,0.4921,0.504,0.6974,0.2521,0.4921,0.4921,63,1.0,1,1.0,1,TPR,1,24,2015,2016
402,101,63,0.5079,0.4627,0.7441,0.2729,0.5079,0.5079,63,0.5079,63,0.5079,63,TSLA,1,0,503,504
452,114,63,0.6032,0.5288,0.9038,0.2475,0.5714,0.5932,59,0.5932,59,0.5,4,TSLA,1,1,566,567
503,126,63,0.6032,0.5311,0.6782,0.2426,0.6032,0.6032,63,0.6667,6,0.6667,6,TSLA,1,2,629,630
553,139,63,0.6032,0.5481,0.6733,0.2401,0.619,0.6207,58,0.6571,35,,0,TSLA,1,3,692,693
604,151,63,0.4762,0.5375,0.7415,0.2733,0.4603,0.4677,62,0.4464,56,0.4545,55,TSLA,1,4,755,756
654,164,63,0.4127,0.4001,0.7698,0.2865,0.4603,0.3571,28,0.3571,28,0.3043,23,TSLA,1,5,818,819
704,177,63,0.6667,0.4767,0.6781,0.2425,0.6984,0.6949,59,,0,,0,TSLA,1,6,881,882
755,189,63,0.5079,0.5086,0.6848,0.2474,0.4762,0.4915,59,0.3846,13,,0,TSLA,1,7,944,945
805,202,63,0.4921,0.502,0.9959,0.2811,0.5079,0.5,46,0.5161,31,,0,TSLA,1,8,1007,1008
856,214,63,0.6349,0.6087,0.6748,0.2407,0.5556,0.6429,42,0.6429,42,,0,TSLA,1,9,1070,1071
906,227,63,0.4921,0.5025,0.6988,0.2528,0.4921,0.4921,63,0.5,10,0.5,10,TSLA,1,10,1133,1134
956,240,63,0.4603,0.4665,0.6966,0.2517,0.4603,0.4603,63,1.0,1,,0,TSLA,1,11,1196,1197
1007,252,63,0.5873,0.5938,0.6749,0.2411,0.4921,0.6316,19,1.0,2,1.0,2,TSLA,1,12,1259,1260
1057,265,63,0.4286,0.5177,0.7746,0.2815,0.6508,0.6923,13,0.5,4,1.0,1,TSLA,1,13,1322,1323
1108,277,63,0.4444,0.606,0.6887,0.2493,0.4286,0.4355,62,,0,,0,TSLA,1,14,1385,1386
1158,290,63,0.5397,0.501,0.677,0.2456,0.5079,0.5254,59,0.0,1,0.0,1,TSLA,1,15,1448,1449
1208,303,63,0.4921,0.4758,0.6991,0.2542,0.4921,0.4921,63,0.4583,24,0.5,2,TSLA,1,16,1511,1512
1259,315,63,0.5873,0.5773,0.6928,0.2497,0.5238,0.5778,45,0.625,8,,0,TSLA,1,17,1574,1575
1309,328,63,0.5397,0.4693,1.1614,0.2672,0.5079,0.5349,43,1.0,2,1.0,2,TSLA,1,18,1637,1638
1360,340,63,0.5556,0.5843,0.8953,0.245,0.5238,0.7273,11,0.7273,11,0.7273,11,TSLA,1,19,1700,1701
1410,353,63,0.4921,0.5206,0.6952,0.251,0.4286,0.4,25,0.45,20,0.6,5,TSLA,1,20,1763,1764
1460,366,63,0.5397,0.5188,0.9497,0.2686,0.5397,0.5714,35,0.5,10,0.6,5,TSLA,1,21,1826,1827
1511,378,63,0.4127,0.4397,0.9638,0.2759,0.5873,,0,,0,,0,TSLA,1,22,1889,1890
1561,391,63,0.4921,0.6214,0.683,0.2451,0.4444,0.4643,56,,0,,0,TSLA,1,23,1952,1953
1612,403,63,0.5714,0.5195,0.6917,0.2493,0.5714,0.6286,35,,0,,0,TSLA,1,24,2015,2016
402,101,63,0.5079,0.566,1.8567,0.2967,0.5079,0.5082,61,0.5357,56,0.5357,56,TSM,1,0,503,504
452,114,63,0.5873,0.5929,0.6535,0.2328,0.6349,0.6522,46,0.6829,41,0.75,8,TSM,1,1,566,567
503,126,63,0.6349,0.6336,0.6573,0.234,0.5079,0.5849,53,0.5833,12,0.5833,12,TSM,1,2,629,630
553,139,63,0.5397,0.4944,0.7028,0.2558,0.5556,0.5517,58,0.5455,33,0.5161,31,TSM,1,3,692,693
604,151,63,0.5238,0.5638,0.9912,0.2837,0.4286,0.4651,43,0.5,30,0.5217,23,TSM,1,4,755,756
654,164,63,0.5714,0.5353,0.8952,0.2453,0.6032,0.5932,59,0.6034,58,0.6923,13,TSM,1,5,818,819
704,177,63,0.5556,0.4769,0.7046,0.255,0.5714,0.5909,44,0.4167,12,0.4167,12,TSM,1,6,881,882
755,189,63,0.4603,0.5141,0.9585,0.2718,0.4762,0.4643,56,0.4615,39,1.0,2,TSM,1,7,944,945
805,202,63,0.6508,0.605,0.7111,0.2583,0.4127,0.5714,28,0.2,5,0.2,5,TSM,1,8,1007,1008
856,214,63,0.4762,0.5154,0.7098,0.2577,0.4286,0.4286,42,0.4444,18,0.5714,7,TSM,1,9,1070,1071
906,227,63,0.5397,0.5369,0.6954,0.2511,0.4127,0.4444,27,0.4167,24,,0,TSM,1,10,1133,1134
956,240,63,0.3492,0.3479,0.7454,0.2755,0.4603,0.2857,28,,0,,0,TSM,1,11,1196,1197
1007,252,63,0.5397,0.5333,0.696,0.2513,0.4762,1.0,1,,0,,0,TSM,1,12,1259,1260
1057,265,63,0.5873,0.6193,0.6647,0.236,0.4286,1.0,1,,0,,0,TSM,1,13,1322,1323
1108,277,63,0.5238,0.6472,0.6881,0.2476,0.5079,1.0,2,,0,,0,TSM,1,14,1385,1386
1158,290,63,0.4762,0.5214,0.7068,0.2583,0.619,0.6071,28,0.75,4,1.0,1,TSM,1,15,1448,1449
1208,303,63,0.4444,0.4451,0.7168,0.2617,0.5079,0.4286,21,,0,,0,TSM,1,16,1511,1512
1259,315,63,0.5397,0.5393,0.9265,0.2576,0.5079,0.6667,9,0.6667,9,0.3333,3,TSM,1,17,1574,1575
1309,328,63,0.5556,0.6242,0.6453,0.2322,0.5873,0.7368,19,0.8571,7,0.8571,7,TSM,1,18,1637,1638
1360,340,63,0.5397,0.558,0.695,0.2505,0.5079,0.5714,21,0.6471,17,0.5556,9,TSM,1,19,1700,1701
1410,353,63,0.4921,0.5998,0.7121,0.2559,0.4921,0.4915,59,0.5758,33,0.6538,26,TSM,1,20,1763,1764
1460,366,63,0.5873,0.6003,0.6722,0.2411,0.5714,0.6786,28,0.75,8,0.75,4,TSM,1,21,1826,1827
1511,378,63,0.5397,0.5938,0.6787,0.2429,0.5397,0.5556,45,0.6452,31,1.0,1,TSM,1,22,1889,1890
1561,391,63,0.4762,0.4949,0.6999,0.2533,0.5397,0.5088,57,0.7,10,0.7,10,TSM,1,23,1952,1953
1612,403,63,0.4286,0.4616,0.7148,0.2608,0.5238,0.44,25,0.4706,17,,0,TSM,1,24,2015,2016
402,101,63,0.4127,0.5489,1.1637,0.2717,0.4127,0.4127,63,0.6667,6,0.6667,6,UAL,1,0,503,504
452,114,63,0.4921,0.4038,1.2236,0.2944,0.3651,0.0909,11,0.1111,9,0.1111,9,UAL,1,1,566,567
503,126,63,0.4286,0.4745,0.7318,0.2716,0.5556,0.4762,21,,0,,0,UAL,1,2,629,630
553,139,63,0.5397,0.4867,0.9618,0.2711,0.4444,0.4667,15,0.4667,15,0.4667,15,UAL,1,3,692,693
604,151,63,0.5079,0.4543,0.9811,0.2833,0.5873,0.56,50,0.5625,16,0.5625,16,UAL,1,4,755,756
654,164,63,0.381,0.48,0.7126,0.2597,0.3968,0.3871,62,,0,,0,UAL,1,5,818,819
704,177,63,0.4762,0.4944,0.699,0.2528,0.5238,0.5,8,0.5714,7,0.5,6,UAL,1,6,881,882
755,189,63,0.4603,0.5165,0.6961,0.2514,0.4286,0.4386,57,,0,,0,UAL,1,7,944,945
805,202,63,0.4762,0.5649,0.7103,0.2585,0.5397,0.6667,3,0.6667,3,,0,UAL,1,8,1007,1008
856,214,63,0.4444,0.4204,0.7208,0.2643,0.4921,0.1667,6,,0,,0,UAL,1,9,1070,1071
906,227,63,0.6508,0.5314,0.6781,0.2425,0.5714,0.6296,54,0.5946,37,,0,UAL,1,10,1133,1134
956,240,63,0.4921,0.3679,0.7055,0.2561,0.5079,0.5,60,0.5,60,0.5,2,UAL,1,11,1196,1197
1007,252,63,0.5079,0.4828,0.927,0.2593,0.5238,0.5161,62,0.5,4,0.5,4,UAL,1,12,1259,1260
1057,265,63,0.5397,0.4907,0.7095,0.2571,0.5714,0.566,53,,0,,0,UAL,1,13,1322,1323
1108,277,63,0.3492,0.6264,0.7215,0.264,0.3492,0.3492,63,0.4286,42,0.0,1,UAL,1,14,1385,1386
1158,290,63,0.4603,0.5,0.6949,0.2509,0.5397,,0,,0,,0,UAL,1,15,1448,1449
1208,303,63,0.4921,0.5257,0.6918,0.2493,0.5079,0.5,38,0.5789,19,,0,UAL,1,16,1511,1512
1259,315,63,0.5873,0.5203,0.6902,0.2491,0.381,0.4,10,0.4,10,0.4,10,UAL,1,17,1574,1575
1309,328,63,0.3651,0.4826,0.7382,0.2721,0.6349,,0,,0,,0,UAL,1,18,1637,1638
1360,340,63,0.4286,0.5051,0.939,0.2639,0.5714,,0,,0,,0,UAL,1,19,1700,1701
1410,353,63,0.381,0.425,0.7232,0.2644,0.4444,0.4035,57,,0,,0,UAL,1,20,1763,1764
1460,366,63,0.4603,0.5,0.6937,0.2503,0.5397,,0,,0,,0,UAL,1,21,1826,1827
1511,378,63,0.5238,0.5,0.6922,0.2495,0.5238,0.5238,63,,0,,0,UAL,1,22,1889,1890
1561,391,63,0.5238,0.5,0.6921,0.2495,0.5238,0.5238,63,,0,,0,UAL,1,23,1952,1953
1612,403,63,0.4127,0.5177,0.7034,0.2551,0.4127,0.4127,63,,0,,0,UAL,1,24,2015,2016
402,101,63,0.4762,0.5348,0.6987,0.2528,0.4762,0.4762,63,0.5,46,,0,UNH,1,0,503,504
452,114,63,0.5556,0.5,0.6922,0.2495,0.5556,0.5556,63,,0,,0,UNH,1,1,566,567
503,126,63,0.6032,0.5796,0.6945,0.2503,0.5079,0.64,25,0.64,25,0.625,24,UNH,1,2,629,630
553,139,63,0.5079,0.5247,1.1543,0.2682,0.4921,0.5,52,0.5111,45,0.5333,15,UNH,1,3,692,693
604,151,63,0.4603,0.4828,0.7084,0.2575,0.5873,0.5714,21,0.5714,21,0.5333,15,UNH,1,4,755,756
654,164,63,0.619,0.51,0.7381,0.2656,0.6032,0.6167,60,0.5625,16,0.5625,16,UNH,1,5,818,819
704,177,63,0.4444,0.448,0.6932,0.253,0.4762,0.4545,55,0.375,8,1.0,2,UNH,1,6,881,882
755,189,63,0.5714,0.5041,0.6857,0.2463,0.5714,0.5714,63,,0,,0,UNH,1,7,944,945
805,202,63,0.5397,0.5,0.6902,0.2485,0.5397,0.5397,63,0.5397,63,,0,UNH,1,8,1007,1008
856,214,63,0.5556,0.4378,0.9326,0.2606,0.5556,0.5556,63,0.541,61,0.0,2,UNH,1,9,1070,1071
906,227,63,0.6032,0.4126,0.6799,0.2434,0.6032,0.6032,63,,0,,0,UNH,1,10,1133,1134
956,240,63,0.4762,0.5556,1.406,0.285,0.4762,0.4762,63,0.4762,63,0.5405,37,UNH,1,11,1196,1197
1007,252,63,0.5556,0.4964,0.6884,0.2476,0.5556,0.5556,63,0.5517,29,,0,UNH,1,12,1259,1260
1057,265,63,0.5397,0.5423,0.6929,0.2498,0.4921,0.5217,46,0.5,12,,0,UNH,1,13,1322,1323
1108,277,63,0.5556,0.5264,0.6945,0.2506,0.4603,0.5294,17,0.3333,3,0.3333,3,UNH,1,14,1385,1386
1158,290,63,0.5238,0.497,0.7087,0.2573,0.5238,0.5455,33,0.5333,15,,0,UNH,1,15,1448,1449
1208,303,63,0.6032,0.6,0.6704,0.239,0.5238,0.6818,22,0.6818,22,0.5882,17,UNH,1,16,1511,1512
1259,315,63,0.4127,0.4092,0.7202,0.2642,0.5397,0.4634,41,0.7143,7,1.0,5,UNH,1,17,1574,1575
1309,328,63,0.4603,0.4244,0.6972,0.2527,0.5714,0.5714,14,0.5714,14,1.0,4,UNH,1,18,1637,1638
1360,340,63,0.4762,0.5899,0.689,0.2506,0.4762,0.4762,63,0.5714,21,0.5714,21,UNH,1,19,1700,1701
1410,353,63,0.5079,0.5121,0.7158,0.2602,0.5238,0.5385,26,0.5385,26,0.5385,26,UNH,1,20,1763,1764
1460,366,63,0.4127,0.4526,1.0194,0.3016,0.4444,0.4262,61,0.4419,43,0.4419,43,UNH,1,21,1826,1827
1511,378,63,0.4444,0.5173,0.6848,0.2473,0.5556,0.5,6,1.0,1,1.0,1,UNH,1,22,1889,1890
1561,391,63,0.4444,0.5235,1.4108,0.283,0.4444,0.4444,63,0.25,4,0.25,4,UNH,1,23,1952,1953
1612,403,63,0.5714,0.5,0.6904,0.2486,0.5714,0.5714,63,,0,,0,UNH,1,24,2015,2016
402,101,63,0.4444,0.498,0.7664,0.2853,0.4444,0.4444,63,0.4444,63,0.4444,63,V,1,0,503,504
452,114,63,0.6349,0.6653,0.6648,0.2362,0.6032,0.7143,35,0.6818,22,0.7143,21,V,1,1,566,567
503,126,63,0.5079,0.4758,1.1987,0.2841,0.5714,0.5676,37,0.5676,37,0.5676,37,V,1,2,629,630
553,139,63,0.5238,0.5136,0.9977,0.2899,0.5238,0.5294,51,0.5294,51,0.5294,51,V,1,3,692,693
604,151,63,0.4444,0.4264,0.767,0.2847,0.5079,0.4667,45,0.4667,45,0.4667,45,V,1,4,755,756
654,164,63,0.5238,0.5087,0.6922,0.2495,0.5714,0.5682,44,0.6154,13,0.6154,13,V,1,5,818,819
704,177,63,0.4921,0.5422,2.846,0.3522,0.4286,0.439,41,0.425,40,0.4706,34,V,1,6,881,882
755,189,63,0.5079,0.4965,0.7046,0.2555,0.5079,0.5106,47,0.5217,23,0.5217,23,V,1,7,944,945
805,202,63,0.5238,0.559,0.6886,0.2478,0.4921,0.5116,43,0.75,4,,0,V,1,8,1007,1008
856,214,63,0.5873,0.6662,0.6712,0.2391,0.5238,0.6667,21,1.0,6,,0,V,1,9,1070,1071
906,227,63,0.4127,0.3823,0.7477,0.277,0.4762,0.4054,37,0.3846,26,0.2857,14,V,1,10,1133,1134
956,240,63,0.5397,0.5197,0.6912,0.249,0.5238,0.5345,58,,0,,0,V,1,11,1196,1197
1007,252,63,0.4444,0.4594,0.7267,0.2665,0.4286,0.3824,34,0.3571,28,0.4091,22,V,1,12,1259,1260
1057,265,63,0.5397,0.526,0.6919,0.2493,0.5873,0.6333,30,0.6333,30,,0,V,1,13,1322,1323
1108,277,63,0.4603,0.4679,0.7025,0.2545,0.5556,0.5263,19,0.25,4,,0,V,1,14,1385,1386
1158,290,63,0.6667,0.5125,0.6882,0.2475,0.6667,0.6667,63,0.5,4,,0,V,1,15,1448,1449
1208,303,63,0.5556,0.5495,0.6864,0.2463,0.5556,0.5556,63,0.6667,6,0.6667,6,V,1,16,1511,1512
1259,315,63,0.5556,0.5316,0.6808,0.244,0.5556,0.5556,63,0.5645,62,1.0,1,V,1,17,1574,1575
1309,328,63,0.5873,0.4719,0.683,0.2449,0.5873,0.5873,63,0.5455,22,0.5,12,V,1,18,1637,1638
1360,340,63,0.619,0.5032,0.6667,0.237,0.619,0.619,63,0.5862,29,0.6,25,V,1,19,1700,1701
1410,353,63,0.5238,0.4909,0.9438,0.2661,0.5238,0.5273,55,0.5152,33,0.5152,33,V,1,20,1763,1764
1460,366,63,0.5397,0.4774,0.7068,0.2558,0.5714,0.566,53,0.5357,28,0.6,15,V,1,21,1826,1827
1511,378,63,0.4921,0.5554,0.699,0.2529,0.4921,0.4921,63,0.5484,31,1.0,1,V,1,22,1889,1890
1561,391,63,0.3968,0.4805,0.7383,0.2723,0.3968,0.3968,63,0.383,47,0.4,5,V,1,23,1952,1953
1612,403,63,0.5079,0.5222,0.6927,0.2498,0.5079,0.5079,63,0.4762,21,,0,V,1,24,2015,2016
402,101,63,0.5714,0.5711,0.7043,0.255,0.5079,0.6316,19,0.5882,17,0.7,10,VKTX,1,0,503,504
452,114,63,0.4921,0.4869,0.729,0.2672,0.4921,0.4737,19,0.3571,14,0.3846,13,VKTX,1,1,566,567
503,126,63,0.5873,0.5854,0.6888,0.2473,0.4762,0.55,40,0.3333,3,0.0,1,VKTX,1,2,629,630
553,139,63,0.4921,0.5228,0.6935,0.25,0.5397,0.5833,12,0.7143,7,0.7143,7,VKTX,1,3,692,693
604,151,63,0.5397,0.4755,1.2216,0.2925,0.4444,0.4815,27,0.1667,6,0.1667,6,VKTX,1,4,755,756
654,164,63,0.6349,0.5926,0.6883,0.2476,0.4286,0.5833,24,0.5714,7,0.5714,7,VKTX,1,5,818,819
704,177,63,0.619,0.6317,0.6651,0.2364,0.4286,0.56,25,0.6111,18,0.6111,18,VKTX,1,6,881,882
755,189,63,0.4762,0.4587,0.711,0.259,0.3651,0.3333,30,0.3103,29,,0,VKTX,1,7,944,945
805,202,63,0.619,0.4877,0.6843,0.2456,0.381,,0,,0,,0,VKTX,1,8,1007,1008
856,214,63,0.4603,0.5345,1.2276,0.292,0.5397,,0,,0,,0,VKTX,1,9,1070,1071
906,227,63,0.5238,0.4747,0.7062,0.2563,0.4762,0.5,2,0.5,2,0.5,2,VKTX,1,10,1133,1134
956,240,63,0.4286,0.4249,1.488,0.3171,0.5714,,0,,0,,0,VKTX,1,11,1196,1197
1007,252,63,0.5079,0.4811,0.7754,0.2834,0.6032,0.5897,39,,0,,0,VKTX,1,12,1259,1260
1057,265,63,0.4444,0.5469,0.7027,0.2548,0.4444,0.4444,63,0.5714,14,,0,VKTX,1,13,1322,1323
