CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
11/24/2017,M (Jun 18),16.15,16.25,16.04,16.04,16.0250,-0.10,1730,0,8658
11/27/2017,M (Jun 18),16.09,16.20,16.03,16.13,16.1250,0.10,1770,0,9312
11/28/2017,M (Jun 18),16.15,16.22,16.00,16.00,16.0250,-0.10,1876,0,9910
11/29/2017,M (Jun 18),16.05,16.30,16.00,16.22,16.2250,0.20,1926,0,10195
11/30/2017,M (Jun 18),16.19,16.25,16.05,16.15,16.1750,-0.05,2154,0,10372
12/01/2017,M (Jun 18),16.20,16.82,16.17,16.32,16.3250,0.15,7035,0,11135
12/04/2017,M (Jun 18),16.25,16.25,15.93,16.20,16.2250,-0.10,2574,0,11696
12/05/2017,M (Jun 18),16.20,16.20,15.95,16.10,16.1250,-0.10,3382,0,11392
12/06/2017,M (Jun 18),16.15,16.22,16.04,16.06,16.0750,-0.05,2017,0,11889
12/07/2017,M (Jun 18),16.10,16.10,15.82,15.85,15.8250,-0.25,1257,0,11976
12/08/2017,M (Jun 18),15.82,15.85,15.68,15.77,15.7750,-0.05,3174,0,12710
12/11/2017,M (Jun 18),15.70,15.90,15.65,15.67,15.6750,-0.10,1966,0,12847
12/12/2017,M (Jun 18),15.65,15.75,15.60,15.70,15.7250,0.05,2290,0,13251
12/13/2017,M (Jun 18),15.75,15.77,15.58,15.65,15.6250,-0.10,3636,0,12835
12/14/2017,M (Jun 18),15.60,15.73,15.55,15.60,15.6250,0.00,2823,0,13111
12/15/2017,M (Jun 18),15.64,15.67,15.35,15.35,15.3750,-0.25,3063,0,13491
12/18/2017,M (Jun 18),15.39,15.39,15.10,15.10,15.1250,-0.25,3343,0,14240
12/19/2017,M (Jun 18),15.16,15.29,15.00,15.15,15.1250,0.00,3269,0,14178
12/20/2017,M (Jun 18),15.13,15.20,15.02,15.20,15.1750,0.05,3670,0,14981
12/21/2017,M (Jun 18),15.15,15.17,15.00,15.00,15.0250,-0.15,1731,0,15442
12/22/2017,M (Jun 18),15.05,15.07,14.93,15.00,15.0000,-0.02,2393,0,15160
12/26/2017,M (Jun 18),15.03,15.04,14.80,14.88,14.8750,-0.12,1265,0,15094
12/27/2017,M (Jun 18),14.86,14.90,14.73,14.79,14.7750,-0.10,2535,0,15368
12/28/2017,M (Jun 18),14.78,14.80,14.70,14.77,14.7750,0.00,1770,0,15576
12/29/2017,M (Jun 18),14.80,14.85,14.65,14.80,14.8250,0.05,2450,0,15790
01/02/2018,M (Jun 18),14.83,14.83,14.50,14.50,14.5250,-0.30,2917,0,16587
01/03/2018,M (Jun 18),14.49,14.49,14.25,14.30,14.3250,-0.20,3558,0,17796
01/04/2018,M (Jun 18),14.32,14.40,14.17,14.39,14.3750,0.05,4053,0,18663
01/05/2018,M (Jun 18),14.40,14.42,14.20,14.20,14.2500,-0.12,2736,0,18940
01/08/2018,M (Jun 18),14.30,14.30,14.10,14.25,14.2250,-0.02,1886,0,19300
01/09/2018,M (Jun 18),14.22,14.25,14.11,14.25,14.2250,0.00,3607,0,19991
01/10/2018,M (Jun 18),14.25,14.35,14.03,14.05,14.0750,-0.15,3465,0,20085
01/11/2018,M (Jun 18),14.02,14.05,13.90,13.96,13.9750,-0.10,3412,0,20496
01/12/2018,M (Jun 18),13.95,13.98,13.83,13.90,13.9250,-0.05,4691,0,20777
01/16/2018,M (Jun 18),13.89,14.49,13.80,14.32,14.3250,0.40,10816,0,23812
01/17/2018,M (Jun 18),14.30,14.40,14.15,14.23,14.2250,-0.10,9651,0,26025
01/18/2018,M (Jun 18),14.23,14.53,14.10,14.28,14.2750,0.05,10426,0,26401
01/19/2018,M (Jun 18),14.30,14.40,14.10,14.22,14.2250,-0.05,7077,0,25803
01/22/2018,M (Jun 18),14.27,14.35,14.05,14.09,14.0750,-0.15,5970,0,26512
01/23/2018,M (Jun 18),14.08,14.35,14.03,14.31,14.3250,0.25,8898,0,25653
01/24/2018,M (Jun 18),14.34,14.70,14.25,14.53,14.5250,0.20,11357,0,27030
01/25/2018,M (Jun 18),14.55,14.74,14.40,14.66,14.6750,0.15,8462,0,27248
01/26/2018,M (Jun 18),14.67,14.70,14.48,14.58,14.5750,-0.10,5873,0,28118
01/29/2018,M (Jun 18),14.61,15.00,14.58,14.93,14.9250,0.35,10302,0,28759
01/30/2018,M (Jun 18),14.96,15.43,14.94,15.13,15.1250,0.20,12562,0,30590
01/31/2018,M (Jun 18),15.10,15.19,14.80,14.87,14.8750,-0.25,8305,0,30718
02/01/2018,M (Jun 18),14.85,15.08,14.50,14.74,14.7250,-0.15,14420,0,32547
02/02/2018,M (Jun 18),14.75,15.48,14.47,15.43,15.4250,0.70,14623,0,33176
02/05/2018,M (Jun 18),15.50,35.00,15.15,17.65,19.3750,3.95,27581,0,36673
02/06/2018,M (Jun 18),19.95,24.00,17.35,18.65,18.8500,-0.52,38177,0,35446
02/07/2018,M (Jun 18),18.15,18.52,17.11,18.03,18.0500,-0.80,25976,0,38375
02/08/2018,M (Jun 18),17.98,19.65,17.75,19.10,19.1000,1.05,23238,0,38452
02/09/2018,M (Jun 18),19.10,20.15,17.75,17.80,17.7750,-1.32,22907,3870,37078
02/12/2018,M (Jun 18),17.75,18.38,17.55,18.00,18.0250,0.25,13371,0,38658
02/13/2018,M (Jun 18),17.95,18.65,17.95,18.19,18.1750,0.15,11368,0,41401
02/14/2018,M (Jun 18),18.20,18.82,17.60,17.64,17.6250,-0.55,18402,0,39214
02/15/2018,M (Jun 18),17.65,17.80,17.08,17.18,17.1750,-0.45,18097,0,38107
02/16/2018,M (Jun 18),17.19,17.40,16.92,17.24,17.2250,0.05,11111,0,39519
02/20/2018,M (Jun 18),17.20,17.84,17.00,17.49,17.4750,0.25,11109,0,39902
02/21/2018,M (Jun 18),17.45,17.95,17.08,17.75,17.7750,0.30,9557,0,40189
02/22/2018,M (Jun 18),17.75,18.15,17.35,17.40,17.4000,-0.38,7883,0,40031
02/23/2018,M (Jun 18),17.40,17.50,16.75,16.83,16.8250,-0.58,9791,0,40853
