CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
12/04/2015,J (Apr 16),19.65,19.65,18.80,18.88,18.8750,-0.75,6869,0,17601
12/07/2015,J (Apr 16),18.80,19.57,18.75,18.95,18.9250,0.05,3487,0,17654
12/08/2015,J (Apr 16),18.90,19.65,18.90,19.45,19.4250,0.50,4514,0,17875
12/09/2015,J (Apr 16),19.40,20.12,19.17,19.77,19.7750,0.35,5514,0,17980
12/10/2015,J (Apr 16),19.75,20.05,19.43,20.00,20.0250,0.25,4689,0,18160
12/11/2015,J (Apr 16),20.05,21.60,19.82,21.56,21.5500,1.52,10707,0,19096
12/14/2015,J (Apr 16),21.50,21.97,20.30,20.65,20.6500,-0.90,10358,0,18118
12/15/2015,J (Apr 16),20.60,20.70,19.68,19.70,19.6750,-0.98,6641,0,17275
12/16/2015,J (Apr 16),19.73,19.85,18.95,19.33,19.3250,-0.35,7802,0,17323
12/17/2015,J (Apr 16),19.33,20.07,19.04,20.05,20.0750,0.75,8037,0,16305
12/18/2015,J (Apr 16),20.05,20.85,19.87,20.83,20.8250,0.75,8078,0,14833
12/21/2015,J (Apr 16),20.81,20.83,19.85,19.88,19.8750,-0.95,4808,0,14784
12/22/2015,J (Apr 16),19.85,20.12,19.25,19.29,19.2750,-0.60,5074,0,15266
12/23/2015,J (Apr 16),19.35,19.49,19.00,19.30,19.3250,0.05,4780,0,14902
12/24/2015,J (Apr 16),19.35,19.50,19.20,19.50,19.4750,0.15,1412,0,14954
12/28/2015,J (Apr 16),19.35,19.74,18.95,18.95,18.9750,-0.50,4814,0,14389
12/29/2015,J (Apr 16),19.00,19.04,18.70,18.70,18.7250,-0.25,4651,0,14583
12/30/2015,J (Apr 16),18.70,19.30,18.70,19.25,19.2750,0.55,3388,0,14646
12/31/2015,J (Apr 16),19.20,19.48,19.10,19.35,19.3500,0.08,4822,0,14456
01/04/2016,J (Apr 16),19.27,20.58,19.19,19.75,19.7750,0.42,10221,0,14969
01/05/2016,J (Apr 16),19.77,20.24,19.38,19.50,19.4750,-0.30,8965,0,15360
01/06/2016,J (Apr 16),19.44,20.51,19.40,19.85,19.8750,0.40,7137,0,15062
01/07/2016,J (Apr 16),19.87,21.30,19.75,21.10,21.1250,1.25,19825,0,17244
01/08/2016,J (Apr 16),21.05,22.13,20.24,22.08,22.1000,0.98,11800,0,16881
01/11/2016,J (Apr 16),22.22,22.97,21.35,21.60,21.6250,-0.48,16585,0,17100
01/12/2016,J (Apr 16),21.65,22.09,20.82,20.83,20.8250,-0.80,12822,0,16117
01/13/2016,J (Apr 16),20.93,22.53,20.35,22.35,22.3750,1.55,10090,0,17403
01/14/2016,J (Apr 16),22.35,22.80,21.27,21.77,21.8000,-0.58,11807,0,17089
01/15/2016,J (Apr 16),21.85,23.72,21.67,23.30,23.3500,1.55,19889,0,19333
01/19/2016,J (Apr 16),23.45,24.13,22.26,23.13,23.1250,-0.22,19080,0,18669
01/20/2016,J (Apr 16),23.15,25.18,23.08,23.56,23.5750,0.45,27461,0,19035
01/21/2016,J (Apr 16),23.60,24.27,23.07,23.70,23.6750,0.10,21109,0,18872
01/22/2016,J (Apr 16),23.68,23.70,22.02,22.06,22.0750,-1.60,19408,0,19889
01/25/2016,J (Apr 16),22.10,22.95,21.74,22.88,22.9000,0.82,14231,0,19503
01/26/2016,J (Apr 16),22.90,23.42,22.02,22.10,22.1250,-0.78,16633,0,20021
01/27/2016,J (Apr 16),22.13,22.87,21.70,22.68,22.6750,0.55,14780,0,19848
01/28/2016,J (Apr 16),22.65,22.90,22.05,22.30,22.3250,-0.35,11490,0,19741
01/29/2016,J (Apr 16),22.35,22.45,21.30,21.38,21.4000,-0.92,13987,0,20309
02/01/2016,J (Apr 16),21.40,21.80,21.12,21.25,21.2250,-0.18,14102,0,21025
02/02/2016,J (Apr 16),21.24,22.48,21.23,22.24,22.2250,1.00,14521,0,21398
02/03/2016,J (Apr 16),22.25,23.18,21.98,22.07,22.0750,-0.15,19828,0,21451
02/04/2016,J (Apr 16),22.10,22.66,21.75,22.36,22.3750,0.30,16420,0,22555
02/05/2016,J (Apr 16),22.36,23.35,22.20,22.83,22.8250,0.45,24181,0,24886
02/08/2016,J (Apr 16),22.90,24.57,22.80,23.53,23.5250,0.70,20881,0,25707
