date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,gap,vol20,rvol,red,vol_max20,below_1,up_streak,FLAG_ramp,FLAG_ignition,FLAG_top
2026-06-12,0.7002,0.7099,0.6751,0.6813,27052057.652083,-0.03196930946291554,-0.001465630954125774,-0.013180764774044063,-0.005115089514066362,35428680.0202173,0.7635638030162513,True,False,True,0,False,False,False
2026-06-15,0.703,0.7505,0.702,0.702,29493928.669927,0.03038309114927329,-0.002557544757033292,0.028872929796277313,0.03185087333039771,34961335.699222445,0.8436156136501088,True,False,True,2,False,False,False
2026-06-16,0.7099999785423279,0.7321000099182129,0.6826000213623047,0.6844000220298767,23985475.0,-0.025071193689634286,0.004550157096545826,-0.027564617746694053,0.011395980829526975,34617963.4996574,0.6928621032325422,True,False,True,0,False,False,False
2026-06-17,0.6938999891281128,0.7287999987602234,0.6830000281333923,0.6969000101089478,25238602.0,0.018264154992276405,-0.007264942864746771,0.022897416863272735,0.013880722957985814,34597148.9839573,0.7294994744134305,False,False,True,2,False,False,False
2026-06-18,0.715499997138977,0.7300000190734863,0.6980000138282776,0.7109000086784363,18860049.0,0.020088963074200494,0.038720026001697994,0.012678075040507553,0.026689606486189454,34392277.325243145,0.5483803477636288,True,False,True,3,False,False,False
2026-06-22,0.7038000226020813,0.7225000262260437,0.6899999976158142,0.6983000040054321,21411566.0,-0.017724018173002398,0.0020088877545940687,0.020309733384182405,-0.009987320283697643,34165684.4645894,0.6266979964119188,True,False,True,0,False,False,False
2026-06-23,0.6859999895095825,0.7093999981880188,0.675000011920929,0.6779000163078308,21366104.0,-0.029213787169679928,-0.0464200196479847,-0.02726358663439632,-0.017614226586419868,33733259.43301735,0.6333839172116092,True,False,True,0,False,False,False
2026-06-24,0.675000011920929,0.7135000228881836,0.675000011920929,0.6816999912261963,32082024.0,0.00560550940692095,-0.023772035921550305,-0.04107471809786989,-0.004277923465316746,33485831.715927046,0.9580775616435011,False,False,True,2,False,False,False
2026-06-25,0.69725,0.7319,0.6813,0.6843,22346753.221704,0.003814007345264825,0.009440896206238003,-0.02004869529590203,0.022810633671614733,33160385.127182595,0.6738990857915481,True,False,True,3,False,False,False
2026-06-26,0.6800000071525574,0.6965000033378601,0.6460000276565552,0.6593999862670898,77186080.0,-0.03638756938902554,-0.03271234450068672,-0.027290204448586763,-0.006283783205381588,34684276.02077675,2.2253911240287563,True,True,True,0,False,False,True
2026-06-29,0.6669,0.7239,0.6669,0.7088,33089268.689182,0.07491661322677179,0.03580301037556621,0.039753570665386206,0.011373997405381031,34603146.023043945,0.9562502977950681,False,False,True,2,False,False,False
2026-06-30,0.7117,0.8049,0.7012,0.75,58471526.962562,0.058126410835214415,0.13739765790078828,0.09601052170100832,0.004091422121896171,36079073.3200994,1.620649356589431,False,False,True,3,True,False,False
2026-07-01,0.7427,0.786,0.7411,0.745,29694811.615868,-0.00666666666666671,0.05107223476297973,0.12981500684811653,-0.00973333333333326,36075977.681779355,0.8231186934918676,False,False,True,0,False,False,False
2026-07-02,0.75705,0.7799,0.7102,0.7103,20458232.311661,-0.04657718120805365,-0.05293333333333328,0.0021162528216704946,0.016174496644295377,35380170.766802,0.5782400669150364,True,False,True,0,False,False,False
2026-07-06,0.7135,0.755,0.7032,0.7344,29615946.040308,0.03392932563705475,-0.014228187919463009,-0.02079999999999993,0.004505138673799758,35149750.04023005,0.8425649117393884,False,False,True,2,False,False,False
2026-07-07,0.7266,0.745,0.7056,0.7102,23366590.96326,-0.032952069716775556,-0.0001407855835562355,-0.04671140939597307,-0.010620915032679812,33951632.3761371,0.6882317381500397,True,False,True,0,False,False,False
2026-07-08,0.7,0.705,0.6677,0.6797,36279543.760512,-0.04294564911292609,-0.07448257080610032,-0.043080388568210726,-0.014362151506618015,32658559.0668885,1.1108739882309966,True,False,True,0,False,False,False
2026-07-09,0.6855,0.6908,0.6633,0.66895,23338969.96923,-0.015815801088715498,-0.0580822303576457,-0.08912037037037035,0.008533176401353648,31052338.30668345,0.7516010465532869,True,False,True,0,False,False,False
