date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,gap,vol20,rvol,red,vol_max20,below_1,up_streak,FLAG_ramp,FLAG_ignition,FLAG_top
2026-02-19,187.055,188.43,185.66,187.9,126554526.0,-0.0004255771890625537,0.015840406552414033,0.027843115803293017,-0.00492073624853695,167396759.85,0.7560153859214618,False,False,False,0,False,False,False
2026-02-20,186.57,190.33,185.9378,189.82,178422337.0,0.010218201170835384,0.009788275348441289,0.0262204681840299,-0.007078233102714271,169336045.4,1.0536583429625788,False,False,False,2,False,False,False
2026-02-23,191.4,193.95,189.575,191.55,171584839.114167,0.009113897376461955,0.019425226184140554,0.018991382061921636,0.008323675060583735,170777883.55570835,1.0047251760102498,False,False,False,3,False,False,False
2026-02-24,191.49,193.77,187.4,192.85,175123602.610203,0.006786739754633064,0.015962490780739635,0.026343799893560282,-0.0003132341425216012,173294081.2362185,1.0105573217557884,False,False,False,4,True,False,False
2026-02-25,194.45,197.6299,193.79,195.56,250637102.653623,0.014052372310085604,0.020934481858522425,0.030239173954272447,0.008296603577910178,178640358.51889965,1.4030261959371646,False,True,False,5,True,False,False
2026-02-26,194.27,194.29,184.315,184.89,360807907.423002,-0.054561259971364406,-0.04127560280010378,-0.03476898981989052,-0.00659644098997747,189253120.04004973,1.90648327143377,True,True,False,0,False,False,True
2026-02-27,181.25,182.59,176.38,177.19,311636494.282879,-0.04164638433663248,-0.09393536510533851,-0.08120300751879694,-0.019687381686408045,196246726.0041937,1.5879831507416815,True,False,False,0,False,False,False
2026-03-02,175.01,183.46,174.64,182.48,209095331.206143,0.029854957954737804,-0.013034777435231737,-0.06688484352628354,-0.01230317738021336,197727019.41450086,1.0574949838686962,False,False,False,2,False,False,False
2026-03-03,178.49,180.9,176.92,180.05,178099430.462249,-0.013316527838667103,0.01614086573734408,-0.026177727297311826,-0.021865409907935063,198342288.2376133,0.8979397789788862,False,False,False,0,False,False,False
2026-03-04,180.44,184.7,180.06,183.04,177731198.894989,0.01660649819494564,0.003068829460762812,0.03301540719002194,0.0021660649819494893,197027868.73236275,0.9020612162049735,False,False,False,2,False,False,False
2026-03-05,181.17,184.06,177.88,183.34,198779729.946372,0.0016389860139860435,0.01827270202721465,0.004712845243314501,-0.010216346153846145,196616149.42968136,1.0110040834538083,False,False,False,3,True,False,False
2026-03-06,179.84,182.7561,176.8201,177.82,189021949.003674,-0.03010799607287018,-0.028518356643356668,-0.01238544848653167,-0.01909021490127627,195751602.37986505,0.9656214646808773,True,False,False,0,False,False,False
2026-03-09,176.83,182.91,175.56,182.65,177213588.107522,0.027162298953998576,-0.003763499509108703,-0.0021306818181817677,-0.005567427735912567,193044969.73524114,0.9179912242757131,False,False,False,2,False,False,False
2026-03-10,182.4,186.44,182.01,184.77,179118528.888813,0.011606898439638691,0.03908446743898342,0.00779971637395005,-0.0013687380235423152,192181528.6296818,0.9320278081144825,False,False,False,3,True,False,False
2026-03-11,185.91,187.62,184.45,186.03,145280386.177371,0.006819288845591798,0.0185053380782918,0.04617028455741767,0.006169832765059224,192607306.68855035,0.754282839395559,False,False,False,4,False,False,False
2026-03-12,184.05,184.94,181.75,183.14,155762663.354942,-0.015535128742676041,-0.008821778427233973,0.0026827265261428757,-0.010643444605708652,193185805.60629743,0.8062842032627291,True,False,False,0,False,False,False
2026-03-13,184.92,186.09,179.94,180.25,160988424.757487,-0.01578027738342247,-0.03107025748535186,-0.024462845700059632,0.00971934039532596,191738602.2941718,0.8396244826615203,True,False,False,0,False,False,False
2026-03-16,182.97,188.88,181.41,183.22,217307380.111795,0.01647711511789174,0.0004368242874304151,-0.01510509057678866,0.015090152565880643,194509570.24976155,1.1172066229582418,False,False,False,2,False,False,False
2026-03-17,185.06,185.4,181.6804,181.93,182489378.396226,-0.007040716079030673,0.009320388349514541,-0.006606967347384418,0.010042571771640585,195520196.16957286,0.9333530856216747,True,False,False,0,False,False,False
2026-03-18,182.48,183.38,180.33,180.4,156683136.471531,-0.008409827955807136,-0.015391332823927462,0.0008321775312067903,0.003023140768427357,195116896.7431494,0.8030218760489393,True,False,False,0,False,False,False
2026-03-19,178.01,179.98,175.785,178.56,170968527.968276,-0.010199556541020005,-0.01852360798109165,-0.025433904595568158,-0.013248337028824886,197337596.8415632,0.866375848822877,False,False,False,0,False,False,False
2026-03-20,178.0,178.26,171.72,172.7,240838479.990604,-0.03281810035842303,-0.04268292682926833,-0.050733798713791134,-0.0031362007168458383,200458403.9910934,1.2014386785265674,True,False,False,0,False,False,False
2026-03-23,177.255,178.37,174.76,175.64,182836294.181428,0.017023740590619507,-0.016353046594982157,-0.026385809312638675,0.02637521713954838,201020976.74445644,0.90953838321985,True,False,False,2,False,False,False
2026-03-24,174.83,176.22,173.98,175.2,147667844.24667,-0.0025051241175131356,0.014475969889982565,-0.018817204301075363,-0.0046117057617852675,199648188.82627982,0.7396402898258219,False,False,False,0,False,False,False
2026-03-25,177.1,181.22,176.85,178.68,162602054.486245,0.019863013698630194,0.01730813026645417,0.03462651997683852,0.01084474885844755,195246436.41791087,0.8328042112799798,False,False,False,2,False,False,False
2026-03-26,176.07,176.51,171.14,171.24,186152232.943793,-0.04163868368032231,-0.022602739726027332,-0.0250512411751308,-0.014607118871726055,186513652.69395047,0.9980622343461873,True,False,False,0,False,False,False
2026-03-27,170.0,170.97,167.01,167.52,196212684.362893,-0.021723896285914535,-0.06245802552048352,-0.043835616438356095,-0.0072412987619715485,180742462.19795117,1.0855926270828304,True,False,False,0,False,False,False
2026-03-30,168.78,169.45,164.27,165.17,185626992.755853,-0.014028175740210314,-0.03544732539126383,-0.07561002910230585,0.007521489971346718,179569045.27543664,1.033736034354497,True,False,False,0,False,False,False
2026-03-31,166.97,174.62,166.96,174.4,226181301.186001,0.05588181873221543,0.04106972301814715,0.018453632328895075,0.010897862808016079,181973138.81162423,1.2429378460089122,False,False,False,2,False,False,False
2026-04-01,176.0,177.37,174.75,175.75,168132005.616629,0.007740825688073327,0.06405521583822726,0.049128462273161366,0.00917431192660545,181493179.14770624,0.926381952237426,True,False,False,3,False,False,False
2026-04-02,172.18,177.49,171.37,177.39,143143157.049265,0.009331436699857587,0.017144495412843908,0.07398437972997507,-0.020312944523470766,178711350.5028509,0.8009740659812288,False,False,False,4,False,False,False
2026-04-06,177.155,177.79,175.76,177.64,107564279.813609,0.0014093240881674074,0.010753911806543393,0.01857798165137603,-0.0013247646428772297,174638467.04334766,0.6159254695410838,False,False,False,5,False,False,False
2026-04-07,175.725,178.23,173.66,178.1,132534902.00826,0.0025895068678225552,0.004002480410395304,0.013371266002844884,-0.010780229678000408,172404532.73838454,0.768743720963388,False,False,False,6,True,False,False
2026-04-08,184.5,185.26,180.3,182.08,147732686.722602,0.02234699606962387,0.024994370637243968,0.02643891989401892,0.035934868051656466,170835240.630074,0.864767047933054,True,False,False,7,True,False,False
2026-04-09,181.84,184.08,180.62,183.91,116417898.940105,0.010050527240773155,0.032622122403144216,0.035296104480972756,-0.0013181019332162425,169392116.2682107,0.6872686964709277,False,False,False,8,False,False,False
2026-04-10,184.31,190.0,184.3,188.63,159855249.434264,0.025664727312272317,0.03597319859402459,0.05912408759124088,0.002174976890870539,169596745.5721768,0.9425608309578851,False,False,False,9,True,False,False
2026-04-13,186.03,189.66,185.74,189.31,133647829.168801,0.0036049408895721946,0.02936218802675228,0.039707820738136945,-0.013783597518952417,168229715.7927425,0.7944365152078954,False,False,False,10,False,False,False
2026-04-14,190.84,196.51,190.77,196.51,161307010.374366,0.038032856161850814,0.041774903249748085,0.06851177206242176,0.008081981934393356,165429697.30587104,0.975078918727135,False,False,False,11,True,False,False
2026-04-15,196.54,200.4,195.74,198.87,185338388.959904,0.012009566943158134,0.05049918123712427,0.054286168690028225,0.00015266398656565983,165572147.83405495,1.1193814381490044,False,False,False,12,True,False,False
2026-04-16,197.43,199.85,195.81,198.35,134012859.996737,-0.002614773470106191,0.009363391176021585,0.04775236384765713,-0.007240911147986084,164438634.01031524,0.8149718635362196,False,False,False,0,False,False,False
2026-04-17,199.9,201.7,199.27,201.68,160324416.541707,0.016788505167633083,0.014129833559611837,0.026309093684799834,0.007814469372321664,163906428.4389868,0.9781459950570933,False,False,False,2,False,False,False
2026-04-20,199.98,202.17,197.84,202.06,113041463.080256,0.00188417294724319,0.018704310562137616,0.016040629556997033,-0.008429194763982628,157516577.5934694,0.7176480393828888,False,False,False,3,False,False,False
2026-04-21,202.13,202.75,199.0,199.88,107894969.864327,-0.010788874591705522,-0.008925029750099234,0.007713637509453086,0.000346431752944687,153769511.37761435,0.7016668577385768,True,False,False,0,False,False,False
2026-04-22,200.99,202.5,199.0,202.5,107501042.016078,0.013107864718831408,0.002177571018509239,0.004065846886156299,0.005553331999199607,151761171.26608473,0.7083566970341517,False,False,False,2,False,False,False
2026-04-23,202.46,203.829,197.2206,199.64,113561830.951896,-0.0141234567901235,-0.0012007204322593834,-0.01197664060180148,-0.00019753086419749266,149309160.08936733,0.7605818081350456,True,False,False,0,False,False,False
2026-04-24,199.96,210.95,199.81,208.27,213264320.040753,0.04322781005810472,0.02849382716049398,0.04197518511106679,0.0016028851933480581,150664764.4442153,1.4154890217859508,False,False,False,2,False,False,False
2026-04-27,209.645,216.825,207.38,216.61,186322820.916879,0.04004417342872224,0.08500300540973771,0.06967901234567897,0.006602007010131139,150170271.27191457,1.2407437193710777,False,False,False,3,False,False,False
2026-04-28,209.49,214.73,208.2,213.17,180312711.834183,-0.015881076589261967,0.023527152254285255,0.0677719895812463,-0.03287013526614657,149904557.2258311,1.2028501012316928,False,False,False,0,False,False,False
2026-04-29,212.7,212.72,207.5758,209.25,123732664.566485,-0.01838907913871557,-0.033978117353769544,0.004705430450856918,-0.002204813059999089,144782125.3948553,0.8546128482990327,True,False,False,0,False,False,False
2026-04-30,209.93,210.3,198.7,199.57,225243958.393607,-0.04626045400238954,-0.06379884599146224,-0.07866672822122722,0.0032497013142174236,147637723.03370422,1.5256531580494914,True,True,False,0,False,False,True
2026-05-01,201.28,203.0,197.12,198.45,128646996.686128,-0.00561206594177488,-0.05161290322580647,-0.0690528686025238,0.008568422107531282,146912915.01554736,0.8756683962911883,True,False,False,0,False,False,False
2026-05-04,199.5,201.73,194.74,198.48,125369368.131404,0.00015117157974309237,-0.005461742746905918,-0.05146953405017929,0.005291005291005346,147803169.4314371,0.8482184016328574,True,False,False,2,False,False,False
2026-05-05,199.3,200.24,196.03,196.5,113406620.690002,-0.009975816203143806,-0.009826152683295453,-0.015383073608257747,0.004131398629585004,146846755.3655242,0.7722786956219457,True,False,False,0,False,False,False
2026-05-06,199.89,208.265,198.61,207.83,188363339.472537,0.05765903307888043,0.047108020959290675,0.04726631393298075,0.017251908396946458,148878288.00302094,1.2652169903291397,False,False,False,2,False,False,False
2026-05-07,208.34,214.2,206.5,211.5,168307873.522931,0.017658663330606617,0.07633587786259532,0.06559854897218864,0.0024539286917191205,151472786.73216227,1.1111426491448722,False,False,False,3,False,False,False
2026-05-08,213.03,217.8,212.89,215.2,136421361.81167,0.01749408983451528,0.035461675407785,0.09516539440203564,0.0072340425531916,150301092.35103256,0.9076538279113365,False,False,False,4,False,False,False
2026-05-11,214.035,222.3,213.89,219.44,160685774.810465,0.019702602230483368,0.03754137115839251,0.05586296492325449,-0.005413568773234179,151652989.63311574,1.0595621965594064,False,False,False,5,True,False,False
2026-05-12,218.545,223.75,214.92,220.78,159196793.934059,0.006106452788917194,0.025929368029739885,0.04387706855791973,-0.004078563616478403,151547478.81110042,1.0504747105195542,False,False,False,6,False,False,False
2026-05-13,224.93,227.84,221.5653,225.83,150405386.66294,0.022873448681945963,0.029119577105359173,0.04939591078066918,0.018796992481203034,149800828.6962522,1.0040357451420623,False,False,False,7,False,False,False
2026-05-14,229.85,236.54,229.3,235.74,180782857.187472,0.043882566532347234,0.06775976084790303,0.07427998541742631,0.017801000752778462,152139328.55578893,1.1882716908480346,False,False,False,8,True,False,False
2026-05-15,229.76,231.5,224.24,225.32,180977639.594201,-0.04420123865275305,-0.002258335916397347,0.020563456834858274,-0.025366929668278693,153171989.70841366,1.1815322105478923,True,False,False,0,False,False,False
2026-05-18,229.87,230.0,218.37,222.32,146280896.910423,-0.013314397301615433,-0.05692712310172232,-0.015542664836381448,0.020193502574116895,154833961.39992198,0.9447597645105315,True,False,False,0,False,False,False
2026-05-19,219.62,224.48,217.91,220.61,140948296.122112,-0.007691615689096709,-0.02090360376353617,-0.06418087723763466,-0.01214465635120543,156486627.71281126,0.9007050518130172,False,False,False,0,False,False,False
2026-05-20,223.18,226.13,220.495,223.47,184201587.82524,0.012964054213317588,0.005172724001439422,-0.008210545002662828,0.011649517247631636,160321655.00326934,1.148950139152965,False,False,False,2,False,False,False
2026-05-21,222.29,227.3999,217.93,219.51,202132659.126611,-0.017720499395892153,-0.0049861746974299015,-0.012639438646995349,-0.005280350830089042,164750196.4120051,1.226903903781215,True,False,False,0,False,False,False
2026-05-22,220.904,221.01,214.8,215.33,169275710.380155,-0.01904241264634854,-0.036425470980444796,-0.023933638547663283,0.006350507949524076,162550765.9289752,1.041371348899815,True,False,False,0,False,False,False
2026-05-26,216.54,218.18,212.0,214.86,187202576.633847,-0.002182696326568534,-0.021183545168784956,-0.03852866156531076,0.005619282032229611,162594753.7148236,1.1513445074752122,True,False,False,0,False,False,False
2026-05-27,214.12,214.15,208.78,212.6,167605751.346104,-0.010518477147910321,-0.012678214833046986,-0.031479203680925716,-0.0034441031369264463,161959405.69041964,1.0348627215049009,True,False,False,0,False,False,False
2026-05-28,211.275,215.5191,211.22,214.25,143955744.082572,0.007761053621825109,-0.0028390579912501712,-0.005015557516370284,-0.006232361241768514,162970559.666224,0.8833236161022225,False,False,False,2,False,False,False
2026-05-29,214.575,217.8599,211.13,211.14,289410623.540969,-0.014515752625437583,-0.006867356538099778,-0.017313599553197556,0.0015169194865809477,166178892.9235921,1.7415606666367554,True,True,False,0,False,False,True
2026-06-01,215.73,224.87,215.7,224.36,212850685.062286,0.06261248460736968,0.04718786464410751,0.05531514581373487,0.021739130434782705,170389077.34239998,1.2492038127218603,False,False,False,2,False,False,False
2026-06-02,227.18,232.28,221.35,222.82,193400622.307177,-0.0068639686218577856,0.05531874585583019,0.040000000000000036,0.012569085398466795,173790640.05118865,1.1128368147456755,True,False,False,0,False,False,False
2026-06-03,221.72,222.82,214.51,214.75,160907001.706774,-0.03621757472399245,-0.042832947049385006,0.017097660320166685,-0.004936720222601165,176165659.10202724,0.9133846092761126,True,False,False,0,False,False,False
2026-06-04,213.905,221.6,210.97,218.66,169022152.423913,0.018207217694994116,-0.018669778296382722,-0.025405598145837094,-0.003934807916181615,175198599.74959606,0.9647460234584592,False,False,False,2,False,False,False
2026-06-05,214.53,214.87,204.33,205.1,219655531.955688,-0.06201408579529866,-0.04493597206053557,-0.07952607485863028,-0.018887770968627038,177765982.6712339,1.2356443491324545,True,False,False,0,False,False,False
2026-06-08,210.18,210.47,206.0,208.64,138372837.455275,0.0172598732325695,-0.0458245678221898,-0.028451688009313192,0.02476840565577776,177863556.45341414,0.7779718353462559,True,False,False,2,False,False,False
2026-06-09,210.615,211.4,199.34,208.19,180962450.330624,-0.002156825153374231,0.015065821550463099,-0.047882557395042546,0.009466065950920255,178877390.2294221,1.0116563647229406,True,False,False,0,False,False,False
2026-06-10,204.43,207.22,199.92,200.42,161746587.544386,-0.03732167731399205,-0.039398006134969354,-0.022818137493905488,-0.01806042557279408,179004879.90993845,0.9035875872532888,True,False,False,0,False,False,False
2026-06-11,201.49,205.66,199.54,204.87,158643204.463725,0.022203372916874686,-0.01594697151640323,-0.018069401840490662,0.005338788544057671,179416770.7999777,0.8842161396416389,False,False,False,2,False,False,False
2026-06-12,204.86,207.07,203.4385,205.19,112345314.67054,0.0015619661248595929,0.023800019958088114,-0.014409914020846348,-4.881144140178595e-05,175994893.6741311,0.6383441719539689,False,False,False,3,False,False,False
2026-06-15,208.92,212.7107,208.34,212.45,149936486.563756,0.03538184122033239,0.03699907258261326,0.06002394970561831,0.01817827379501913,174442836.02260885,0.8595164466617782,False,False,False,4,True,False,False
2026-06-16,211.11500549316406,211.49000549316406,207.2899932861328,207.41000366210938,125087034.0,-0.02372321175754588,0.010819258551144628,0.012398123991357313,-0.006283805633494621,173383142.8770877,0.7214486479154142,True,False,False,0,False,False,False
