feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR
return_20d__ts_rank__w5,577.0,-0.009793120023536783,0.15109603787298814,-0.06481387706386393,-1.5568827530834355,return_20d,0.19372659082600913,False,False,False,False,False
eightk_days_since_last__ts_mean__w5,578.0,0.005855396404268594,0.09044842054232939,0.0647374091129463,1.5563928733272123,eightk_days_since_last,0.19359140709904793,False,False,False,False,False
bb_lower__ts_decay_linear__w20,560.0,0.01074825054479754,0.16369120967307793,0.0656617454673578,1.5538404995298734,bb_lower,0.19290666263857092,False,False,False,False,False
bb_lower__ts_argmax__w20,578.0,-0.00951272109783483,0.1472705905699612,-0.06459348781735069,-1.5529327707087368,bb_lower,0.19264375528727284,False,False,False,False,False
volume_zscore__ts_mean__w20,570.0,0.008281369736630156,0.12744138971181113,0.06498179088722421,1.5514189936117302,volume_zscore,0.19223641034923372,False,False,False,False,False
vol_zscore_60d__ts_max__w10,579.0,0.00784410345505727,0.12178398562487057,0.06440997488142117,1.5498597924930024,vol_zscore_60d,0.19180372335211493,False,False,False,False,False
risk_next_3d__ts_mean__w10,380.0,0.005294780641599478,0.0666106725479734,0.079488472928811,1.549515596840071,risk_next_3d,0.19194640250836753,False,False,False,False,False
risk_next_3d__ts_std__w10,380.0,0.005294780641599478,0.0666106725479734,0.079488472928811,1.549515596840071,risk_next_3d,0.19194640250836753,False,False,False,False,False
ma_50__ts_argmax__w5,545.0,-0.011367896309086882,0.17164248458972534,-0.0662300847966598,-1.546156897612318,ma_50,0.1908235558180772,False,False,False,False,False
risk_next_1d__ts_rank__w10,352.0,-0.00594134776318818,0.07232499930838972,-0.08214791316975488,-1.5412314662720998,risk_next_1d,0.18974947016978982,False,False,False,False,False
volume_zscore__ts_max__w20,579.0,0.007066066765055569,0.11036071541879118,0.06402701122624678,1.5406447606251332,volume_zscore,0.18930046385555033,False,False,False,False,False
insider_21d__ts_decay_linear__w20,560.0,-0.01061486237476079,0.16312524132627967,-0.06507185698827053,-1.539881190308227,insider_21d,0.18910920822411792,False,False,False,False,False
return_5d__ts_decay_linear__w20,560.0,0.012119967872151584,0.18654834624706898,0.06496958089405744,1.5374608961751532,return_5d,0.18845550139344092,False,False,False,False,False
insider_21d__ts_mean__w20,570.0,-0.010605151049321304,0.16496909739137608,-0.06428568269462871,-1.534799638299168,insider_21d,0.1877301774862281,False,False,False,False,False
vol_zscore_60d__ts_std__w5,578.0,0.007587593455578408,0.1188992628235945,0.0638153111751061,1.5342241353652042,vol_zscore_60d,0.1875690000920388,False,False,False,False,False
high_52w_ratio__ts_std__w5,346.0,0.01665495532807934,0.2019547195612492,0.0824687601471388,1.5340076122599207,high_52w_ratio,0.18781205353202185,False,False,False,False,False
rsi_below_30__ts_std__w20,570.0,-0.009093469264116633,0.14161551963871846,-0.0642123779040276,-1.5330495104109008,rsi_below_30,0.18725946021439932,False,False,False,False,False
return_60d__ts_max__w10,538.0,0.014288514902569683,0.21657803889036853,0.06597397859809095,1.5302550207102779,return_60d,0.18653642142807858,False,False,False,False,False
ma5_above_ma20__ts_decay_linear__w10,570.0,0.01062737400032467,0.16594586898036812,0.06404120853157194,1.528962897654826,ma5_above_ma20,0.18616315689233337,False,False,False,False,False
risk_next_3d__ts_argmax__w20,374.0,-0.00515678672037725,0.06523899911789523,-0.07904454069042777,-1.528648664817164,risk_next_3d,0.18631723016898788,False,False,False,False,False
bb_upper__ts_rank__w5,578.0,0.008091652800258252,0.1275267235109179,0.06345064451973867,1.525456954359185,bb_upper,0.18521951569289846,False,False,False,False,False
premarket_gap__ts_decay_linear__w5,575.0,-0.011025369705110729,0.17356841667786288,-0.06352175076628971,-1.5231980737049304,premarket_gap,0.18461946727114192,False,False,False,False,False
eightk_exec_change_30d__ts_argmax__w5,551.0,0.005201819540522974,0.08028740446124523,0.06478998263088571,1.5208404778181275,eightk_exec_change_30d,0.18401161228070434,False,False,False,False,False
volatility_5d__ts_argmax__w20,578.0,-0.007426150395559847,0.11746792550561082,-0.06321853700570493,-1.5198767112565061,volatility_5d,0.18373362895883044,False,False,False,False,False
ma_50__ts_min__w20,549.0,0.010314028527043832,0.15911254658973709,0.06482222017122248,1.5188331722515205,ma_50,0.1834801532553258,False,False,False,False,False
bb_pct__ts_decay_linear__w10,570.0,0.010837767395869979,0.17038043093090854,0.06360922634515952,1.5186494643106254,bb_pct,0.183414100837623,False,False,False,False,False
vol_zscore_60d__ts_argmax__w5,578.0,-0.006917057293681092,0.10960236643967981,-0.06311047396488403,-1.517278699551863,vol_zscore_60d,0.18304437543115815,False,False,False,False,False
ma_50__ts_argmax__w20,530.0,-0.011832700515628727,0.17970809728514864,-0.06584400310495414,-1.5158427869634639,ma_50,0.1827044678801258,False,False,False,False,False
eightk_other_events_30d__ts_rank__w20,570.0,-0.005822920391774674,0.09173580473313271,-0.06347489302256677,-1.515442300191264,eightk_other_events_30d,0.18256440222544557,False,False,False,False,False
sector_rel_ret__ts_argmax__w20,578.0,-0.007261104731788115,0.11545324422933462,-0.0628921671301394,-1.5120302472821345,sector_rel_ret,0.18165687811851522,False,False,False,False,False
return_60d__ts_max__w5,538.0,0.013973388881912104,0.21452826232952846,0.06513542192612426,1.51080484376636,return_60d,0.1813669142335973,False,False,False,False,False
macd__ts_delta__w10,569.0,-0.00983245844823144,0.15524453983155806,-0.06333529320193651,-1.5107824061296604,macd,0.1813349927166239,False,False,False,False,False
volume_spike__ts_decay_linear__w5,575.0,-0.006256027999118354,0.0993606682632315,-0.06296282129005569,-1.5097954156977715,volume_spike,0.1810703874095565,False,False,False,False,False
eightk_reg_fd_30d__ts_min__w10,579.0,-0.005621418423673457,0.0900084240096192,-0.06245435897280788,-1.5028029434273202,eightk_reg_fd_30d,0.17923272825898673,False,False,False,False,False
rev_growth_qoq__ts_max__w5,579.0,0.00674671001946841,0.10823721239716874,0.06233262913970694,1.499873829199014,rev_growth_qoq,0.17846771313380122,False,False,False,False,False
risk_next_1d__ts_argmax__w20,448.0,-0.004586252972648132,0.06474328338214443,-0.07083750982442415,-1.499347475924168,risk_next_1d,0.17845938918392074,False,False,False,False,False
bb_width__ts_max__w20,579.0,0.015156156842064034,0.24376110446357224,0.062176272442714405,1.4961115088689427,bb_width,0.1774881011915988,False,False,False,False,False
volume_zscore__ts_std__w20,570.0,0.007087559420410596,0.11315269433392278,0.06263712465824839,1.495440854633904,volume_zscore,0.17732078393442996,False,False,False,False,False
bb_pct__ts_min__w5,579.0,0.009600048325665527,0.1549854040103459,0.06194162854861278,1.4904654092129253,bb_pct,0.1760243713465669,False,False,False,False,False
ma20_above_ma50__ts_argmax__w10,543.0,0.006204162263257764,0.09714551438847063,0.06386462928641493,1.4881966081546234,ma20_above_ma50,0.17546740225000618,False,False,False,False,False
return_5d__ts_max__w5,579.0,0.011443621037982141,0.1857187625010683,0.06161801254688155,1.4826784254388443,return_5d,0.1740181802486982,False,False,False,False,False
bb_width__ts_std__w20,570.0,0.011753064131029561,0.18945901501454432,0.06203486347760916,1.4810620660224867,bb_width,0.17361046820941184,False,False,False,False,False
vol_surge_eod__ts_std__w10,575.0,0.006984956953698494,0.11309389082559854,0.06176246040088901,1.4810117727396852,vol_surge_eod,0.17359372257328481,False,False,False,False,False
bb_width__ts_decay_linear__w10,570.0,0.014975333281389587,0.24153136704061937,0.062001608589708025,1.4802681164557565,bb_width,0.17340704338083995,False,False,False,False,False
eps_surprise__ts_rank__w20,570.0,0.005441684666995706,0.08778596697104758,0.06198809279836732,1.479945431360234,eps_surprise,0.17332440868515697,False,False,False,False,False
eightk_days_since_last__group_neutralize,579.0,-0.005339874331028627,0.08726725728163152,-0.06118989524095645,-1.4723768875148615,eightk_days_since_last,0.17138654480666277,False,False,False,False,False
vol_10d_self_rank__ts_max__w20,579.0,0.006827021866896733,0.11157770383820967,0.061186255246801616,1.4722893004509654,vol_10d_self_rank,0.1713642791992399,False,False,False,False,False
rsi_14__ts_std__w5,578.0,0.007749883344098753,0.12663999364534345,0.0611961760342659,1.4712558559215134,rsi_14,0.17110245621421755,False,False,False,False,False
macd_signal__ts_min__w20,579.0,0.01144327945817527,0.1875370215419153,0.061018775728064176,1.4682593381254856,macd_signal,0.1703418143912127,False,False,False,False,False
sector_rel_ret__ts_rank__w20,570.0,-0.008788124113285223,0.14302683148427855,-0.06144388449415668,-1.466952636177059,sector_rel_ret,0.17001795650342322,False,False,False,False,False
return_60d__ts_std__w5,537.0,0.013739852515566659,0.2172172551742919,0.06325396435261096,1.4658005905970226,return_60d,0.16975373796829074,False,False,False,False,False
macd_signal__ts_rank__w10,575.0,-0.008984634698340425,0.14718582637085592,-0.06104279820872387,-1.4637548796030757,macd_signal,0.16920659416070255,False,False,False,False,False
eightk_reg_fd_30d__ts_argmax__w5,550.0,0.005281178903060901,0.08466725843859421,0.062375692805633126,1.4628396628272327,eightk_reg_fd_30d,0.16899568447128416,False,False,False,False,False
rsi_below_30__ts_max__w10,579.0,-0.00787936884135719,0.12975524529838517,-0.06072485796807515,-1.4611869658827508,rsi_below_30,0.1685568934408435,False,False,False,False,False
ma20_above_ma50__ts_delta__w10,549.0,0.00661310024587835,0.10608841618385259,0.06233574299401135,1.460573149549133,ma20_above_ma50,0.16842610443202755,False,False,False,False,False
volume_spike__ts_max__w20,579.0,0.005978014214912133,0.09852949266163573,0.06067233326209729,1.4599230944085348,volume_spike,0.16823918701791418,False,False,False,False,False
insider_21d__ts_std__w20,570.0,0.009619148615393844,0.15781239528979027,0.0609530613722087,1.455234394751312,insider_21d,0.1670707085685445,False,False,False,False,False
insider_net_shares__ts_mean__w5,578.0,-0.007519337380792414,0.12468815495703052,-0.06030514593293721,-1.4498340394072244,insider_net_shares,0.16571758545782966,False,False,False,False,False
volatility_5d__ts_argmax__w10,578.0,-0.006584129849687082,0.10942377900832688,-0.060170923626993784,-1.4466071163147753,volatility_5d,0.1649160068314134,False,False,False,False,False
vol_surge_eod__ts_rank__w20,570.0,-0.006422793336364395,0.10601881639775067,-0.06058163592647563,-1.446366733775008,vol_surge_eod,0.16486240180632988,False,False,False,False,False
return_5d__ts_rank__w10,575.0,-0.009291796190530213,0.1543501401413461,-0.06019946714671754,-1.443532511144282,return_5d,0.16415682907066015,False,False,False,False,False
iv_skew_snap__ts_max__w5,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__ts_min__w5,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__signed_power_p05,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__ts_min__w20,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__ts_max__w10,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__ts_min__w10,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__ts_max__w20,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__cs_demean,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__cs_rank,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__cs_zscore,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
iv_skew_snap__scale,579.0,0.008238273781064656,0.13743899075763086,0.05994131458366558,1.4423330167948034,iv_skew_snap,0.1638574343271605,False,False,False,False,False
rsi_below_30__ts_mean__w20,570.0,-0.008614904871994322,0.14265240581705985,-0.06039088385962617,-1.4418125905982748,rsi_below_30,0.16373565578025695,False,False,False,False,False
risk_next_1d__ts_decay_linear__w20,486.0,0.004252266726729321,0.06501888887869914,0.06540048284526141,1.4417803071228152,risk_next_1d,0.16380246437216228,False,False,False,False,False
risk_today__ts_decay_linear__w20,486.0,0.004252266726729321,0.06501888887869914,0.06540048284526141,1.4417803071228152,risk_today,0.16380246437216228,False,False,False,False,False
risk_next_3d__ts_decay_linear__w20,486.0,0.004252266726729321,0.06501888887869914,0.06540048284526141,1.4417803071228152,risk_next_3d,0.16380246437216228,False,False,False,False,False
rsi_below_30__ts_max__w20,579.0,-0.00849218195305077,0.14173984616616592,-0.059913864610062637,-1.4416725040330687,rsi_below_30,0.16369435144413852,False,False,False,False,False
return_60d__ts_decay_linear__w20,519.0,0.013728665409554142,0.2171366299861642,0.06322593019164442,1.4403860493016176,return_60d,0.1634262173740808,False,False,False,False,False
bb_width__ts_decay_linear__w20,560.0,0.015147074236304918,0.24892993912084393,0.06084874438888493,1.4399441060243132,bb_width,0.16328253534876386,False,False,False,False,False
insider_net_shares__ts_decay_linear__w20,560.0,-0.008987079381057951,0.14819223345494506,-0.06064473941402804,-1.435116467194703,insider_net_shares,0.16209573631179236,False,False,False,False,False
rsi_below_30__ts_decay_linear__w10,570.0,-0.007852472322217008,0.13065669850266426,-0.06010003629516848,-1.4348687001701321,rsi_below_30,0.16202728816077716,False,False,False,False,False
return_3d__ts_min__w10,579.0,-0.013014300819330348,0.2183149713918479,-0.05961249810930885,-1.4344208970702885,return_3d,0.16191082480670094,False,False,False,False,False
risk_prev_1d__ts_decay_linear__w20,468.0,0.004351505189448545,0.06566162935182997,0.0662716602131846,1.4336752140525832,risk_prev_1d,0.16182861589547354,False,False,False,False,False
risk_next_1d__ts_argmax__w10,293.0,-0.005576958217179705,0.06663514700984105,-0.08369394332327455,-1.4326095461279222,risk_next_1d,0.16188048403531224,False,False,False,False,False
vol_10d_self_rank__ts_min__w5,579.0,0.0069596191026647025,0.11696370694391348,0.05950238141821192,1.431771223128827,vol_10d_self_rank,0.16126230445547246,False,False,False,False,False
rsi_14__ts_delta__w20,559.0,-0.009588472339115901,0.15881082535128294,-0.06037669231871693,-1.4274970547150343,rsi_14,0.16023484386994535,False,False,False,False,False
macd__ts_delta__w20,559.0,0.009271250080166871,0.15370938265302114,0.06031674787931136,1.4260797774941112,macd,0.1598901008663728,False,False,False,False,False
beta_60d__ts_argmax__w20,538.0,0.008663347690474896,0.14119765600480505,0.061356172160393914,1.4231457992246024,beta_60d,0.1591949737914488,False,False,False,False,False
return_60d__ts_std__w10,534.0,0.014245107671081293,0.23161114427931054,0.061504413854552964,1.4212710583130144,return_60d,0.15874439123573453,False,False,False,False,False
return_60d__ts_min__w10,538.0,0.013058488794448061,0.2132124215064205,0.06124637909079246,1.4205991679683563,return_60d,0.1585785136900525,False,False,False,False,False
vol_surge_eod__ts_delta__w10,569.0,-0.006041924496458617,0.10146287041522456,-0.0595481329449164,-1.4204445424166598,vol_surge_eod,0.15851652256607357,False,False,False,False,False
return_60d__ts_min__w5,538.0,0.012881167582822293,0.21055053493858153,0.06117850798422233,1.4190249093925196,return_60d,0.15819821739841072,False,False,False,False,False
insider_7d__ts_mean__w5,578.0,-0.008564251808364102,0.14521008111886455,-0.05897835565117319,-1.4179358376220008,insider_7d,0.15790427165656218,False,False,False,False,False
rsi_below_30__ts_rank__w20,570.0,0.0070311561062933155,0.1184986010471724,0.05933535117004735,1.41661209303377,rsi_below_30,0.15759121795491554,False,False,False,False,False
volatility_5d__ts_delta__w5,574.0,-0.00835516203266835,0.14133960125016978,-0.05911409087591658,-1.4162729520856616,volatility_5d,0.157506610467548,False,False,False,False,False
rsi_above_70__ts_rank__w5,576.0,-0.006093739951807243,0.10348206715105872,-0.058886917507280374,-1.413286020174729,rsi_above_70,0.15678727717111468,False,False,False,False,False
vol_10d_self_rank__ts_delta__w10,569.0,0.006486501870076039,0.10948553802281717,0.05924528469435141,1.4132204847775498,vol_10d_self_rank,0.1567767149202663,False,False,False,False,False
risk_next_3d__ts_decay_linear__w10,375.0,0.004819150916678359,0.06604718651931428,0.0729652718101639,1.4129664128613115,risk_next_3d,0.15693554924643888,False,False,False,False,False
eightk_reg_fd_30d__ts_decay_linear__w20,560.0,-0.005924637922657536,0.09935242216115264,-0.05963254638168352,-1.4111636082537122,eightk_reg_fd_30d,0.15629046920193257,False,False,False,False,False
insider_90d__ts_argmax__w20,577.0,-0.007327535979542025,0.12474701965243468,-0.0587391666747448,-1.4109632021595284,insider_90d,0.15622978216916417,False,False,False,False,False
insider_7d__ts_decay_linear__w10,570.0,-0.008716053132897309,0.1478196748375281,-0.05896409353137408,-1.4077484383961076,insider_7d,0.1554664937477715,False,False,False,False,False
return_1d__ts_rank__w10,575.0,-0.008733442428126518,0.14898461716081846,-0.058619759506442055,-1.4056524526500263,return_1d,0.15496316421859185,False,False,False,False,False
volume_spike__ts_std__w20,570.0,0.006318540914767747,0.10738087533186864,0.05884233011921185,1.4048413767750558,volume_spike,0.1547737649878344,False,False,False,False,False
eightk_material_agreement_30d__ts_min__w5,579.0,-0.005614403160449897,0.09624705898238331,-0.05833324383945628,-1.4036389450377103,eightk_material_agreement_30d,0.15448128395165972,False,False,False,False,False
return_60d__ts_decay_linear__w5,534.0,0.012875464059239516,0.21224139939218412,0.06066424409239765,1.4018560457605018,return_60d,0.1540928679468056,False,False,False,False,False
iv_skew_snap__ts_mean__w5,578.0,0.007996197225246228,0.13740603860055764,0.05819392878715723,1.399076936755721,iv_skew_snap,0.15340036668649132,False,False,False,False,False
eightk_reg_fd_30d__ts_min__w20,573.0,-0.0048965285321538096,0.08389748667920795,-0.05836323263027259,-1.3970651190659282,eightk_reg_fd_30d,0.1529285749232165,False,False,False,False,False
return_5d__group_neutralize,579.0,0.00692360577426624,0.11927696440444753,0.058046461937021565,1.396738278788166,return_5d,0.15284711288817893,False,False,False,False,False
eightk_reg_fd_30d__group_neutralize,579.0,0.005345125273368211,0.0922770901548763,0.05792472719281724,1.393809046386833,eightk_reg_fd_30d,0.1521569043753737,False,False,False,False,False
return_3d__ts_rank__w10,575.0,-0.009118089483610935,0.15706219694096218,-0.0580540044721157,-1.3920861235095503,return_3d,0.1517547624615464,False,False,False,False,False
vwap_dev_eod__ts_rank__w10,575.0,-0.008948149814662187,0.15433104822198743,-0.05798023092405428,-1.3903170959726523,vwap_dev_eod,0.15133966410912647,False,False,False,False,False
vol_zscore_60d__ts_rank__w20,570.0,0.006523340346673744,0.11219880231875949,0.05814090892112001,1.3880951751948296,vol_zscore_60d,0.15082298483777618,False,False,False,False,False
return_5d__ts_rank__w5,578.0,-0.008920798231780597,0.15465834850413956,-0.05768067691180489,-1.3867375247840972,return_5d,0.15049989447170548,False,False,False,False,False
eightk_reg_fd_30d__ts_max__w20,579.0,-0.005737714836712961,0.09956624018233418,-0.05762711162142478,-1.3866476958573506,eightk_reg_fd_30d,0.15047820584176574,False,False,False,False,False
bb_lower__ts_argmax__w10,578.0,0.007974935979419923,0.1385018529827421,0.05757999483525778,1.3843169634957033,bb_lower,0.14993523124173014,False,False,False,False,False
return_3d__ts_delta__w5,574.0,-0.010642917165881489,0.1843523448327856,-0.057731390265391036,-1.3831458000563732,return_3d,0.14966538198056178,False,False,False,False,False
risk_prev_1d__ts_rank__w20,488.0,-0.004473737701975257,0.07152665909326729,-0.06254643735200494,-1.3816959617835611,risk_prev_1d,0.14940074737041303,False,False,False,False,False
insider_7d__signed_power_p05,579.0,-0.007741738089384053,0.13497420211735217,-0.05735716876216882,-1.3801522177174874,insider_7d,0.14896628958294245,False,False,False,False,False
insider_7d__scale,579.0,-0.007741738089384053,0.13497420211735217,-0.05735716876216882,-1.3801522177174874,insider_7d,0.14896628958294245,False,False,False,False,False
insider_7d__cs_rank,579.0,-0.007741738089384053,0.13497420211735217,-0.05735716876216882,-1.3801522177174874,insider_7d,0.14896628958294245,False,False,False,False,False
insider_7d__cs_zscore,579.0,-0.007741738089384053,0.13497420211735217,-0.05735716876216882,-1.3801522177174874,insider_7d,0.14896628958294245,False,False,False,False,False
insider_7d__cs_demean,579.0,-0.007741738089384053,0.13497420211735217,-0.05735716876216882,-1.3801522177174874,insider_7d,0.14896628958294245,False,False,False,False,False
vol_10d_self_rank__ts_argmax__w5,578.0,-0.006286097599550224,0.10967262104133044,-0.05731692686711016,-1.3779923805932384,vol_10d_self_rank,0.14846651283357293,False,False,False,False,False
return_5d__ts_argmax__w20,578.0,0.00707932290811485,0.12378177294960209,0.05719196566199779,1.3749881094655514,return_5d,0.14777222676990048,False,False,False,False,False
insider_net_shares__ts_decay_linear__w5,575.0,-0.0071329021804520006,0.1244954333246716,-0.057294488560476815,-1.3738735717520736,insider_net_shares,0.14751732880431961,False,False,False,False,False
post_earnings_3d__ts_argmax__w5,351.0,-0.006689609447583592,0.09129343101743806,-0.0732759123304918,-1.3728237775042134,post_earnings_3d,0.14753578014701185,False,False,False,False,False
post_earnings_5d__ts_argmax__w5,351.0,-0.006689609447583592,0.09129343101743806,-0.0732759123304918,-1.3728237775042134,post_earnings_5d,0.14753578014701185,False,False,False,False,False
vol_10d_self_rank__ts_std__w20,570.0,0.005869202767086329,0.10224214494776002,0.05740492602228916,1.3705238243189939,vol_10d_self_rank,0.14675023123938996,False,False,False,False,False
eightk_days_since_last__ts_argmax__w20,578.0,0.005966065359992882,0.10472895669932038,0.05696672198427045,1.3695728841795778,eightk_days_since_last,0.1465262616671696,False,False,False,False,False
return_60d__ts_mean__w5,537.0,0.012589658662718033,0.2133919483497323,0.05899781486640064,1.3671717300282418,return_60d,0.14600688390955846,False,False,False,False,False
eightk_filings_30d__group_neutralize,579.0,-0.004833587558110878,0.0851680263260207,-0.05675354668438654,-1.3656276104662326,eightk_filings_30d,0.1456222610916484,False,False,False,False,False
vwap_dev_eod__ts_rank__w5,578.0,-0.008851573350224936,0.15612251983042827,-0.05669632644822176,-1.3630721345967294,vwap_dev_eod,0.14503985920775597,False,False,False,False,False
atr__ts_std__w10,575.0,0.00855379547030117,0.15074205068052932,0.05674458740401113,1.3606874052476523,atr,0.14449923437631024,False,False,False,False,False
obv__ts_rank__w5,578.0,-0.008035455911843797,0.14227239318423512,-0.05647937545717891,-1.3578562790203772,obv,0.14385460234334296,False,False,False,False,False
volatility_5d__ts_max__w5,579.0,0.014292042608911308,0.2535078578205257,0.05637711876777229,1.3565698442769676,volatility_5d,0.1435625860590174,False,False,False,False,False
iv_skew_snap__ts_decay_linear__w5,575.0,0.0077824567611842355,0.13781752974884537,0.056469280615947456,1.3540857803837636,iv_skew_snap,0.14300394915334863,False,False,False,False,False
iv_skew_snap__ts_mean__w10,575.0,0.0077824567611842355,0.13781752974884537,0.056469280615947456,1.3540857803837636,iv_skew_snap,0.14300394915334863,False,False,False,False,False
rsi_below_30__group_neutralize,520.0,0.006848098053930177,0.11538081832156453,0.0593521362870268,1.3534369444320549,rsi_below_30,0.14290000676572784,False,False,False,False,False
iv_skew_snap__ts_decay_linear__w10,570.0,0.007815981115009057,0.1382560245633881,0.05653266206439749,1.3496988077529741,iv_skew_snap,0.14201959309740853,False,False,False,False,False
iv_skew_snap__ts_mean__w20,570.0,0.007815981115009057,0.1382560245633881,0.05653266206439749,1.3496988077529741,iv_skew_snap,0.14201959309740853,False,False,False,False,False
volume_spike__ts_mean__w20,570.0,0.006131420417377499,0.1086534349794877,0.05643098553244109,1.3472713138238595,volume_spike,0.14147494604889338,False,False,False,False,False
is_squeeze_setup__ts_rank__w10,575.0,0.0057330089262629625,0.10208477483272292,0.05615929442619749,1.3466525726807912,is_squeeze_setup,0.1413328470586117,False,False,False,False,False
insider_7d__ts_argmax__w10,578.0,-0.006441452470966953,0.11539421442569278,-0.05582127754866668,-1.3420345322313918,insider_7d,0.14029925920156427,False,False,False,False,False
eightk_reg_fd_30d__ts_argmax__w10,575.0,0.0049606326158819596,0.08866477229239812,0.05594817972940614,1.3415902200912584,eightk_reg_fd_30d,0.14020234718311375,False,False,False,False,False
return_1d__signed_power_p05,579.0,-0.010156636410922324,0.1826845373928615,-0.055596584997670416,-1.3377883137890119,return_1d,0.13935463184370017,False,False,False,False,False
return_1d__scale,579.0,-0.010156636410922324,0.1826845373928615,-0.055596584997670416,-1.3377883137890119,return_1d,0.13935463184370017,False,False,False,False,False
return_1d__cs_rank,579.0,-0.010156636410922324,0.1826845373928615,-0.055596584997670416,-1.3377883137890119,return_1d,0.13935463184370017,False,False,False,False,False
return_1d__cs_zscore,579.0,-0.010156636410922324,0.1826845373928615,-0.055596584997670416,-1.3377883137890119,return_1d,0.13935463184370017,False,False,False,False,False
return_1d__cs_demean,579.0,-0.010156636410922324,0.1826845373928615,-0.055596584997670416,-1.3377883137890119,return_1d,0.13935463184370017,False,False,False,False,False
ma20_above_ma50__ts_max__w20,549.0,0.008694993056562137,0.15259399945406035,0.056981225262267496,1.3351127884121663,ma20_above_ma50,0.1387835223730498,False,False,False,False,False
premarket_gap__ts_mean__w5,578.0,-0.009068924584842738,0.16348414412582443,-0.05547280828569468,-1.3336567629493843,premarket_gap,0.13844100755231487,False,False,False,False,False
return_3d__ts_std__w5,578.0,0.012724188010258621,0.22963157270782342,0.055411317617235986,1.3321784270153918,return_3d,0.1381148485292728,False,False,False,False,False
risk_today__ts_mean__w20,496.0,0.0038879367815232613,0.06517605958432178,0.05965283581609023,1.32853173359431,risk_today,0.13737715397196076,False,False,False,False,False
risk_next_3d__ts_std__w20,496.0,0.0038879367815232613,0.06517605958432178,0.05965283581609023,1.32853173359431,risk_next_3d,0.13737715397196076,False,False,False,False,False
risk_next_3d__ts_mean__w20,496.0,0.0038879367815232613,0.06517605958432178,0.05965283581609023,1.32853173359431,risk_next_3d,0.13737715397196076,False,False,False,False,False
risk_next_1d__ts_std__w20,496.0,0.0038879367815232613,0.06517605958432178,0.05965283581609023,1.32853173359431,risk_next_1d,0.13737715397196076,False,False,False,False,False
risk_next_1d__ts_mean__w20,496.0,0.0038879367815232613,0.06517605958432178,0.05965283581609023,1.32853173359431,risk_next_1d,0.13737715397196076,False,False,False,False,False
risk_today__ts_std__w20,496.0,0.0038879367815232613,0.06517605958432178,0.05965283581609023,1.32853173359431,risk_today,0.13737715397196076,False,False,False,False,False
rsi_14__ts_rank__w5,578.0,-0.008522456426533103,0.1550648599440992,-0.05496059152025446,-1.3213422367078569,rsi_14,0.13574008617862782,False,False,False,False,False
macd_signal__ts_argmax__w20,578.0,-0.007607638866632997,0.1384225395624114,-0.05495953831422732,-1.3213169159176483,macd_signal,0.13573457001338501,False,False,False,False,False
high_52w_ratio__ts_delta__w10,337.0,-0.012335481160484742,0.17230623050963917,-0.07159045336897826,-1.3142260252997053,high_52w_ratio,0.13447187076143674,False,False,False,False,False
insider_60d__ts_argmax__w20,578.0,0.007292823615243049,0.1336422017539522,0.054569765534616226,1.3119461427477606,insider_60d,0.1337036594292294,False,False,False,False,False
return_60d__ts_mean__w10,534.0,0.012279260018600259,0.21652530353272506,0.05671050827897536,1.310491378874618,return_60d,0.13342194192828527,False,False,False,False,False
volume_zscore__ts_min__w20,579.0,0.0055869879097577915,0.10264236173862391,0.054431599342822115,1.3097559410299082,volume_zscore,0.1332313413884766,False,False,False,False,False
premarket_gap__ts_decay_linear__w20,560.0,0.008729369402239949,0.1581708132169065,0.055189508258195435,1.3060221361820774,premarket_gap,0.1324428904336699,False,False,False,False,False
