ticker,prediction_date,actual_up,prob_up,shap_return_1d,shap_return_3d,shap_return_5d,shap_ma_5,shap_ma_10,shap_ma_20,shap_volatility_5d,shap_volatility_10d,shap_rsi_14,shap_macd,shap_bb_upper,shap_bb_lower,shap_bb_width,shap_volume_zscore,shap_volume_spike,shap_vwap,shap_obv,shap_atr,shap_spy_ret,shap_xlk_ret,shap_sentiment_score,shap_insider_net_shares,shap_insider_7d,shap_insider_21d,shap_congress_net_shares,shap_risk_today,shap_risk_next_1d,shap_risk_next_3d,shap_risk_prev_1d,shap_is_pandemic,shap_eps_surprise,shap_rev_surprise,shap_days_to_earnings,shap_post_earnings_1d,shap_post_earnings_3d,shap_post_earnings_5d,shap_vwap_dev_eod,shap_vol_surge_eod,shap_intraday_momentum,shap_premarket_gap,shap_iv_skew_snap,shap_pc_ratio_snap,shap_analyst_upside,shap_analyst_buy_pct,shap_analyst_mult,shap_finbert_sentiment,shap_oil_ret,shap_oil_spy_corr,shap_return_20d,shap_return_60d,shap_ma_50,shap_ma5_above_ma20,shap_ma20_above_ma50,shap_high_52w_ratio,shap_low_52w_ratio,shap_bb_pct,shap_rsi_above_70,shap_rsi_below_30,shap_obv_trend,shap_vix_close,shap_vix_ret,shap_dxy_ret,shap_yield_10y,shap_fear_greed,shap_vix_term_structure,shap_beta_60d,shap_short_ratio,shap_short_pct_float,shap_monday_sentiment,shap_sector_rel_ret,shap_day_of_week,shap_is_month_end,shap_vix_5d_above_25,shap_semi_etf_momentum_60d,shap_igv_vs_sp500_ret_30d,shap_lqd_hyg_spread
INSM,2026-04-22,1,0.7339,0.00047686114033916035,0.0,0.0,-0.010605326311815965,-0.010465151752203663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003604031896823233,0.042590410130779605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002708134493377143,0.0,0.0,0.0,0.0,0.0,0.0,-0.014096823650297312,0.0,0.0,0.0,-0.0030457661518131854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044509810013442515,0.0,0.0,0.0,0.0,0.006393774545747043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRWD,2026-04-22,1,0.7142,0.0,0.0,-0.011213480065673695,0.0,0.0,-0.011706415172158412,-0.007268479864161273,0.0,-0.022451438171416663,-0.027009190344495143,0.0,0.0,0.0,0.0,0.0,0.0,-0.032946635001889046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020578566223698067,0.0,0.0,0.0,0.004009399603705267,0.0,0.0,0.0,-0.007512158887799657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026281288436235194,0.0
EME,2026-04-21,1,0.7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014056477918849965,0.0,0.0040498199170872435,0.0,0.0,0.0,0.0,0.0,0.0039593160544805,-0.0030366466780279763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004194167697647052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014873378135452853,0.0,0.0,0.0,-0.017264467227714485,0.0029118428197999237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005387814237700864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002252918304907264
STX,2026-04-21,1,0.7309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009162599442021042,0.0,0.0,0.0,0.011401546502738216,0.0,0.0,0.005187052344816648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005671677882424357,0.0,0.0042289420099386665,0.0,0.0,-0.021739207486396298,0.0,0.0,0.005186165396649517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002311030642598495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013285378723988942,0.0,0.0,0.0,-0.014824978694148215,0.0,0.0
WDC,2026-04-21,1,0.7192,0.0,-0.0017596200799585883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008664458757498681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004503390924239613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028011764863338797,0.0,-0.00038132857108986225,0.0,0.0,0.0005386923013283366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002290872579043639,0.0,0.0,0.0,0.0,0.0,0.0
WMT,2026-04-21,1,0.7145,0.0,0.0,0.0,0.0,0.0,-0.005131242645965798,0.0,0.0,-0.01607997615827914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1084806743683363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009621042793336948,0.0,0.0,-0.012932079444596697,0.0,0.0,0.0,0.0,0.0,-0.009495310368747775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021149255842883758,0.010533669480101837,0.012927819094581555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008670124847852042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USAR,2026-04-21,1,0.8249,0.0,-0.00010781519985230003,0.0,0.0,-0.007713309406828501,0.0,0.0,0.0,0.0,0.0,0.0,0.09641778354051567,-0.01857226912987918,0.0,0.0,0.00403827714014952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006154209523987347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012611809310915292,0.0,0.0,0.06968648666797546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019252471270056755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367282723652709,0.0
FSLY,2026-04-21,1,0.7521,0.0,0.0,0.0,0.0,0.007165355160986992,0.0,0.0,0.0,0.0,0.0,0.0,0.0025294442428839734,0.004334598649239933,0.0,0.0,0.0,0.011058393971613938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010069972756722727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009265082745458494,0.0,0.0,-0.01132443926219195,0.0005720270139618661,0.0,0.00745031849165357,0.0,0.0,0.0,0.01907589022353731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRWD,2026-04-21,1,0.7735,0.015401592188577697,0.0,0.0,0.0101915259885796,0.0,-0.004445928613792546,0.0,0.0,0.0,0.0,0.0,-0.005628305961224728,0.0,0.0,0.0,0.0,-0.02862755745031114,-0.007813816240471897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019712421121003735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011746923921446805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010610520015842407,0.0
LIN,2026-04-20,1,0.7084,0.0,0.0,0.0,0.0,-0.0070690237138197175,-0.012381616742327859,0.0,0.0,0.0,0.0,-0.041421647640820014,0.0,-0.010598653159162868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014839332735589088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043231038544235935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10571592185699138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01423600465091318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043487102888305196,0.026374277051054718
XLF,2026-04-20,1,0.8201,0.014356566403726404,-0.017204400626114478,0.02529197482582858,0.030578304467997544,0.0,0.0,0.0,0.0,0.0,0.0,-0.04557524312218433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042221803320576554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008970836052974671,0.0,-0.0010842232940395104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01224758365634657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012981174975248078,0.0,0.0
SMCI,2026-04-20,1,0.7227,0.0,-0.04717929644432807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06493870620695263,0.014290795118156655,-0.01878128643024371,0.0,0.0,0.020838413845375003,0.0,0.016465710752735445,0.0,-0.004084658894065191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636509158505836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03340294041378493,0.0,-0.011684747319352916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSLY,2026-04-20,1,0.7142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010732086950059677,0.0,0.0,0.020339718380430735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006164460229374215,0.0,0.0,0.0,0.0,0.0,0.0,0.004398591050141688,0.0,0.0,0.0,0.0,0.0,0.013127406129522215,0.0,0.0,0.014787353618598138,0.013886398119590256,-0.006014970139168485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668487474330029,0.0,0.0,0.0,0.0,0.0,0.0
CRWD,2026-04-20,1,0.7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006306172647005993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003056590809956247,-0.028487720333158235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389209076483058,0.0,0.008303244604992956,-0.01854454087774344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006480936196285813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00562562655635604,0.0,0.0,0.0,0.013025694867533733,0.0,0.0033012063645760574
LIN,2026-04-30,0,0.7193,0.0,0.0,0.042396255133129467,0.0,0.0,0.0,0.0,-0.020565490199762494,0.0,0.0,-0.021464147239036113,0.0,-0.008883360108513238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014607582760216066,0.0,0.0,0.0,0.0,0.0,-0.021038970244388114,0.0,0.0,0.0,0.0,0.0,-0.06911067421653912,0.0,-0.00942030836090138,0.0,0.0,0.0,0.0,0.0,0.0,-0.023055988415665415,0.0,0.0,0.0,0.0,-0.01787638333586863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,2026-04-29,0,0.8656,0.00013183652699095907,0.0,0.0,0.0,0.0,0.0,-0.007836731141060952,0.0,0.0,0.0,0.04561130668870415,-0.010085194481408426,0.0,0.0,0.0,0.029582259037169347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023166332811324963,0.0,0.0,-0.006915270056990449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00491220628672168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006629454297094342,0.0,0.0,0.0,0.0057343213196221245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLV,2026-04-29,0,0.7004,0.007190260397056306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010995767443277896,0.019695592492823627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019330776700032738,0.0,0.0,0.0,0.0,0.009124014421318669,0.004372441022030264,0.0,0.0,0.0,0.0016744435205709126,0.0,0.0,0.0,0.004629194644657046,0.0,0.0,0.0,0.0,0.0,0.002566877749173415,0.0,0.0,0.0,0.0,0.0,0.0,-0.012117929645743427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIC,2026-04-29,0,0.7105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019097185643223,0.0,0.0,0.0,0.0,0.023390933931929994,0.006936347247857281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016151867450614123,0.0045807913910492215,0.0,0.0,0.0,0.009005380671537245,0.0,0.0,0.0,0.0,0.0,0.0,0.011499600745653364,0.0,0.0,0.009579976201429235,0.0,0.0,0.0,0.0,0.012905654681802286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008001220790661205
NVO,2026-04-29,0,0.7169,0.0,0.0,0.0,0.010882698315143088,0.0,0.0,0.0,0.0,0.0,0.0,0.026863237878829868,0.0,0.0,0.020968298762433613,-0.002256644785194573,0.0,0.010811080564757807,0.0,0.011273316281955057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034928634849619555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03411410728119204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032695786632072213,0.0,0.0257149819168797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,2026-04-29,0,0.7828,0.0,0.0,0.0,0.0,-0.028922234973275174,0.0,0.0,0.0,0.0,0.0,0.0,-0.019462649301801895,0.0,0.0,0.0,0.04632315006421139,0.010112745018568193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012828665315789328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024220656369068377,0.0,0.041178358704781516,0.0,0.0,0.006582595907146555,0.0,0.0,0.0,0.0,0.0,0.0,0.0032160638671069747,-0.0048451999157263686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,2026-04-29,0,0.7605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06082033582670236,-0.025703851013415525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046567325177298224,0.0,0.0,-0.03782393144863445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032440972971651,0.0,0.0,0.0,-0.05807768266080888,-0.05265664658029008,0.0,0.0,0.0,0.0,0.0,0.0,-0.0393646384973273,0.0,0.0,-0.008175958277422735,0.0,0.0,0.0,-0.05214595854532358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KVUE,2026-04-29,0,0.9046,0.0,0.025991161658631776,0.0,0.0,0.0,0.011620965500449299,0.0,0.0,0.0,0.0,0.0,-0.0007846686563861838,0.0,0.0,0.0,0.0,0.0,0.0,0.0044571264617078886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054888296178707524,0.018588029529495488,0.04573636654973674,0.0,0.0,0.0,0.0,0.0,-0.023696608294164482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEV,2026-04-29,0,0.7832,0.0,0.0,0.0,0.0,0.0,-0.025007715433964715,0.0,0.011345627520527498,0.0,0.0,0.0,-0.006421833701275706,0.0,0.0,0.0,0.0,-0.0017249349922126467,0.0,0.0,-0.0020963288937115945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00390432709961934,0.0,0.0,0.0,0.01452676994359657,0.0,0.0,0.0,0.0,0.0,-0.05486919157017953,0.0,-0.01740922099500588,0.0,0.0,0.0,0.0,0.0,-0.00795617402993646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,2026-04-29,0,0.7218,0.0,0.0,0.0,0.0,0.0,0.0,-0.005483203301238607,0.0,0.0,0.0,0.0,-0.011761333002210429,0.0,0.0,0.0,0.00730630203776527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012600011266262407,0.0,0.0,0.0,-0.002948673981124106,0.0008366738185018582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999937165585206,0.0,0.0,0.0,0.003920090483779503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004996388044660171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038541935833343796,0.0,0.0
BRKR,2026-04-29,0,0.701,0.0,0.04044176447241366,-0.005411893228760711,0.0,0.0,0.03267923243472116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03856044593993638,0.0,0.0,0.020688281249423693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038337988219740854,0.0,0.0,0.0,0.0,0.0,0.03382301038633182,0.0,0.0,0.025826340381761407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020612737865750696,0.0,0.0,0.0,0.0,0.0,0.0,0.055883155109308864,0.0,0.0,0.0,0.0,0.0,0.0
KVUE,2026-04-28,0,0.8497,0.0,-0.03471227828232656,0.0,0.0,0.0,-0.014920673096142067,0.0,0.0,0.0,0.0011402407884597249,0.0,0.0,0.0,0.0,0.0,-0.0016658926879914544,-0.006714001115585251,0.0,0.01983156238389975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02717717556681625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0194124260650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017718238197796587,0.010063667627602321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRKR,2026-04-28,0,0.7208,0.02852984220152253,0.0,0.024252788041042292,0.0,0.0,0.014904725998128943,0.0,0.0,0.0,0.0,0.0,0.006596039689176713,0.0,0.0,0.0,0.0,0.04093133321192923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166419256597498,0.03410578694127052,0.007093162787614139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06726294797551366,0.0,0.0,0.03909382733006556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2026-04-28,0,0.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05179463776164766,-0.014129953874893573,-0.0010660717191569623,0.0,0.02714112478976577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01388252567910273,0.0,0.0,0.0,0.0,0.01271454092582218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00659186897712477,0.0,0.0,0.0,-0.009159568109593537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420099510476275,0.0,0.0,0.0,0.0,0.0,0.0,-0.00776536735607985,0.0
GEV,2026-04-28,0,0.7311,0.0,0.0,0.0,-0.021381585308949288,0.0,-0.0369219641810398,0.0,0.0,-0.005649381871782001,0.0,-0.0022953673323037604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037778082286573744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039353277444000474,0.0,-0.007189378241147212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008480549538245075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064939180440227885,0.0,0.0,-0.005337835440787448,0.0,0.0
SPY,2026-04-28,0,0.7041,0.0,0.0073599766936154574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007857932247099828,0.0,0.0,0.0,0.0,0.041297450996566135,0.0,0.0,0.0,-0.009841139595158272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025753778628450335,0.0,0.0,0.0,0.01085604301445553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01708921349693336,0.025467862231283788,0.0,0.0,0.0,0.0,0.0,0.002420239804411157,0.0,0.0,0.0,0.0
STX,2026-04-27,0,0.7146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010165028814760826,0.0,0.01082818390452717,0.0,0.0,0.0,0.023317661183057847,-0.01128163886299794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00899561072449057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004059417367161411,0.0,0.0,0.0,0.0,0.0,-0.0057642717428901015,0.0,0.0,0.0,0.0,0.0,0.0019388265620478554,0.0,0.0,-0.007390502372085416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EQIX,2026-04-27,0,0.7291,0.0,0.0,0.0,0.0013492700361011686,0.0,0.0,0.0,0.0,-0.00042749958070003474,0.0,0.0,0.0,0.0,0.0,0.0,0.04160209821624395,-0.009602359821392355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007615722860864153,0.0,0.0,0.0,0.0,0.0,-0.017083345178092717,0.0,0.0,0.0,0.0,0.0,0.0,0.00742690179278545,0.0,0.0,0.0,-0.04457896474142096,0.0,0.0,-0.018031074953546083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019202500394268913,0.0,0.0
XLE,2026-04-27,0,0.7585,0.0,0.005412652057147457,0.010959537218543789,0.0,0.0,0.0,0.0,0.0,0.0,0.016998410184132565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028695665665968567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034149443055945133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031734584091771987,0.0,0.0,0.0,0.007076154994565326,0.0,0.0,0.01135981287136025,0.0,0.0,0.0,0.00379216806451636,0.0,0.0,0.0,0.0,0.0,0.002926885754878707
GLD,2026-04-27,0,0.7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014842990475466616,0.0,0.0,-0.007674063383563617,-0.07094552009211275,-0.007728446670525635,0.0,0.0,0.014107957812040033,0.0,0.0,0.01702088492993442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012977211183546932,0.0,0.0,0.0,0.0,0.0,-0.010285546840506168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054202095770121885,0.0,0.0,0.0,0.0
SMCI,2026-04-27,0,0.7151,0.0,0.0,0.0,0.0,-0.018689604556914433,0.0,0.0,0.0,0.0,0.0,0.10541559043282295,0.0,0.0,0.0,0.0,0.0,0.0,0.04164795918219346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16632482034221174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005499896786296421,0.0,0.0,0.0,0.0,-0.034062075525667444,-0.004427626450662976,-0.008034392921554761,0.0,0.0,0.0,-0.006242880204216642,0.0,0.0,0.0,0.0
