ds,yhat,yhat_lower,yhat_upper
2022-07-22,499.2867293788255,457.7657269683414,538.1339653138745
2022-07-25,501.10110437381,462.05132238437113,539.4644425547754
2022-07-26,501.5630627129624,464.67951297134744,540.2917549473182
2022-07-27,502.9441056916694,465.782007720125,542.296200079167
2022-07-28,502.8735625771729,466.23559294214004,541.438483352948
2022-07-29,503.371270680204,463.1488266181285,544.3379398299239
2022-08-01,503.75013399472795,465.10437032700656,541.9620596271225
2022-08-02,503.8511762020204,465.9638602497674,542.1180497387903
2022-08-03,504.9244308123788,466.4627539504883,547.1474674436607
2022-08-04,504.5942867103047,465.5940858287346,545.3892829606506
2022-08-05,504.874896178281,467.017538897173,544.6006516710704
2022-08-08,504.79399453038894,464.873439624271,543.3639347154023
2022-08-09,504.78373724153096,467.11086802743904,545.9519933955037
2022-08-10,505.75607283546327,466.26179154294755,543.8745536139131
2022-08-11,505.3296177527023,465.76210622657845,544.5940625301239
2022-08-12,505.513354998268,467.0567713156627,543.5578606635357
2022-08-15,505.098084724416,468.28598603109555,542.9655149761201
2022-08-16,504.9525739839434,464.87274007788534,542.4983478998039
2022-08-17,505.77537425121596,466.7429904521691,541.8874238459703
2022-08-18,505.1849839621256,465.9218611435907,542.8187824543171
2022-08-19,505.1910778252161,467.9603868890905,546.8143908052698
2022-08-22,504.1779328800462,463.8659477169597,543.2801698555428
2022-08-23,503.81997234872836,465.52698205937753,543.1399953934239
2022-08-24,504.42892752673623,465.4385548533155,545.8367517323903
2022-08-25,503.6267024013779,463.80004958366004,540.0192902080591
2022-08-26,503.42639623454727,463.2641029119654,541.7649239341944
2022-08-29,501.8587676392559,463.47240610311314,542.8656894042746
2022-08-30,501.3468510125322,462.21700358217714,537.6761174802054
2022-08-31,501.82096435212753,465.41815161872603,542.7603962454231
2022-09-01,500.90452573334,461.2880570814226,538.2278641210579
2022-09-02,500.61165026931224,462.07116670685684,538.0181416265431
2022-09-06,498.38170958232655,459.0006215532006,535.4251616655705
2022-09-07,498.8703415384836,461.7823506910407,538.2821482684692
2022-09-08,497.9869646481266,459.83172555795187,537.4611492274969
2022-09-09,497.7441649049539,459.64753304207113,533.02913573693
2022-09-12,496.26775342195,456.66624403888795,537.7838190467227
2022-09-13,495.85278896506827,457.93836044950035,534.9461808073645
2022-09-14,496.4534086622694,453.27923869801214,533.8115913124348
2022-09-15,495.69073312683406,457.90640188935265,531.6478005308443
2022-09-16,495.57669913312725,454.83509989065914,531.1287776650167
2022-09-19,494.53305500813536,455.55523155371253,534.8277735696033
2022-09-20,494.2786575377532,454.82161626402126,535.2394599997249
2022-09-21,495.04903429637534,456.8204783753151,534.4167965620688
2022-09-22,494.46619765431103,456.2494387646921,534.4322992368848
2022-09-23,494.5430662010086,455.26079582334654,531.2051410477384
2022-09-26,494.1480545140352,455.7577028044867,533.9891739568383
2022-09-27,494.1376974099141,455.9909907281862,535.1487452763674
2022-09-28,495.1666829719383,456.39338838855974,532.3990252369829
2022-09-29,494.85690132455056,456.24256354960613,532.1898652090852
2022-09-30,495.22072376300787,458.5418936117055,534.3289994694985
2022-10-03,495.75737067828425,458.43995985555114,535.3952393295408
2022-10-04,496.07450009720594,457.33942966215614,533.7503935765229
2022-10-05,497.43491227755896,459.5883123385075,537.9492880499348
2022-10-06,497.45714044267817,459.05202049195145,535.4413581686347
2022-10-07,498.1498555804072,460.44117891732907,537.1380072574922
2022-10-10,499.6141247762784,457.64950213746596,536.5613243891671
2022-10-11,500.20691881758137,461.65227363656214,542.1989272083514
2022-10-12,501.81948353325475,462.1118897738778,539.774996635521
2022-10-13,502.06666433333896,460.23100554493845,540.7703045442913
2022-10-14,502.953841453794,464.0766359108872,540.4423518373114
2022-10-17,504.793720033415,466.225235691159,541.9749546452923
