ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AMCR,3,20,0.5071,0.0718,0.5543,0.2703,0.5102,460,0.4944
AVY,3,25,0.52,0.0917,0.5568,0.2635,0.6168,646,0.5308
CF,3,25,0.5105,0.0699,0.5159,0.2758,0.5906,434,0.5251
CTVA,3,20,0.5064,0.0948,0.5447,0.2696,0.6069,386,0.5373
CRH,3,25,0.4971,0.0953,0.5251,0.2648,0.5576,781,0.5435
DOW,3,20,0.4841,0.0511,0.5271,0.2698,0.5117,321,0.477
DD,3,20,0.4921,0.094,0.5834,0.2725,0.6734,314,0.5079
ECL,3,25,0.5156,0.0826,0.5582,0.2592,0.6227,556,0.5517
FCX,3,25,0.5365,0.0993,0.5611,0.2617,0.6249,379,0.5359
IFF,3,25,0.4883,0.085,0.5189,0.2712,0.4324,637,0.5143
IP,3,25,0.5054,0.0898,0.5425,0.2788,0.5522,592,0.4952
LYB,3,25,0.4838,0.0587,0.5402,0.2671,0.562,436,0.5054
MLM,3,25,0.4959,0.0748,0.5452,0.2643,0.5508,539,0.5276
MOS,3,25,0.506,0.0858,0.5216,0.2635,0.4057,382,0.5181
GOOGL,3,25,0.534,0.0873,0.5093,0.2727,0.5566,893,0.5594
T,3,25,0.5264,0.0931,0.5246,0.2658,0.5468,556,0.5016
CMCSA,3,25,0.4921,0.0926,0.5183,0.2791,0.536,433,0.5098
EA,3,25,0.5321,0.0821,0.513,0.2581,0.6186,602,0.5454
FOXA,3,25,0.4959,0.0923,0.496,0.272,0.5084,462,0.5283
FOX,3,25,0.5143,0.0872,0.5253,0.2633,0.5203,617,0.5289
LYV,3,25,0.4984,0.0803,0.5221,0.2737,0.5475,498,0.527
NWSA,3,25,0.5232,0.0822,0.5318,0.2718,0.5793,577,0.5194
NWS,3,25,0.4914,0.0843,0.5158,0.2773,0.5027,489,0.5225
OMC,3,25,0.5016,0.0949,0.5431,0.2811,0.5926,659,0.5117
ACN,3,25,0.5194,0.1032,0.5336,0.2616,0.5963,821,0.5429
ADBE,3,25,0.513,0.0895,0.5065,0.274,0.5365,733,0.5219
AKAM,3,25,0.5251,0.0942,0.5497,0.2649,0.5723,676,0.5454
APH,3,25,0.5498,0.101,0.5038,0.257,0.6052,1113,0.574
ADI,3,25,0.5175,0.0594,0.5487,0.2666,0.5968,435,0.5365
CDNS,3,25,0.5346,0.0922,0.5361,0.2551,0.559,798,0.5441
CDW,3,25,0.5061,0.0729,0.4927,0.2743,0.5691,684,0.5251
CIEN,3,25,0.5257,0.1002,0.5256,0.2628,0.6718,576,0.5511
CSCO,3,25,0.5098,0.0805,0.5605,0.2714,0.6377,383,0.5371
CTSH,3,25,0.4749,0.0924,0.5303,0.2713,0.5073,293,0.506
COHR,3,25,0.506,0.1013,0.5109,0.255,0.6229,502,0.534
