ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
CTVA,5,9,0.4903,0.1477,0.5559,0.2768,0.6395,286,0.5997
CRH,5,9,0.5062,0.0864,0.5085,0.2665,0.5091,319,0.522
DOW,5,9,0.5362,0.1216,0.4965,0.3018,0.2974,39,0.4621
DD,5,9,0.4444,0.1242,0.5722,0.2882,0.5426,202,0.5503
ECL,5,9,0.5855,0.1154,0.486,0.2715,0.5901,451,0.5855
FCX,5,9,0.5414,0.1168,0.5567,0.2835,0.6483,220,0.5644
IFF,5,9,0.4921,0.1314,0.562,0.2819,0.5825,332,0.5203
IP,5,9,0.5062,0.0763,0.5349,0.298,0.5748,244,0.515
LYB,5,9,0.4868,0.1326,0.5181,0.2911,0.4707,164,0.4832
MLM,5,9,0.455,0.1056,0.5103,0.2926,0.4838,168,0.5009
MOS,5,9,0.4885,0.1499,0.5057,0.2988,0.5437,208,0.5132
GOOGL,5,9,0.5591,0.1028,0.548,0.295,0.6329,398,0.5891
T,5,9,0.5221,0.0871,0.5067,0.2746,0.5581,288,0.552
CMCSA,5,9,0.4833,0.0982,0.5279,0.3062,0.5211,260,0.4586
EA,5,9,0.4744,0.1036,0.4988,0.282,0.5984,234,0.552
FOXA,5,9,0.522,0.093,0.5607,0.3017,0.6275,263,0.582
FOX,5,9,0.4956,0.0816,0.5507,0.3123,0.6028,293,0.5908
LYV,5,9,0.5097,0.0947,0.5315,0.2609,0.673,199,0.5803
NWSA,5,9,0.545,0.0862,0.4846,0.265,0.6399,160,0.5503
NWS,5,9,0.522,0.0882,0.5159,0.2654,0.5543,189,0.5555
OMC,5,9,0.5203,0.0735,0.5157,0.2801,0.5833,214,0.4974
ACN,5,9,0.4445,0.105,0.5139,0.2773,0.5412,189,0.4692
ADBE,5,9,0.4868,0.0527,0.4956,0.2775,0.3495,131,0.4391
AKAM,5,9,0.4973,0.0855,0.4959,0.3201,0.5299,297,0.5344
APH,5,9,0.6085,0.1201,0.5485,0.2654,0.579,477,0.6138
ADI,5,9,0.5238,0.112,0.5694,0.2971,0.7258,174,0.5485
CDNS,5,9,0.4727,0.0752,0.5215,0.2676,0.4021,187,0.4938
CDW,5,9,0.5097,0.0896,0.4693,0.2618,0.4325,144,0.4815
CIEN,5,9,0.6138,0.1491,0.486,0.261,0.6619,388,0.6279
CSCO,5,9,0.515,0.0851,0.5082,0.2828,0.62,369,0.5644
CTSH,5,9,0.4621,0.1199,0.4958,0.3327,0.4738,91,0.4445
COHR,5,6,0.5344,0.1447,0.4879,0.2994,0.587,221,0.6005
