ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
ALB,1,25,0.5194,0.0688,0.5315,0.2571,0.4652,248,0.5181
AMCR,1,20,0.519,0.0461,0.5388,0.2561,0.537,372,0.5
AVY,1,25,0.5136,0.0588,0.5268,0.2583,0.5686,406,0.5041
CF,1,25,0.5079,0.0638,0.4992,0.2671,0.4636,309,0.5232
CTVA,1,20,0.5119,0.0624,0.5264,0.2596,0.5129,260,0.5159
CRH,1,25,0.5035,0.0539,0.5001,0.2645,0.473,487,0.5156
DOW,1,21,0.48,0.0382,0.5034,0.265,0.5439,242,0.4762
DD,1,20,0.4849,0.0529,0.5007,0.26,0.5914,216,0.4984
ECL,1,25,0.506,0.0596,0.4966,0.2609,0.558,533,0.5251
FCX,1,25,0.5086,0.0658,0.5045,0.2593,0.6564,242,0.5054
IFF,1,25,0.4889,0.065,0.5068,0.2615,0.5808,320,0.4914
IP,1,25,0.4883,0.0519,0.5011,0.2693,0.4615,463,0.4933
LYB,1,25,0.4984,0.0583,0.5197,0.263,0.5403,230,0.4933
MLM,1,25,0.5283,0.0709,0.5479,0.2592,0.6107,652,0.5149
MOS,1,25,0.4978,0.0625,0.5061,0.2589,0.5342,296,0.5035
GOOGL,1,25,0.5245,0.0586,0.5057,0.2556,0.5587,781,0.5422
T,1,25,0.4971,0.0702,0.5203,0.2658,0.5498,307,0.5035
CMCSA,1,25,0.501,0.0707,0.5002,0.2607,0.4726,287,0.5035
EA,1,25,0.5003,0.0556,0.4904,0.2586,0.374,249,0.5238
FOXA,1,25,0.4997,0.0653,0.513,0.261,0.4367,278,0.5137
FOX,1,25,0.4971,0.0495,0.5086,0.2605,0.5017,363,0.5105
LYV,1,25,0.4946,0.0566,0.4996,0.2582,0.4236,373,0.5111
NWSA,1,25,0.5276,0.0602,0.5235,0.263,0.509,482,0.5105
NWS,1,25,0.5041,0.0615,0.51,0.265,0.6001,356,0.5117
OMC,1,25,0.5098,0.0775,0.5359,0.2599,0.6258,361,0.5143
ACN,1,25,0.5016,0.0618,0.4936,0.2599,0.5109,429,0.5168
ADBE,1,25,0.5168,0.0525,0.5048,0.2539,0.5039,469,0.5155
AKAM,1,25,0.5295,0.0665,0.514,0.2578,0.5552,490,0.534
APH,1,25,0.5156,0.072,0.5105,0.257,0.5939,528,0.5403
ADI,1,25,0.5251,0.0693,0.528,0.2597,0.5803,505,0.527
CDNS,1,25,0.5314,0.0746,0.4999,0.2594,0.5188,607,0.5302
CDW,1,25,0.5105,0.0593,0.5095,0.2599,0.4932,350,0.5143
CIEN,1,25,0.5213,0.0801,0.5008,0.2632,0.6057,552,0.5416
CSCO,1,25,0.5054,0.0702,0.5109,0.2606,0.5054,150,0.5225
CTSH,1,25,0.4775,0.0698,0.4954,0.2647,0.4251,236,0.506
COHR,1,25,0.5003,0.064,0.5036,0.2682,0.4542,308,0.534
