ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
LYB,5,9,0.5062,0.0927,0.5646,0.302,0.5322,200,0.4832
MLM,5,9,0.4621,0.1121,0.5024,0.3159,0.5888,175,0.5009
MOS,5,9,0.5309,0.1506,0.5083,0.3066,0.5211,256,0.5132
GOOGL,5,9,0.5397,0.1453,0.5146,0.3067,0.6156,423,0.5891
T,5,9,0.5203,0.0984,0.5147,0.287,0.5951,319,0.552
CMCSA,5,9,0.5308,0.1431,0.4906,0.3112,0.4922,230,0.4586
SATS,5,9,0.552,0.0858,0.5651,0.2804,0.6115,210,0.5714
EA,5,9,0.5044,0.089,0.4991,0.2654,0.5666,194,0.552
FOXA,5,9,0.4938,0.0864,0.546,0.3129,0.6558,255,0.582
FOX,5,9,0.5803,0.1354,0.576,0.2795,0.6264,407,0.5908
LYV,5,9,0.5855,0.086,0.5225,0.2666,0.6322,258,0.5803
NWSA,5,9,0.5291,0.0732,0.5068,0.2644,0.5303,213,0.5503
NWS,5,9,0.5273,0.1034,0.5057,0.2621,0.6167,241,0.5555
OMC,5,9,0.4691,0.0988,0.5128,0.2992,0.4327,206,0.4974
ACN,5,9,0.4162,0.0904,0.4655,0.3245,0.3978,316,0.4692
ADBE,5,9,0.515,0.0679,0.5595,0.2885,0.4598,199,0.4391
AKAM,5,9,0.5115,0.0991,0.5383,0.3232,0.6078,304,0.5344
APH,5,9,0.5432,0.1213,0.4991,0.2753,0.5512,390,0.6138
ADI,5,9,0.5009,0.112,0.5818,0.3086,0.7617,140,0.5485
CDNS,5,9,0.5591,0.0695,0.5754,0.279,0.5342,228,0.4938
CDW,5,9,0.5273,0.0748,0.4806,0.2694,0.4651,197,0.4815
CIEN,5,9,0.6173,0.1542,0.4975,0.2599,0.629,373,0.6279
CSCO,5,9,0.5291,0.079,0.5514,0.2856,0.6726,285,0.5644
CTSH,5,9,0.5414,0.1226,0.5151,0.2789,0.5637,135,0.4445
COHR,5,8,0.5576,0.1367,0.499,0.258,0.6665,327,0.621
