n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
804,201,63,0.5397,0.5077,2.5237,0.3076,0.5556,0.6071,28,0.5652,23,0.5556,18,COIN,3,8,1005,1008
400,101,63,0.4762,0.5,0.6968,0.2518,0.4762,0.4762,63,,0,,0,AVGO,3,0,501,504
451,113,63,0.5079,0.5096,0.7311,0.2671,0.4921,0.5,38,0.5,26,,0,AVGO,3,1,564,567
501,126,63,0.5238,0.5247,0.6964,0.2516,0.5079,0.5278,36,,0,,0,AVGO,3,2,627,630
552,138,63,0.5714,0.5,0.6902,0.2485,0.5714,0.5714,63,,0,,0,AVGO,3,3,690,693
602,151,63,0.4762,0.454,0.7724,0.2807,0.4762,0.4762,63,0.4583,24,0.4286,21,AVGO,3,4,753,756
652,164,63,0.6349,0.5867,0.6611,0.2342,0.6984,0.678,59,0.8889,18,0.8889,18,AVGO,3,5,816,819
703,176,63,0.4603,0.4556,0.7378,0.271,0.4444,0.3929,28,0.3889,18,0.3889,18,AVGO,3,6,879,882
753,189,63,0.4603,0.5367,0.7084,0.2576,0.4444,0.4375,48,0.4375,48,0.7143,7,AVGO,3,7,942,945
804,201,63,0.5714,0.5967,1.1367,0.2568,0.5714,0.68,25,0.68,25,0.68,25,AVGO,3,8,1005,1008
400,101,63,0.5079,0.6275,0.6655,0.2367,0.5079,0.5085,59,0.7143,21,0.7143,21,ANET,3,0,501,504
451,113,63,0.5238,0.5454,0.7162,0.2604,0.5079,0.5161,62,0.549,51,0.5152,33,ANET,3,1,564,567
501,126,63,0.5238,0.4879,0.6916,0.2492,0.6032,0.625,32,0.5,20,,0,ANET,3,2,627,630
552,138,63,0.5873,0.6011,0.6584,0.233,0.6032,0.6875,32,0.6875,32,0.6774,31,ANET,3,3,690,693
602,151,63,0.3968,0.4242,1.2386,0.3025,0.3968,0.3968,63,0.2381,21,0.2381,21,ANET,3,4,753,756
652,164,63,0.619,0.4435,0.7026,0.2537,0.6349,0.6429,56,0.3636,11,0.4,10,ANET,3,5,816,819
703,176,63,0.619,0.5,0.6743,0.2406,0.619,0.619,63,0.619,63,,0,ANET,3,6,879,882
753,189,63,0.5079,0.5,0.6982,0.2525,0.5079,0.5079,63,0.5079,63,,0,ANET,3,7,942,945
804,201,63,0.5873,0.5135,0.6775,0.2422,0.5873,0.5873,63,0.5873,63,,0,ANET,3,8,1005,1008
400,101,63,0.6349,0.3886,0.6754,0.2412,0.6508,0.65,60,0.5455,33,,0,AMAT,3,0,501,504
451,113,63,0.5556,0.3745,1.4034,0.2792,0.5714,0.5667,60,0.5667,60,0.5667,60,AMAT,3,1,564,567
501,126,63,0.5397,0.5354,0.7277,0.266,0.5238,0.5323,62,0.5323,62,0.5424,59,AMAT,3,2,627,630
552,138,63,0.5079,0.4814,0.7228,0.2628,0.5079,0.5079,63,0.5079,63,0.4444,9,AMAT,3,3,690,693
602,151,63,0.5873,0.4969,0.6876,0.2472,0.4127,0.5,2,0.5,2,0.5,2,AMAT,3,4,753,756
652,164,63,0.4603,0.5391,0.6953,0.2525,0.5714,0.6667,6,1.0,4,1.0,4,AMAT,3,5,816,819
703,176,63,0.3175,0.5476,0.7591,0.2819,0.6667,0.3333,3,0.3333,3,0.3333,3,AMAT,3,6,879,882
753,189,63,0.5079,0.4917,5.137,0.4201,0.5873,0.6,30,0.4286,14,0.5,2,AMAT,3,7,942,945
804,201,63,0.6508,0.5416,0.6518,0.2297,0.6508,0.6508,63,0.6739,46,0.6842,38,AMAT,3,8,1005,1008
400,101,63,0.5556,0.5786,0.6846,0.2457,0.5556,0.5556,63,0.8,10,,0,LRCX,3,0,501,504
451,113,63,0.5238,0.4189,1.0628,0.3103,0.5556,0.5455,55,0.5778,45,0.5778,45,LRCX,3,1,564,567
501,126,63,0.5238,0.5,0.7057,0.2561,0.5238,0.5238,63,0.5238,63,0.5238,63,LRCX,3,2,627,630
552,138,63,0.4921,0.4839,0.7595,0.2779,0.4921,0.4921,63,0.4737,38,0.4444,36,LRCX,3,3,690,693
602,151,63,0.4603,0.4439,0.7097,0.2583,0.5238,0.4667,15,0.4286,14,1.0,1,LRCX,3,4,753,756
652,164,63,0.619,0.5,0.6874,0.2471,0.619,0.619,63,,0,,0,LRCX,3,5,816,819
703,176,63,0.5238,0.5424,4.7317,0.4239,0.6825,0.7241,29,0.7241,29,1.0,1,LRCX,3,6,879,882
753,189,63,0.6667,0.6679,0.6356,0.2217,0.6349,0.7714,35,0.7714,35,0.7714,35,LRCX,3,7,942,945
804,201,63,0.619,0.5593,0.6637,0.2354,0.619,0.6316,57,0.6316,57,0.6538,52,LRCX,3,8,1005,1008
400,101,63,0.6667,0.4291,0.6867,0.2448,0.6825,0.6833,60,0.6833,60,0.5789,19,VRT,3,0,501,504
451,113,63,0.4762,0.452,0.7495,0.2789,0.4444,0.459,61,0.4746,59,0.4746,59,VRT,3,1,564,567
501,126,63,0.6825,0.5151,0.632,0.2199,0.6825,0.6825,63,0.6897,58,0.6897,58,VRT,3,2,627,630
552,138,63,0.6508,0.5999,0.9238,0.2552,0.5397,0.6304,46,0.6053,38,0.6053,38,VRT,3,3,690,693
602,151,63,0.5238,0.2383,3.1588,0.3874,0.5556,0.5424,59,0.5,52,0.3714,35,VRT,3,4,753,756
652,164,63,0.6667,0.5595,0.6481,0.2277,0.6667,0.6667,63,0.6774,62,,0,VRT,3,5,816,819
703,176,63,0.5238,0.5152,0.6956,0.2512,0.5238,0.5238,63,0.5238,63,1.0,1,VRT,3,6,879,882
753,189,63,0.4921,0.6015,0.6878,0.2476,0.4762,0.4839,62,0.7059,17,,0,VRT,3,7,942,945
804,201,63,0.5714,0.5564,0.6868,0.2471,0.6825,0.7105,38,0.7105,38,0.8235,17,VRT,3,8,1005,1008
400,101,63,0.6825,0.5173,0.866,0.228,0.6984,0.7069,58,0.7069,58,0.7069,58,ETN,3,0,501,504
451,113,63,0.4127,0.5286,1.8166,0.3642,0.4127,0.4127,63,0.4,60,0.4,60,ETN,3,1,564,567
501,126,63,0.6349,0.4784,0.7129,0.2516,0.6508,0.6607,56,0.6607,56,0.5333,15,ETN,3,2,627,630
552,138,63,0.4762,0.5267,0.6723,0.2456,0.4921,0.4821,56,0.4872,39,1.0,4,ETN,3,3,690,693
602,151,63,0.5397,0.4888,0.7009,0.2538,0.5397,0.5397,63,0.5,44,0.6429,14,ETN,3,4,753,756
652,164,63,0.6508,0.6247,0.647,0.2273,0.6508,0.6508,63,0.7111,45,0.7778,18,ETN,3,5,816,819
703,176,63,0.5079,0.5449,0.6838,0.246,0.4444,0.4681,47,,0,,0,ETN,3,6,879,882
753,189,63,0.7619,0.749,0.6211,0.2172,0.5238,0.7143,42,,0,,0,ETN,3,7,942,945
804,201,63,0.5873,0.6357,0.879,0.2426,0.5556,0.5818,55,0.5849,53,0.7,10,ETN,3,8,1005,1008
400,101,63,0.4127,0.5187,3.0729,0.3605,0.4127,0.4127,63,0.4127,63,0.4127,63,NOW,3,0,501,504
451,113,63,0.5873,0.6544,0.7691,0.2032,0.619,0.7241,29,0.7241,29,0.8889,18,NOW,3,1,564,567
501,126,63,0.3968,0.5152,0.8154,0.3099,0.6349,0.75,4,0.5,2,0.5,2,NOW,3,2,627,630
552,138,63,0.4921,0.3647,0.9853,0.2846,0.5714,0.5345,58,0.5345,58,0.25,8,NOW,3,3,690,693
602,151,63,0.4286,0.4583,0.7464,0.2762,0.4286,0.4286,63,0.4068,59,,0,NOW,3,4,753,756
652,164,63,0.4603,0.4777,0.7006,0.2537,0.4603,0.4603,63,,0,,0,NOW,3,5,816,819
703,176,63,0.5397,0.5217,1.6398,0.2843,0.4762,0.5455,11,0.5455,11,0.5455,11,NOW,3,6,879,882
753,189,63,0.6508,0.5349,1.5994,0.2728,0.3492,0.5,8,0.5,8,0.5,8,NOW,3,7,942,945
804,201,63,0.5556,0.5172,0.687,0.2469,0.4603,1.0,1,1.0,1,,0,NOW,3,8,1005,1008
400,101,63,0.4127,0.3521,9.1935,0.5974,0.3968,0.4032,62,0.4032,62,0.4032,62,EQIX,3,0,501,504
451,113,63,0.4921,0.5,0.6949,0.2509,0.4921,0.4921,63,,0,,0,EQIX,3,1,564,567
501,126,63,0.4921,0.5,0.697,0.2519,0.5079,,0,,0,,0,EQIX,3,2,627,630
552,138,63,0.6825,0.6232,0.6681,0.2376,0.6032,0.6957,46,,0,,0,EQIX,3,3,690,693
602,151,63,0.5238,0.5363,1.1824,0.2763,0.4921,0.5152,33,0.5,8,0.5,8,EQIX,3,4,753,756
652,164,63,0.4762,0.498,0.8053,0.3016,0.4762,0.4762,63,0.4677,62,0.4677,62,EQIX,3,5,816,819
703,176,63,0.5873,0.5255,0.6968,0.2508,0.5873,0.5965,57,0.5862,29,0.5,2,EQIX,3,6,879,882
753,189,63,0.6032,0.5801,0.6666,0.2369,0.5556,0.5893,56,0.5818,55,1.0,1,EQIX,3,7,942,945
804,201,63,0.6349,0.4712,0.6786,0.2427,0.6349,0.6349,63,0.6136,44,,0,EQIX,3,8,1005,1008
400,101,63,0.4603,0.5147,0.7094,0.2581,0.4603,0.4603,63,0.4603,63,,0,DLR,3,0,501,504
451,113,63,0.4444,0.4062,0.7671,0.2852,0.5079,0.4634,41,0.4634,41,0.2,5,DLR,3,1,564,567
501,126,63,0.4127,0.5256,0.6898,0.2489,0.619,1.0,2,1.0,2,1.0,2,DLR,3,2,627,630
552,138,63,0.4921,0.6222,0.6948,0.2508,0.4762,0.4833,60,0.6154,26,0.6,5,DLR,3,3,690,693
602,151,63,0.5556,0.4964,1.8282,0.2887,0.5714,0.5645,62,0.5581,43,0.5581,43,DLR,3,4,753,756
652,164,63,0.5079,0.4965,0.7432,0.2702,0.5079,0.5079,63,0.5,14,0.5,14,DLR,3,5,816,819
703,176,63,0.4286,0.5221,0.9356,0.2622,0.4286,0.4286,63,0.4667,15,0.6,5,DLR,3,6,879,882
753,189,63,0.4762,0.4701,0.6985,0.2527,0.5397,0.5714,7,,0,,0,DLR,3,7,942,945
804,201,63,0.4603,0.3786,3.7734,0.3812,0.5714,0.5208,48,0.4375,16,0.4375,16,DLR,3,8,1005,1008
400,101,63,0.5238,0.5525,0.7068,0.2566,0.5238,0.5238,63,0.5238,63,0.5238,63,WDC,3,0,501,504
451,113,63,0.4286,0.3225,1.2409,0.3042,0.5397,0.4773,44,0.3462,26,0.0,1,WDC,3,1,564,567
501,126,63,0.5714,0.6013,0.6835,0.2446,0.5714,0.5714,63,0.6667,36,0.5,4,WDC,3,2,627,630
552,138,63,0.4921,0.5,0.705,0.2559,0.4921,0.4921,63,0.4921,63,,0,WDC,3,3,690,693
602,151,63,0.5079,0.5781,0.7044,0.2555,0.5079,1.0,1,,0,,0,WDC,3,4,753,756
652,164,63,0.7302,0.6194,0.6863,0.2465,0.7619,0.7818,55,,0,,0,WDC,3,5,816,819
703,176,63,0.7619,0.5,0.609,0.2084,0.7619,0.7619,63,0.7619,63,,0,WDC,3,6,879,882
753,189,63,0.619,0.4978,0.6762,0.2413,0.6349,0.6333,60,0.6271,59,0.614,57,WDC,3,7,942,945
804,201,63,0.7143,0.4346,0.6033,0.2062,0.7143,0.7143,63,0.7,60,0.7241,58,WDC,3,8,1005,1008
400,101,63,0.4603,0.3798,0.9169,0.3341,0.4603,0.4603,63,0.3667,30,0.2609,23,STX,3,0,501,504
451,113,63,0.4286,0.4405,0.7145,0.2612,0.5079,0.4333,30,0.4333,30,0.6667,3,STX,3,1,564,567
501,126,63,0.4286,0.4135,0.7365,0.2707,0.619,0.5517,29,,0,,0,STX,3,2,627,630
552,138,63,0.4286,0.3868,2.1112,0.3875,0.4286,0.4286,63,0.4286,63,0.3077,39,STX,3,3,690,693
602,151,63,0.5873,0.4136,0.7249,0.2652,0.5714,0.5806,62,0.2222,9,0.2222,9,STX,3,4,753,756
652,164,63,0.5556,0.5099,0.7231,0.2639,0.6825,0.7027,37,,0,,0,STX,3,5,816,819
703,176,63,0.7778,0.5882,0.6097,0.2101,0.7302,0.7667,60,0.7667,60,,0,STX,3,6,879,882
753,189,63,0.6032,0.6164,0.6607,0.2342,0.5873,0.6765,34,0.6765,34,0.6562,32,STX,3,7,942,945
804,201,63,0.6667,0.3895,0.6556,0.2324,0.6667,0.6667,63,0.6667,63,0.6667,63,STX,3,8,1005,1008
400,101,63,0.5079,0.4679,1.1845,0.2786,0.5556,0.537,54,0.537,54,,0,ASML,3,0,501,504
451,113,63,0.5714,0.4882,0.9346,0.2618,0.5714,0.5714,63,0.5854,41,0.5854,41,ASML,3,1,564,567
501,126,63,0.5238,0.6436,1.6013,0.2729,0.4921,0.5082,61,0.5,60,0.6818,22,ASML,3,2,627,630
552,138,63,0.5238,0.5233,1.1579,0.2677,0.5397,0.5333,60,0.5526,38,0.5714,7,ASML,3,3,690,693
602,151,63,0.5397,0.6202,0.6616,0.235,0.4762,0.5094,53,1.0,5,1.0,5,ASML,3,4,753,756
652,164,63,0.4603,0.4964,0.6928,0.2496,0.5556,0.5152,33,0.75,8,0.7143,7,ASML,3,5,816,819
703,176,63,0.6825,0.6808,1.1169,0.2479,0.6825,0.7447,47,0.8276,29,0.6667,3,ASML,3,6,879,882
753,189,63,0.4286,0.383,0.837,0.3135,0.619,0.5405,37,0.5278,36,0.5294,17,ASML,3,7,942,945
804,201,63,0.5079,0.5751,0.9204,0.2576,0.4921,0.5,60,0.5263,38,0.5263,38,ASML,3,8,1005,1008
400,101,63,0.5714,0.3405,0.7499,0.2747,0.5714,0.5714,63,0.5714,63,0.5098,51,CEG,3,0,501,504
451,113,63,0.5556,0.5857,0.7085,0.2559,0.5556,0.5574,61,0.5574,61,0.5574,61,CEG,3,1,564,567
501,126,63,0.6032,0.4832,0.6736,0.2403,0.6032,0.6032,63,0.6032,63,0.5714,7,CEG,3,2,627,630
552,138,63,0.5079,0.5045,0.7007,0.2537,0.5079,0.5079,63,0.5079,63,,0,CEG,3,3,690,693
602,151,63,0.6349,0.4543,0.6701,0.2385,0.6349,0.6349,63,0.6078,51,,0,CEG,3,4,753,756
652,164,63,0.5397,0.5532,0.6766,0.2425,0.5397,0.5397,63,0.6364,11,1.0,2,CEG,3,5,816,819
703,176,63,0.5556,0.5954,0.6602,0.2346,0.5556,0.5556,63,0.7059,17,0.7857,14,CEG,3,6,879,882
753,189,63,0.4603,0.4772,0.7609,0.2815,0.4603,0.4603,63,0.4603,63,0.0,6,CEG,3,7,942,945
804,201,63,0.4286,0.4259,2.6138,0.3404,0.4286,0.4286,63,0.2,10,0.2,10,CEG,3,8,1005,1008
400,101,63,0.3492,0.5724,0.9846,0.3694,0.6984,0.7143,7,0.7143,7,0.7143,7,VST,3,0,501,504
451,113,63,0.5079,0.5828,1.6772,0.3063,0.5238,0.5179,56,0.5179,56,0.5882,34,VST,3,1,564,567
501,126,63,0.619,0.4567,0.6602,0.2371,0.619,0.619,63,0.619,63,0.56,25,VST,3,2,627,630
552,138,63,0.6349,0.5389,1.1234,0.2524,0.6032,0.6316,57,0.6098,41,0.5,4,VST,3,3,690,693
602,151,63,0.5079,0.3649,0.7427,0.2736,0.5079,0.5079,63,0.4348,46,0.3333,12,VST,3,4,753,756
652,164,63,0.6984,0.6376,0.6518,0.2295,0.6984,0.6984,63,0.6909,55,0.6667,3,VST,3,5,816,819
703,176,63,0.4444,0.5143,0.759,0.2818,0.4444,0.4444,63,0.4516,62,0.4516,62,VST,3,6,879,882
753,189,63,0.4286,0.5696,0.7149,0.2609,0.4127,0.4194,62,0.4194,62,1.0,3,VST,3,7,942,945
804,201,63,0.5397,0.608,0.7407,0.2662,0.5397,0.6087,23,0.6087,23,0.6087,23,VST,3,8,1005,1008
400,101,63,0.5556,0.4821,0.93,0.2593,0.5556,0.5556,63,0.0,1,0.0,1,LIN,3,0,501,504
451,113,63,0.5873,0.4964,0.6871,0.2469,0.5873,0.5873,63,0.5714,7,0.5714,7,LIN,3,1,564,567
501,126,63,0.6032,0.5789,0.6612,0.2345,0.6032,0.6032,63,0.8333,12,0.8333,12,LIN,3,2,627,630
552,138,63,0.5397,0.4366,1.0655,0.3139,0.5397,0.5397,63,0.4571,35,0.4571,35,LIN,3,3,690,693
602,151,63,0.6508,0.4756,0.651,0.2343,0.6508,0.6508,63,0.6,15,0.6,15,LIN,3,4,753,756
652,164,63,0.5397,0.5066,0.9184,0.2563,0.5397,0.5397,63,0.5,4,0.5,4,LIN,3,5,816,819
703,176,63,0.4762,0.4985,0.7327,0.2689,0.4762,0.4717,53,0.4717,53,0.4717,53,LIN,3,6,879,882
753,189,63,0.6032,0.5694,0.6766,0.241,0.5714,0.6038,53,0.617,47,0.617,47,LIN,3,7,942,945
804,201,63,0.6508,0.6544,0.9486,0.2665,0.619,0.7742,31,0.9167,12,,0,LIN,3,8,1005,1008
400,101,63,0.6032,0.604,0.9167,0.2528,0.4762,0.5806,31,0.5,2,0.5,2,MRVL,3,0,501,504
451,113,63,0.5079,0.5102,0.7,0.2533,0.5556,0.5588,34,0.5588,34,0.5588,34,MRVL,3,1,564,567
501,126,63,0.6349,0.5636,0.6738,0.2423,0.7143,0.7292,48,0.8333,6,0.8333,6,MRVL,3,2,627,630
552,138,63,0.6667,0.6437,2.0299,0.2776,0.619,0.6875,48,1.0,1,1.0,1,MRVL,3,3,690,693
602,151,63,0.4127,0.4745,2.2631,0.4218,0.4127,0.4127,63,0.4127,63,0.4091,44,MRVL,3,4,753,756
652,164,63,0.5873,0.5416,0.6769,0.2419,0.5873,0.5873,63,0.5873,63,0.7143,7,MRVL,3,5,816,819
703,176,63,0.6508,0.5227,0.6682,0.2373,0.6667,0.6667,60,0.678,59,,0,MRVL,3,6,879,882
753,189,63,0.4286,0.4769,0.717,0.2619,0.4286,0.4286,63,0.4151,53,,0,MRVL,3,7,942,945
804,201,63,0.4603,0.4749,0.7064,0.253,0.6984,0.6389,36,0.7143,14,1.0,1,MRVL,3,8,1005,1008
400,101,63,0.5397,0.5096,1.1437,0.2616,0.5397,0.5397,63,0.5397,63,0.6,5,CLS,3,0,501,504
451,113,63,0.5238,0.4239,1.9186,0.3123,0.5714,0.5556,54,0.5556,54,0.2,5,CLS,3,1,564,567
501,126,63,0.6032,0.5205,0.6713,0.2392,0.6032,0.6032,63,0.6032,63,,0,CLS,3,2,627,630
552,138,63,0.619,0.5953,1.3694,0.2625,0.6508,0.6441,59,0.8667,15,0.8667,15,CLS,3,3,690,693
602,151,63,0.4921,0.5348,0.7434,0.2731,0.4921,0.4921,63,0.5085,59,0.5283,53,CLS,3,4,753,756
652,164,63,0.6984,0.3542,0.6861,0.2448,0.7778,0.7679,56,0.7,30,0.6667,27,CLS,3,5,816,819
703,176,63,0.6032,0.5063,0.6764,0.2415,0.6032,0.6032,63,0.6032,63,0.6032,63,CLS,3,6,879,882
753,189,63,0.4603,0.5325,0.7873,0.2902,0.4603,0.4603,63,0.4603,63,0.52,25,CLS,3,7,942,945
804,201,63,0.5714,0.4892,0.9185,0.255,0.5714,0.5714,63,0.5667,60,0.5588,34,CLS,3,8,1005,1008
400,101,63,0.6349,0.6021,1.3442,0.2543,0.3968,0.55,20,0.5556,9,0.5556,9,SYM,3,0,501,504
451,113,63,0.4921,0.4929,1.0739,0.322,0.5556,0.8,5,,0,,0,SYM,3,1,564,567
501,126,63,0.4127,0.4554,0.7078,0.2565,0.3651,0.3333,42,,0,,0,SYM,3,2,627,630
552,138,63,0.2698,0.484,1.0135,0.2968,0.746,1.0,1,,0,,0,SYM,3,3,690,693
602,151,63,0.4444,0.5093,0.7049,0.2559,0.5714,0.6667,3,,0,,0,SYM,3,4,753,756
652,164,63,0.4603,0.5,0.7043,0.2555,0.4603,0.4603,63,,0,,0,SYM,3,5,816,819
703,176,63,0.4444,0.5504,0.95,0.2708,0.4286,0.4333,60,0.5769,26,0.1667,6,SYM,3,6,879,882
400,101,63,0.4921,0.5313,0.6823,0.2462,0.4762,0.4839,62,1.0,1,1.0,1,MNDY,3,0,501,504
451,113,63,0.5079,0.4929,0.7318,0.2686,0.5556,0.5667,30,0.52,25,0.52,25,MNDY,3,1,564,567
501,126,63,0.4444,0.4423,5.0123,0.4458,0.619,0.5769,26,1.0,4,,0,MNDY,3,2,627,630
552,138,63,0.4762,0.4894,0.7242,0.2651,0.4762,0.4762,63,0.4706,34,0.4706,34,MNDY,3,3,690,693
602,151,63,0.5238,0.5267,0.7051,0.2554,0.4921,0.5102,49,0.5,6,0.5,6,MNDY,3,4,753,756
652,164,63,0.4444,0.4275,0.7322,0.2672,0.4603,0.3636,22,0.3636,11,0.3333,3,MNDY,3,5,816,819
703,176,63,0.4762,0.5276,1.127,0.2579,0.5556,0.5417,24,0.5417,24,0.75,8,MNDY,3,6,879,882
753,189,63,0.3968,0.3667,1.764,0.3455,0.2857,0.1875,32,0.1875,32,0.1875,32,MNDY,3,7,942,945
804,201,63,0.5714,0.6237,0.6755,0.2412,0.4127,0.4889,45,,0,,0,MNDY,3,8,1005,1008
400,101,63,0.4921,0.5154,3.937,0.3624,0.4286,0.4468,47,0.4737,19,0.4737,19,FVRR,3,0,501,504
451,113,63,0.6349,0.6405,0.6645,0.2365,0.4603,0.7143,14,,0,,0,FVRR,3,1,564,567
501,126,63,0.5079,0.4793,1.2251,0.2958,0.5079,0.6,5,0.6,5,,0,FVRR,3,2,627,630
552,138,63,0.5873,0.621,0.6666,0.2382,0.4921,0.6923,13,0.6923,13,0.6667,12,FVRR,3,3,690,693
602,151,63,0.5556,0.5843,0.6591,0.236,0.5238,0.6667,15,0.7143,7,0.7143,7,FVRR,3,4,753,756
652,164,63,0.5873,0.5125,0.7165,0.261,0.3651,0.4211,19,0.4211,19,0.4211,19,FVRR,3,5,816,819
703,176,63,0.6825,0.6846,0.6681,0.237,0.4603,0.6667,27,0.8,5,0.8,5,FVRR,3,6,879,882
753,189,63,0.5079,0.5795,1.0049,0.3651,0.4127,0.4528,53,0.4615,52,0.4615,52,FVRR,3,7,942,945
804,201,63,0.4762,0.6282,0.9175,0.2534,0.381,0.4211,57,0.0,1,0.0,1,FVRR,3,8,1005,1008
400,101,63,0.4762,0.4145,0.7134,0.2595,0.619,0.5625,48,0.5532,47,0.5532,47,APD,3,0,501,504
451,113,63,0.6032,0.6824,1.5721,0.2666,0.5873,0.75,24,0.0,1,0.0,1,APD,3,1,564,567
501,126,63,0.4286,0.37,2.4283,0.3521,0.5079,0.4524,42,0.3333,12,0.3333,12,APD,3,2,627,630
552,138,63,0.5556,0.2806,1.4613,0.3072,0.5556,0.5556,63,0.3333,30,0.3333,30,APD,3,3,690,693
602,151,63,0.4921,0.5156,0.7039,0.2553,0.4921,0.4921,63,0.5,62,,0,APD,3,4,753,756
652,164,63,0.6032,0.5132,0.672,0.24,0.6032,0.6032,63,1.0,1,1.0,1,APD,3,5,816,819
703,176,63,0.5238,0.5571,0.7132,0.2598,0.4444,0.48,50,0.48,50,0.48,50,APD,3,6,879,882
753,189,63,0.619,0.6159,0.6327,0.2212,0.619,0.623,61,0.75,28,0.7692,26,APD,3,7,942,945
804,201,63,0.5714,0.5363,0.7069,0.2566,0.4921,0.5526,38,0.52,25,0.5217,23,APD,3,8,1005,1008
400,101,63,0.7619,0.6649,0.6636,0.2351,0.746,0.8333,48,,0,,0,EME,3,0,501,504
451,113,63,0.5714,0.4821,0.777,0.2845,0.5556,0.569,58,0.5536,56,0.5536,56,EME,3,1,564,567
501,126,63,0.6508,0.4852,0.6519,0.2298,0.7143,0.717,53,0.7059,51,0.7059,51,EME,3,2,627,630
552,138,63,0.5397,0.6255,0.6783,0.2431,0.5556,0.5484,62,0.5484,62,0.6774,31,EME,3,3,690,693
602,151,63,0.5238,0.398,1.4299,0.2929,0.5238,0.5238,63,0.5238,63,0.5106,47,EME,3,4,753,756
652,164,63,0.6508,0.4545,0.6649,0.2358,0.6508,0.6508,63,0.6508,63,0.0,2,EME,3,5,816,819
703,176,63,0.5397,0.3735,0.9526,0.2703,0.5556,0.5484,62,0.3077,13,0.3077,13,EME,3,6,879,882
753,189,63,0.5556,0.5,0.6906,0.2487,0.5556,0.5556,63,0.5556,63,,0,EME,3,7,942,945
804,201,63,0.619,0.4917,0.661,0.2341,0.6508,0.6393,61,0.6393,61,0.6393,61,EME,3,8,1005,1008
400,101,63,0.5556,0.5077,0.6887,0.2478,0.5556,0.5556,63,0.5614,57,,0,KLAC,3,0,501,504
451,113,63,0.4762,0.4742,0.7559,0.276,0.6032,0.6,25,0.6,25,0.6,25,KLAC,3,1,564,567
501,126,63,0.5714,0.534,0.896,0.248,0.5714,0.5714,63,0.6053,38,0.6053,38,KLAC,3,2,627,630
552,138,63,0.5714,0.588,0.6749,0.2403,0.5714,0.5714,63,0.5738,61,0.8182,11,KLAC,3,3,690,693
602,151,63,0.4603,0.4736,2.1628,0.3291,0.4603,0.4603,63,0.4603,63,0.4286,14,KLAC,3,4,753,756
652,164,63,0.4762,0.4329,0.6852,0.2465,0.6508,1.0,8,1.0,7,1.0,2,KLAC,3,5,816,819
703,176,63,0.6508,0.5122,0.6633,0.2358,0.6508,0.6508,63,0.6364,22,0.8333,6,KLAC,3,6,879,882
753,189,63,0.5397,0.5258,2.4198,0.3384,0.6032,0.6286,35,,0,,0,KLAC,3,7,942,945
804,201,63,0.5397,0.5652,0.664,0.236,0.6667,0.7407,27,0.7407,27,0.7407,27,KLAC,3,8,1005,1008
400,101,63,0.4127,0.5478,0.7563,0.2809,0.5714,0.4,5,0.0,1,0.0,1,TXN,3,0,501,504
451,113,63,0.4127,0.4782,7.9761,0.5394,0.5873,0.5,12,,0,,0,TXN,3,1,564,567
501,126,63,0.6032,0.4879,0.6764,0.2417,0.6032,0.6032,63,0.6042,48,,0,TXN,3,2,627,630
552,138,63,0.4286,0.6405,0.7684,0.2882,0.3968,0.4068,59,0.4068,59,0.4068,59,TXN,3,3,690,693
602,151,63,0.4603,0.4889,0.8278,0.3077,0.4762,0.4655,58,0.4359,39,0.4359,39,TXN,3,4,753,756
652,164,63,0.3492,0.4656,0.9555,0.2721,0.6508,,0,,0,,0,TXN,3,5,816,819
703,176,63,0.4444,0.5,0.696,0.2514,0.4444,0.4444,63,,0,,0,TXN,3,6,879,882
753,189,63,0.5873,0.5,0.6866,0.2467,0.5873,0.5873,63,,0,,0,TXN,3,7,942,945
804,201,63,0.5714,0.4583,0.6899,0.2484,0.5714,0.5714,63,0.55,60,,0,TXN,3,8,1005,1008
400,101,63,0.6349,0.621,0.6561,0.2344,0.5079,0.6286,35,0.6061,33,,0,MCHP,3,0,501,504
451,113,63,0.5397,0.5111,1.6531,0.2964,0.4921,0.5556,18,0.3636,11,0.4,10,MCHP,3,1,564,567
501,126,63,0.5397,0.5497,0.6935,0.2502,0.5397,0.6087,23,0.6087,23,0.6667,3,MCHP,3,2,627,630
552,138,63,0.3968,0.6989,3.5157,0.3654,0.3968,0.3968,63,0.4894,47,0.4894,47,MCHP,3,3,690,693
602,151,63,0.5556,0.5394,0.6921,0.2494,0.5238,0.5472,53,0.5472,53,0.5472,53,MCHP,3,4,753,756
652,164,63,0.5079,0.4758,0.7222,0.2648,0.4921,0.5,16,,0,,0,MCHP,3,5,816,819
703,176,63,0.5238,0.5563,0.6834,0.2452,0.3968,0.4468,47,,0,,0,MCHP,3,6,879,882
753,189,63,0.5714,0.4787,0.6732,0.2423,0.5397,0.5614,57,1.0,1,1.0,1,MCHP,3,7,942,945
804,201,63,0.4444,0.3971,1.8802,0.302,0.5714,0.5111,45,0.4615,13,0.4615,13,MCHP,3,8,1005,1008
400,101,63,0.3651,0.5435,0.7142,0.2605,0.6349,,0,,0,,0,NXPI,3,0,501,504
