ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AMCR,5,20,0.5008,0.1031,0.5736,0.2864,0.5592,539,0.5151
AVY,5,26,0.5006,0.1152,0.5481,0.2869,0.5739,659,0.5226
CF,5,26,0.4933,0.1061,0.5271,0.2818,0.6048,460,0.533
CTVA,5,20,0.4905,0.0966,0.5372,0.2639,0.5833,420,0.5437
CRH,5,26,0.5177,0.0838,0.5363,0.2812,0.6387,782,0.5433
DOW,5,21,0.4958,0.121,0.5879,0.2866,0.578,531,0.4747
DD,5,20,0.4905,0.1193,0.538,0.2774,0.602,349,0.5087
ECL,5,26,0.5079,0.1054,0.5672,0.2723,0.6426,804,0.5617
FCX,5,26,0.5501,0.1072,0.5739,0.2684,0.6547,537,0.5378
IFF,5,26,0.4835,0.0872,0.5541,0.2857,0.5699,862,0.5183
IP,5,26,0.4957,0.1044,0.5285,0.3026,0.5687,609,0.5067
LYB,5,26,0.4902,0.096,0.5434,0.2929,0.566,552,0.5073
MLM,5,26,0.4628,0.1009,0.5259,0.2756,0.5558,628,0.5324
MOS,5,26,0.4628,0.1147,0.4959,0.2888,0.4203,699,0.5201
GOOGL,5,26,0.525,0.0954,0.5188,0.2736,0.6002,907,0.5629
T,5,26,0.5165,0.1182,0.5496,0.272,0.5795,693,0.5037
CMCSA,5,26,0.4731,0.1166,0.5341,0.2732,0.5511,488,0.4994
FOXA,5,26,0.4976,0.1003,0.5375,0.2781,0.5463,608,0.544
FOX,5,26,0.4786,0.1151,0.5237,0.282,0.5687,750,0.5452
LYV,5,26,0.5171,0.1228,0.5325,0.282,0.5394,772,0.5513
NWSA,5,26,0.5183,0.1068,0.5393,0.2824,0.5643,605,0.5391
NWS,5,26,0.5177,0.1118,0.5299,0.2724,0.5766,725,0.5446
OMC,5,26,0.4976,0.1263,0.546,0.2831,0.632,755,0.5208
ACN,5,26,0.5293,0.1452,0.5456,0.2663,0.5995,789,0.5415
ADBE,5,26,0.5049,0.1237,0.5413,0.2807,0.4815,729,0.5153
AKAM,5,26,0.5189,0.1191,0.5769,0.281,0.5842,778,0.5403
APH,5,26,0.5543,0.1315,0.5068,0.2642,0.6279,1104,0.5928
ADI,5,26,0.5281,0.0975,0.5638,0.2758,0.5982,585,0.5348
CDNS,5,26,0.5446,0.091,0.5533,0.2672,0.5831,857,0.5366
CDW,5,26,0.4811,0.0841,0.5217,0.2924,0.5574,698,0.5287
CIEN,5,26,0.5092,0.127,0.5585,0.2685,0.6115,602,0.5556
CSCO,5,26,0.5421,0.0893,0.5737,0.2718,0.6344,779,0.5604
CTSH,5,26,0.4829,0.1151,0.5557,0.2909,0.5411,345,0.4957
COHR,5,25,0.5105,0.1098,0.5115,0.2762,0.634,668,0.5587
MSTR,5,26,0.4945,0.1322,0.5473,0.2806,0.4829,582,0.5024
RXT,5,15,0.4719,0.0873,0.5414,0.2845,0.4067,199,0.4582
BLND,5,11,0.5094,0.1331,0.5486,0.2749,0.6261,150,0.4921
SLNH,5,10,0.4698,0.0988,0.5047,0.2938,0.3994,125,0.4238
CERO,5,1,0.6984,,0.5455,0.2088,,0,0.3016
