ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AMCR,3,20,0.5087,0.0777,0.5569,0.2715,0.5082,457,0.4944
AVY,3,26,0.514,0.0864,0.554,0.2623,0.616,654,0.5324
CF,3,26,0.5153,0.0706,0.5215,0.2742,0.6006,427,0.525
CTVA,3,20,0.519,0.0952,0.5505,0.2652,0.6184,360,0.5373
CRH,3,26,0.5299,0.0994,0.5326,0.2637,0.5628,764,0.5391
DOW,3,21,0.486,0.0485,0.5283,0.2693,0.5246,323,0.4739
DD,3,20,0.496,0.0962,0.5821,0.2711,0.6581,283,0.5079
ECL,3,26,0.5189,0.0825,0.557,0.2622,0.6015,611,0.5525
FCX,3,26,0.5385,0.0951,0.5612,0.2613,0.5921,384,0.536
IFF,3,26,0.4866,0.0837,0.5143,0.2704,0.4436,624,0.514
IP,3,26,0.5085,0.0873,0.5447,0.2758,0.5167,579,0.4988
LYB,3,26,0.4799,0.0601,0.5337,0.2672,0.564,440,0.503
MLM,3,26,0.4909,0.0766,0.5412,0.2636,0.5253,549,0.5263
MOS,3,26,0.5061,0.084,0.5205,0.2631,0.3841,393,0.5165
GOOGL,3,26,0.525,0.0883,0.5125,0.271,0.5413,947,0.5543
T,3,26,0.5317,0.0939,0.5237,0.265,0.5383,559,0.5037
CMCSA,3,26,0.4908,0.0927,0.5143,0.2798,0.5458,481,0.5104
FOXA,3,26,0.4957,0.0825,0.4931,0.2698,0.526,505,0.5299
FOX,3,26,0.5134,0.0879,0.5254,0.2622,0.5216,652,0.5299
LYV,3,26,0.5049,0.0742,0.5214,0.2719,0.5581,547,0.5287
NWSA,3,26,0.5195,0.0824,0.5318,0.2727,0.5749,566,0.5189
NWS,3,26,0.4945,0.0811,0.5212,0.2752,0.5556,462,0.522
OMC,3,26,0.4994,0.0982,0.5505,0.2806,0.6025,668,0.5165
ACN,3,26,0.5177,0.1025,0.5315,0.2612,0.6039,814,0.5427
ADBE,3,26,0.514,0.0892,0.5145,0.2715,0.543,738,0.5232
AKAM,3,26,0.5256,0.0919,0.5506,0.2648,0.5548,685,0.5403
APH,3,26,0.5464,0.0979,0.5003,0.2562,0.5939,1134,0.572
ADI,3,26,0.5177,0.0585,0.557,0.2651,0.6143,439,0.5342
CDNS,3,26,0.5366,0.0921,0.5398,0.2549,0.576,787,0.5421
CDW,3,26,0.5086,0.0729,0.4987,0.2729,0.5685,683,0.5269
CIEN,3,26,0.525,0.0999,0.533,0.2644,0.6737,623,0.5488
CSCO,3,26,0.5098,0.0779,0.5575,0.2709,0.6336,385,0.5379
CTSH,3,26,0.475,0.0898,0.5325,0.2723,0.5272,328,0.5079
COHR,3,25,0.513,0.1028,0.5215,0.2524,0.6556,386,0.534
MSTR,3,26,0.5226,0.1119,0.5401,0.2669,0.5179,417,0.4951
RXT,3,15,0.4804,0.0672,0.5108,0.2586,0.619,92,0.455
BLND,3,11,0.5166,0.082,0.4947,0.2685,0.6712,93,0.4704
SLNH,3,10,0.4809,0.0982,0.5376,0.2712,0.3705,93,0.4492
CERO,3,1,0.6984,,0.5443,0.2143,,0,0.3016
TRAW,3,1,0.5238,,0.4975,0.3486,0.3,30,0.2857
ORCL,3,26,0.5098,0.0914,0.5131,0.2702,0.6026,509,0.522
PWR,3,26,0.522,0.1169,0.5112,0.2801,0.5904,1096,0.583
MTZ,3,26,0.5434,0.1106,0.4978,0.2572,0.5697,725,0.569
DY,3,26,0.5153,0.0962,0.55,0.2753,0.5969,698,0.547
LHX,3,20,0.4905,0.0719,0.4951,0.2733,0.5634,460,0.5222
RTX,3,17,0.5079,0.0993,0.5372,0.289,0.4704,460,0.5425
SCCO,3,26,0.5366,0.0785,0.5278,0.2583,0.5967,551,0.5378
CCJ,3,26,0.5031,0.0873,0.5362,0.2672,0.5806,651,0.5446
LEU,3,26,0.511,0.0952,0.5646,0.259,0.5418,434,0.5201
POWL,3,26,0.5177,0.1092,0.5463,0.2701,0.573,776,0.5348
NVT,3,24,0.537,0.087,0.5424,0.2674,0.5819,794,0.5589
