ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AMCR,1,20,0.5167,0.0495,0.5339,0.2575,0.5182,369,0.5
AVY,1,25,0.5136,0.0588,0.5248,0.2585,0.5662,411,0.5041
CF,1,25,0.5079,0.0635,0.4953,0.2662,0.4972,310,0.5232
CTVA,1,20,0.5111,0.0568,0.5285,0.2596,0.5378,250,0.5159
CRH,1,25,0.5035,0.0539,0.4985,0.2645,0.473,487,0.5156
DOW,1,20,0.4746,0.0325,0.4992,0.2655,0.5491,209,0.481
DD,1,20,0.4825,0.0531,0.4954,0.2621,0.4926,196,0.4984
ECL,1,25,0.506,0.0596,0.4966,0.2609,0.558,533,0.5251
FCX,1,25,0.5086,0.0658,0.5052,0.2593,0.6551,249,0.5054
IFF,1,25,0.4933,0.0616,0.5093,0.2618,0.6134,283,0.4914
IP,1,25,0.4889,0.052,0.5012,0.2691,0.4614,465,0.4933
LYB,1,25,0.4984,0.0583,0.5199,0.263,0.5403,230,0.4933
MLM,1,25,0.5283,0.0709,0.5479,0.2592,0.6107,652,0.5149
MOS,1,25,0.4997,0.0655,0.5017,0.2604,0.533,305,0.5035
GOOGL,1,25,0.5245,0.0586,0.5057,0.2556,0.5587,781,0.5422
T,1,25,0.4971,0.0702,0.5203,0.2658,0.5498,307,0.5035
CMCSA,1,25,0.5003,0.0707,0.5003,0.2608,0.4726,287,0.5035
EA,1,25,0.4997,0.0571,0.4881,0.2589,0.4039,266,0.5238
FOXA,1,25,0.4997,0.0653,0.513,0.261,0.4356,279,0.5137
FOX,1,25,0.4984,0.0485,0.5093,0.2609,0.514,364,0.5105
LYV,1,25,0.4959,0.058,0.4996,0.2582,0.4236,373,0.5111
NWSA,1,25,0.527,0.0601,0.5227,0.2622,0.5285,503,0.5105
NWS,1,25,0.5003,0.0615,0.5076,0.2659,0.5543,372,0.5117
OMC,1,25,0.5098,0.0775,0.5359,0.2599,0.6258,361,0.5143
ACN,1,25,0.5016,0.0618,0.4936,0.2599,0.5109,429,0.5168
ADBE,1,25,0.5168,0.0525,0.504,0.2528,0.5039,465,0.5155
AKAM,1,25,0.5308,0.0648,0.5131,0.2574,0.5488,486,0.534
APH,1,25,0.5156,0.0675,0.5149,0.2568,0.5938,495,0.5403
ADI,1,25,0.5251,0.0695,0.5262,0.2599,0.5728,469,0.527
CDNS,1,25,0.5289,0.0708,0.501,0.261,0.5391,587,0.5302
CDW,1,25,0.513,0.0601,0.5079,0.2603,0.4932,352,0.5143
CIEN,1,25,0.5206,0.0804,0.5,0.2632,0.605,553,0.5416
CSCO,1,25,0.5092,0.0733,0.5154,0.2586,0.515,168,0.5225
CTSH,1,25,0.4775,0.0698,0.4957,0.2646,0.427,235,0.506
COHR,1,25,0.5041,0.0625,0.5042,0.2668,0.4587,325,0.534
