n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
449,113,63,0.5556,0.5814,1.1887,0.2735,0.3175,0.3824,34,0.3824,34,0.3824,34,SMCI,5,1,562,567
500,125,63,0.4444,0.3431,1.308,0.3311,0.4286,0.2143,14,0.2308,13,0.25,12,SMCI,5,2,625,630
550,138,63,0.6032,0.5907,1.5333,0.2505,0.5079,0.7333,15,0.7333,15,0.7333,15,SMCI,5,3,688,693
600,151,63,0.6032,0.5255,0.6927,0.2489,0.4444,0.6154,13,,0,,0,SMCI,5,4,751,756
651,163,63,0.3492,0.4253,0.7264,0.2665,0.6032,0.2857,7,0.0,1,0.0,1,SMCI,5,5,814,819
701,176,63,0.5397,0.4615,0.9273,0.2606,0.5397,0.5397,63,0.4,10,0.5,8,SMCI,5,6,877,882
752,188,63,0.3968,0.5947,1.2583,0.3074,0.3968,0.3968,63,0.4706,17,0.4706,17,SMCI,5,7,940,945
802,201,63,0.6032,0.6699,0.8111,0.2214,0.5397,0.6552,29,0.6786,28,0.6786,28,SMCI,5,8,1003,1008
399,100,63,0.5556,0.566,1.2507,0.3,0.5873,0.6452,31,0.6452,31,0.6452,31,SMMT,5,0,499,504
449,113,63,0.4127,0.4617,1.5355,0.3294,0.5079,0.4194,31,0.4286,21,0.4286,21,SMMT,5,1,562,567
500,125,63,0.3492,0.3518,0.7398,0.2724,0.5079,0.0909,11,0.0,5,0.0,5,SMMT,5,2,625,630
550,138,63,0.5238,0.5455,0.6708,0.2419,0.4762,0.5,60,,0,,0,SMMT,5,3,688,693
600,151,63,0.5873,0.5572,0.6765,0.2417,0.5873,0.5873,63,0.6222,45,,0,SMMT,5,4,751,756
651,163,63,0.4921,0.6219,0.6601,0.2371,0.6667,0.75,20,1.0,6,1.0,6,SMMT,5,5,814,819
701,176,63,0.3333,0.4263,7.639,0.571,0.3333,0.3333,63,0.3333,63,0.3103,58,SMMT,5,6,877,882
752,188,63,0.4127,0.4984,0.7901,0.2938,0.4127,0.4127,63,0.4127,63,0.4,20,SMMT,5,7,940,945
802,201,63,0.3968,0.5,0.6983,0.2526,0.6032,,0,,0,,0,SMMT,5,8,1003,1008
399,100,63,0.4603,0.5556,2.3619,0.334,0.4444,0.4444,54,0.4444,45,0.4444,45,SNOW,5,0,499,504
449,113,63,0.2857,0.4704,8.3367,0.5979,0.2857,0.2857,63,0.2857,63,0.2609,46,SNOW,5,1,562,567
500,125,63,0.6349,0.6436,0.6534,0.2303,0.4921,0.6818,22,0.6818,22,0.6818,22,SNOW,5,2,625,630
550,138,63,0.3492,0.6105,0.7865,0.2953,0.7143,1.0,4,1.0,4,,0,SNOW,5,3,688,693
600,151,63,0.6032,0.5816,0.6784,0.2427,0.5397,0.5918,49,,0,,0,SNOW,5,4,751,756
651,163,63,0.3651,0.4226,8.5115,0.5847,0.6032,0.25,4,0.25,4,0.25,4,SNOW,5,5,814,819
701,176,63,0.5714,0.642,0.6686,0.2374,0.5714,0.6957,23,0.7273,22,0.6154,13,SNOW,5,6,877,882
752,188,63,0.3968,0.5,0.7319,0.2692,0.3968,0.3968,63,0.3968,63,,0,SNOW,5,7,940,945
802,201,63,0.3651,0.6835,0.7633,0.2865,0.3492,0.3548,62,0.4359,39,0.4359,39,SNOW,5,8,1003,1008
399,100,63,0.6667,0.643,0.64,0.2249,0.4603,0.8333,12,0.8333,12,0.8333,12,TEAM,5,0,499,504
449,113,63,0.3968,0.5753,3.7236,0.4378,0.3968,0.3968,63,0.4255,47,0.4255,47,TEAM,5,1,562,567
500,125,63,0.619,0.488,0.6678,0.2375,0.6349,0.629,62,0.625,56,0.75,8,TEAM,5,2,625,630
550,138,63,0.2857,0.6481,0.8553,0.3235,0.7143,,0,,0,,0,TEAM,5,3,688,693
600,151,63,0.3016,0.6645,0.821,0.3125,0.3016,0.3016,63,0.3016,63,0.3016,63,TEAM,5,4,751,756
651,163,63,0.5556,0.4912,0.7132,0.2582,0.4127,0.4,10,0.4,10,0.4,10,TEAM,5,5,814,819
701,176,63,0.5079,0.7307,2.435,0.3498,0.4603,0.4833,60,0.4833,60,0.4833,60,TEAM,5,6,877,882
752,188,63,0.4127,0.5228,4.5114,0.4172,0.3651,0.3704,54,0.3878,49,0.3571,28,TEAM,5,7,940,945
802,201,63,0.3968,0.4963,0.8203,0.3066,0.3968,0.3968,63,0.3968,63,0.381,21,TEAM,5,8,1003,1008
399,100,63,0.4603,0.6857,3.7077,0.3642,0.5714,0.5833,12,,0,,0,TGT,5,0,499,504
449,113,63,0.3968,0.5728,1.0378,0.3136,0.3651,0.377,61,0.4,50,0.3171,41,TGT,5,1,562,567
500,125,63,0.5238,0.6444,2.2599,0.2908,0.5238,0.5238,63,0.5238,63,0.537,54,TGT,5,2,625,630
550,138,63,0.6349,0.5802,0.6734,0.2392,0.5714,0.614,57,0.614,57,0.614,57,TGT,5,3,688,693
600,151,63,0.2857,0.4506,0.8786,0.3386,0.3175,0.2881,59,0.2982,57,0.3019,53,TGT,5,4,751,756
651,163,63,0.4762,0.4338,2.8479,0.3491,0.5238,,0,,0,,0,TGT,5,5,814,819
701,176,63,0.6508,0.4186,0.6721,0.2388,0.3175,0.0,2,0.0,2,0.0,2,TGT,5,6,877,882
752,188,63,0.3175,0.5,0.8133,0.3087,0.6825,,0,,0,,0,TGT,5,7,940,945
802,201,63,0.5079,0.5,0.6931,0.25,0.5079,0.5079,63,,0,,0,TGT,5,8,1003,1008
399,100,63,0.619,0.6217,0.6823,0.2416,0.5397,0.5926,54,0.6286,35,0.6286,35,TJX,5,0,499,504
449,113,63,0.7143,0.5074,0.8283,0.2183,0.6667,0.7069,58,0.7069,58,0.6207,29,TJX,5,1,562,567
500,125,63,0.4762,0.5375,0.7419,0.2757,0.4603,0.4677,62,0.4677,62,0.4677,62,TJX,5,2,625,630
550,138,63,0.6032,0.6015,1.3303,0.2535,0.5556,0.6136,44,1.0,1,1.0,1,TJX,5,3,688,693
600,151,63,0.4444,0.5862,0.6945,0.2537,0.5556,,0,,0,,0,TJX,5,4,751,756
651,163,63,0.5238,0.5869,0.6775,0.2461,0.5238,0.5254,59,0.5254,59,0.6875,16,TJX,5,5,814,819
701,176,63,0.5079,0.6424,0.6904,0.2548,0.6349,0.7647,17,0.7647,17,,0,TJX,5,6,877,882
752,188,63,0.619,0.6689,0.6204,0.2188,0.5397,0.6562,32,0.6562,32,1.0,2,TJX,5,7,940,945
802,201,63,0.5238,0.5199,0.9229,0.2588,0.4444,0.4783,46,0.4878,41,,0,TJX,5,8,1003,1008
399,100,63,0.3651,0.3799,3.7385,0.3739,0.3651,0.2703,37,0.2703,37,,0,TPR,5,0,499,504
449,113,63,0.4921,0.4927,0.9338,0.2693,0.4127,0.4464,56,0.4314,51,0.4043,47,TPR,5,1,562,567
500,125,63,0.3651,0.566,0.7259,0.2664,0.6508,1.0,1,,0,,0,TPR,5,2,625,630
550,138,63,0.3651,0.5831,3.349,0.4693,0.7937,0.8571,14,0.9,10,1.0,5,TPR,5,3,688,693
600,151,63,0.5397,0.5046,0.6981,0.2523,0.5397,0.5397,63,0.5397,63,0.5556,9,TPR,5,4,751,756
651,163,63,0.7143,0.5407,0.6294,0.2185,0.7143,0.7288,59,0.7407,54,0.7097,31,TPR,5,5,814,819
701,176,63,0.4603,0.3788,0.8568,0.3228,0.5238,0.4906,53,0.4906,53,0.4906,53,TPR,5,6,877,882
752,188,63,0.4762,0.4086,0.6817,0.2445,0.7143,0.6579,38,0.6486,37,0.6486,37,TPR,5,7,940,945
802,201,63,0.3492,0.5,0.8542,0.327,0.3492,0.3492,63,0.3492,63,0.3492,63,TPR,5,8,1003,1008
399,100,63,0.6032,0.6069,0.6705,0.2388,0.4921,0.575,40,,0,,0,TSLA,5,0,499,504
449,113,63,0.6667,0.6505,0.9405,0.261,0.4444,0.5745,47,0.5745,47,0.5745,47,TSLA,5,1,562,567
500,125,63,0.4127,0.4828,0.6997,0.256,0.5397,0.0,3,,0,,0,TSLA,5,2,625,630
550,138,63,0.5079,0.6401,4.1451,0.4113,0.4921,,0,,0,,0,TSLA,5,3,688,693
600,151,63,0.619,0.5673,0.6814,0.2442,0.381,,0,,0,,0,TSLA,5,4,751,756
651,163,63,0.4603,0.5294,0.7409,0.2732,0.5397,,0,,0,,0,TSLA,5,5,814,819
701,176,63,0.3651,0.4891,5.4255,0.4506,0.6349,,0,,0,,0,TSLA,5,6,877,882
752,188,63,0.5873,0.5983,0.6783,0.2427,0.4921,0.6667,15,0.7778,9,,0,TSLA,5,7,940,945
802,201,63,0.3175,0.5478,0.7697,0.2799,0.3651,0.3333,60,0.5714,14,0.6154,13,TSLA,5,8,1003,1008
399,100,63,0.619,0.5641,0.6656,0.2363,0.619,0.619,63,0.6596,47,,0,TSM,5,0,499,504
449,113,63,0.5873,0.4615,0.7038,0.2532,0.619,0.6102,59,0.6102,59,0.6102,59,TSM,5,1,562,567
500,125,63,0.6032,0.4384,0.6697,0.2398,0.6032,0.6032,63,0.6032,63,0.6032,63,TSM,5,2,625,630
550,138,63,0.5556,0.4865,0.9384,0.2629,0.5873,0.5738,61,0.5738,61,0.5738,61,TSM,5,3,688,693
600,151,63,0.381,0.5876,0.7471,0.2766,0.381,0.381,63,0.381,63,0.4524,42,TSM,5,4,751,756
651,163,63,0.7143,0.4949,0.9322,0.2604,0.7302,0.7258,62,,0,,0,TSM,5,5,814,819
701,176,63,0.4921,0.4558,1.9047,0.3132,0.5873,0.5581,43,0.5294,34,,0,TSM,5,6,877,882
752,188,63,0.6508,0.5,0.657,0.2321,0.6508,0.6508,63,0.6508,63,,0,TSM,5,7,940,945
802,201,63,0.5556,0.5527,0.8124,0.2927,0.5397,0.5484,62,0.5484,62,0.5484,62,TSM,5,8,1003,1008
399,100,63,0.4762,0.6538,3.0298,0.3449,0.5873,1.0,4,1.0,4,1.0,4,UAL,5,0,499,504
449,113,63,0.6349,0.5217,5.5817,0.3549,0.3651,,0,,0,,0,UAL,5,1,562,567
500,125,63,0.0476,0.9333,1.0338,0.4118,0.9524,,0,,0,,0,UAL,5,2,625,630
550,138,63,0.6667,0.5,0.6454,0.2259,0.6667,0.6667,63,0.6667,63,0.6667,63,UAL,5,3,688,693
600,151,63,0.4444,0.4857,1.0477,0.388,0.4444,0.4444,63,0.4444,63,0.4444,63,UAL,5,4,751,756
651,163,63,0.6032,0.6384,0.632,0.2226,0.6032,0.6032,63,0.6275,51,0.8235,17,UAL,5,5,814,819
701,176,63,0.5397,0.6485,0.6604,0.2356,0.5238,0.5323,62,0.5323,62,1.0,9,UAL,5,6,877,882
752,188,63,0.6349,0.6827,0.6704,0.2397,0.619,0.6818,44,1.0,9,1.0,6,UAL,5,7,940,945
802,201,63,0.5873,0.5348,0.7503,0.2618,0.4127,0.5,24,0.5,24,0.625,8,UAL,5,8,1003,1008
399,100,63,0.5079,0.6064,1.595,0.2778,0.5079,0.5079,63,0.5079,63,0.5079,63,UNH,5,0,499,504
449,113,63,0.4286,0.6507,1.0478,0.3109,0.5873,0.6,5,0.6,5,0.6,5,UNH,5,1,562,567
500,125,63,0.4603,0.5475,1.5864,0.3435,0.5238,0.4737,19,0.5833,12,0.5833,12,UNH,5,2,625,630
550,138,63,0.5238,0.747,2.2235,0.2819,0.5238,0.5238,63,0.6122,49,0.6122,49,UNH,5,3,688,693
600,151,63,0.5079,0.4698,0.7783,0.2953,0.5079,0.5079,63,0.4808,52,0.4186,43,UNH,5,4,751,756
651,163,63,0.381,0.5321,2.9833,0.4118,0.381,0.381,63,0.3871,62,0.3871,62,UNH,5,5,814,819
701,176,63,0.5397,0.6179,0.6988,0.2532,0.6032,0.8462,13,1.0,1,1.0,1,UNH,5,6,877,882
752,188,63,0.4762,0.4894,0.6975,0.2522,0.5238,,0,,0,,0,UNH,5,7,940,945
802,201,63,0.3651,0.5854,0.71,0.258,0.6508,1.0,1,,0,,0,UNH,5,8,1003,1008
399,100,63,0.4603,0.5882,1.276,0.3248,0.4603,0.4603,63,0.4603,63,0.4603,63,V,5,0,499,504
449,113,63,0.3968,0.5,0.7814,0.2929,0.3968,0.3968,63,0.3968,63,0.3968,63,V,5,1,562,567
500,125,63,0.2698,0.7813,3.7577,0.4813,0.7302,,0,,0,,0,V,5,2,625,630
550,138,63,0.4127,0.4055,2.935,0.3903,0.6984,0.6061,33,0.5714,7,0.5714,7,V,5,3,688,693
600,151,63,0.4762,0.644,0.7022,0.2547,0.6349,1.0,7,1.0,3,1.0,3,V,5,4,751,756
651,163,63,0.3968,0.4326,1.6541,0.3,0.5397,0.4444,36,0.4444,36,0.4444,36,V,5,5,814,819
701,176,63,0.4286,0.5449,1.2539,0.3102,0.4444,0.4355,62,0.4355,62,0.4444,45,V,5,6,877,882
752,188,63,0.4762,0.5152,8.1172,0.5159,0.4762,0.4762,63,0.4762,63,0.4762,63,V,5,7,940,945
802,201,63,0.3968,0.5,0.7111,0.259,0.3968,0.3968,63,,0,,0,V,5,8,1003,1008
399,100,63,0.4603,0.428,3.5527,0.3785,0.5714,0.5238,42,0.5405,37,0.4667,15,VKTX,5,0,499,504
449,113,63,0.3492,0.3054,0.828,0.3149,0.3492,0.3492,63,0.3492,63,0.1818,33,VKTX,5,1,562,567
500,125,63,0.381,0.2913,0.744,0.2752,0.4921,0.1,10,0.1,10,,0,VKTX,5,2,625,630
550,138,63,0.746,0.6629,0.66,0.2335,0.254,,0,,0,,0,VKTX,5,3,688,693
600,151,63,0.7302,0.7297,0.634,0.2207,0.4603,0.7,30,0.7,30,,0,VKTX,5,4,751,756
651,163,63,0.3492,0.5593,0.7715,0.287,0.6508,0.5,2,0.5,2,,0,VKTX,5,5,814,819
701,176,63,0.5238,0.5379,0.682,0.2448,0.5873,0.6129,31,1.0,2,1.0,2,VKTX,5,6,877,882
752,188,63,0.6349,0.5217,0.9501,0.268,0.3651,0.5,16,0.5,16,0.5,16,VKTX,5,7,940,945
802,201,63,0.6032,0.555,1.2315,0.294,0.5714,0.6774,31,0.6667,9,,0,VKTX,5,8,1003,1008
399,100,63,0.6032,0.5568,0.7198,0.26,0.3968,0.5,12,0.5,10,0.5556,9,VZ,5,0,499,504
449,113,63,0.5079,0.5786,0.7051,0.2558,0.5556,0.7,10,0.625,8,,0,VZ,5,1,562,567
500,125,63,0.3968,0.4383,1.1952,0.2828,0.5556,0.2857,7,0.25,4,0.3333,3,VZ,5,2,625,630
550,138,63,0.4286,0.5967,1.9723,0.3287,0.4286,0.4286,63,0.4545,22,0.4545,22,VZ,5,3,688,693
600,151,63,0.6984,0.7372,0.8653,0.2286,0.619,0.8846,26,0.8846,26,1.0,5,VZ,5,4,751,756
651,163,63,0.5079,0.5136,2.109,0.3087,0.4762,0.4737,19,0.4737,19,0.8571,7,VZ,5,5,814,819
701,176,63,0.4286,0.5432,0.7034,0.2565,0.4286,0.4286,63,0.4545,22,0.5263,19,VZ,5,6,877,882
752,188,63,0.5873,0.6034,0.8792,0.2456,0.5873,0.5902,61,0.5902,61,0.5902,61,VZ,5,7,940,945
802,201,63,0.5238,0.5634,0.7037,0.2565,0.5397,0.5667,30,0.5667,30,0.5667,30,VZ,5,8,1003,1008
399,100,63,0.4603,0.4621,5.8714,0.4584,0.6032,0.5769,26,0.5769,26,0.5789,19,WMT,5,0,499,504
449,113,63,0.6349,0.672,0.6405,0.2245,0.5873,0.7692,26,0.7692,26,0.7692,26,WMT,5,1,562,567
500,125,63,0.6667,0.5778,0.6412,0.2245,0.7619,0.8,45,0.8125,32,0.8125,32,WMT,5,2,625,630
550,138,63,0.5397,0.5885,0.6742,0.2415,0.6984,0.8,25,0.8,25,0.8,25,WMT,5,3,688,693
600,151,63,0.5397,0.4635,0.7221,0.2629,0.5397,0.5397,63,0.5532,47,0.5532,47,WMT,5,4,751,756
651,163,63,0.5873,0.6367,1.0994,0.2451,0.5873,0.5873,63,0.5873,63,0.6458,48,WMT,5,5,814,819
701,176,63,0.5397,0.5439,0.6958,0.2505,0.4762,0.5238,21,0.625,16,0.625,16,WMT,5,6,877,882
752,188,63,0.4762,0.6017,0.6672,0.238,0.6825,0.9167,12,0.9167,12,0.9,10,WMT,5,7,940,945
802,201,63,0.5079,0.5,0.7037,0.2552,0.5079,0.5079,63,0.5079,63,,0,WMT,5,8,1003,1008
399,100,63,0.3651,0.6087,0.9598,0.2757,0.3651,0.3651,63,0.377,61,0.6,10,ZM,5,0,499,504
449,113,63,0.5556,0.7005,0.6615,0.2348,0.5556,0.5556,63,0.7778,18,0.7647,17,ZM,5,1,562,567
500,125,63,0.4603,0.6203,7.2817,0.5175,0.6508,1.0,7,1.0,1,1.0,1,ZM,5,2,625,630
550,138,63,0.4921,0.5106,0.6949,0.2508,0.4762,0.4821,56,,0,,0,ZM,5,3,688,693
600,151,63,0.5397,0.5,0.6915,0.2492,0.5397,0.5397,63,0.5397,63,,0,ZM,5,4,751,756
651,163,63,0.3492,0.5011,0.7411,0.2744,0.3333,0.3333,60,0.3333,60,0.5,2,ZM,5,5,814,819
701,176,63,0.3968,0.6105,3.5574,0.456,0.6032,,0,,0,,0,ZM,5,6,877,882
752,188,63,0.3968,0.5228,0.7131,0.2599,0.5397,0.25,8,0.25,8,0.25,8,ZM,5,7,940,945
802,201,63,0.7619,0.7908,0.5842,0.1985,0.6349,0.8049,41,0.9,20,0.9,20,ZM,5,8,1003,1008
399,100,63,0.5397,0.4146,1.6776,0.3041,0.6508,0.6071,56,0.6071,56,0.6071,56,COIN,5,0,499,504
449,113,63,0.4286,0.5504,1.0562,0.3166,0.4286,0.4286,63,0.4286,63,0.4286,63,COIN,5,1,562,567
500,125,63,0.5873,0.4179,1.4293,0.2901,0.6349,0.6167,60,0.4286,7,0.4286,7,COIN,5,2,625,630
550,138,63,0.4762,0.6561,1.2143,0.2737,0.4762,0.4762,63,0.6923,26,0.7273,22,COIN,5,3,688,693
600,151,63,0.5397,0.5705,2.6294,0.3481,0.3968,0.4545,44,0.4545,44,0.4545,44,COIN,5,4,751,756
651,163,63,0.6825,0.682,0.6025,0.2147,0.5397,0.6842,38,,0,,0,COIN,5,5,814,819
701,176,63,0.5238,0.5197,0.7017,0.254,0.5079,0.5208,48,,0,,0,COIN,5,6,877,882
752,188,63,0.254,0.5,0.6965,0.2517,0.254,0.254,63,,0,,0,COIN,5,7,940,945
802,201,63,0.6032,0.5878,1.7984,0.2709,0.5873,0.7,30,0.64,25,0.64,25,COIN,5,8,1003,1008
399,100,63,0.5397,0.5358,1.843,0.287,0.4921,0.5263,38,,0,,0,AVGO,5,0,499,504
449,113,63,0.6508,0.6939,1.4901,0.2352,0.4762,0.6176,34,0.6364,33,0.6364,33,AVGO,5,1,562,567
500,125,63,0.5397,0.6576,0.7231,0.2611,0.5238,0.5526,38,0.6562,32,0.6562,32,AVGO,5,2,625,630
550,138,63,0.6349,0.5864,1.8154,0.2702,0.5238,0.6087,46,0.6087,46,0.6,45,AVGO,5,3,688,693
600,151,63,0.4444,0.4577,0.7391,0.2719,0.4444,0.4444,63,0.4474,38,0.2,10,AVGO,5,4,751,756
651,163,63,0.6349,0.4674,0.7572,0.2779,0.7619,0.7451,51,,0,,0,AVGO,5,5,814,819
701,176,63,0.5556,0.5489,2.5634,0.3197,0.5873,0.68,25,0.68,25,0.68,25,AVGO,5,6,877,882
752,188,63,0.5873,0.5927,0.6976,0.2517,0.4921,0.5472,53,0.5472,53,0.5472,53,AVGO,5,7,940,945
802,201,63,0.4921,0.6255,0.7641,0.283,0.4921,0.4898,49,0.4878,41,0.4878,41,AVGO,5,8,1003,1008
399,100,63,0.6032,0.4911,0.681,0.2436,0.6032,0.6032,63,0.6032,63,0.6032,63,ANET,5,0,499,504
449,113,63,0.5079,0.5907,0.7534,0.2781,0.5079,0.5079,63,0.5161,62,0.5161,62,ANET,5,1,562,567
500,125,63,0.3492,0.273,0.7697,0.2858,0.619,0.4722,36,0.3529,17,0.3529,17,ANET,5,2,625,630
550,138,63,0.6984,0.6,0.6636,0.2328,0.7143,0.7097,62,1.0,10,1.0,9,ANET,5,3,688,693
600,151,63,0.381,0.625,7.8033,0.5496,0.3651,0.371,62,0.371,62,0.3898,59,ANET,5,4,751,756
651,163,63,0.6825,0.4302,0.6517,0.2294,0.6825,0.6825,63,0.6667,60,0.5,6,ANET,5,5,814,819
701,176,63,0.5556,0.5,0.6878,0.2473,0.5556,0.5556,63,0.5556,63,,0,ANET,5,6,877,882
752,188,63,0.5397,0.5,0.6907,0.2488,0.5397,0.5397,63,0.5397,63,,0,ANET,5,7,940,945
802,201,63,0.5238,0.4955,4.8594,0.3955,0.5238,0.5238,63,0.5238,63,0.5122,41,ANET,5,8,1003,1008
399,100,63,0.3968,0.4921,0.7754,0.2882,0.6667,0.625,16,0.625,16,0.625,16,AMAT,5,0,499,504
449,113,63,0.5714,0.5136,0.9721,0.27,0.5238,0.5517,58,0.5517,58,0.5517,58,AMAT,5,1,562,567
500,125,63,0.5714,0.7037,0.8309,0.2909,0.5714,0.5714,63,0.5714,63,0.5902,61,AMAT,5,2,625,630
550,138,63,0.5397,0.5025,0.7328,0.2682,0.5397,0.5397,63,0.5397,63,0.5397,63,AMAT,5,3,688,693
600,151,63,0.3968,0.3837,0.7466,0.2762,0.3968,0.3968,63,0.2105,19,0.2105,19,AMAT,5,4,751,756
651,163,63,0.381,0.4475,1.4221,0.2867,0.5873,0.375,8,0.375,8,0.375,8,AMAT,5,5,814,819
701,176,63,0.3968,0.4641,6.4145,0.5017,0.6984,0.6667,18,1.0,8,1.0,8,AMAT,5,6,877,882
752,188,63,0.6825,0.4314,0.6927,0.2498,0.6825,0.6825,63,,0,,0,AMAT,5,7,940,945
802,201,63,0.6032,0.5221,1.1312,0.2552,0.6032,0.614,57,0.614,57,0.614,57,AMAT,5,8,1003,1008
399,100,63,0.5397,0.5025,0.9295,0.2605,0.5397,0.541,61,0.541,61,0.541,61,LRCX,5,0,499,504
449,113,63,0.4127,0.3977,2.6816,0.3674,0.4921,0.4423,52,0.4694,49,0.4194,31,LRCX,5,1,562,567
500,125,63,0.5238,0.4792,0.7094,0.2575,0.5397,0.5357,56,0.5357,56,0.3333,3,LRCX,5,2,625,630
550,138,63,0.5079,0.5509,1.3526,0.2616,0.5714,0.7273,11,0.6667,9,0.6667,9,LRCX,5,3,688,693
600,151,63,0.4286,0.3281,1.9055,0.3121,0.5079,0.4643,56,0.25,8,0.1667,6,LRCX,5,4,751,756
651,163,63,0.6984,0.5919,1.8016,0.2679,0.6825,0.7308,52,0.7308,52,,0,LRCX,5,5,814,819
701,176,63,0.381,0.4927,0.9758,0.3765,0.746,0.8333,12,0.8333,12,,0,LRCX,5,6,877,882
752,188,63,0.6825,0.5512,0.6396,0.2238,0.6825,0.6825,63,0.7073,41,0.7073,41,LRCX,5,7,940,945
802,201,63,0.6032,0.5653,0.6951,0.2488,0.6032,0.6032,63,0.6032,63,0.6296,54,LRCX,5,8,1003,1008
399,100,63,0.6508,0.5488,0.6365,0.2225,0.6825,0.7333,45,0.7273,44,0.7273,44,VRT,5,0,499,504
449,113,63,0.381,0.4776,0.9258,0.3483,0.381,0.381,63,0.3846,52,0.3846,52,VRT,5,1,562,567
500,125,63,0.7302,0.5185,0.6156,0.2118,0.7302,0.7302,63,0.7302,63,0.7302,63,VRT,5,2,625,630
550,138,63,0.5873,0.6744,0.6506,0.2372,0.4921,0.5439,57,0.5439,57,0.5439,57,VRT,5,3,688,693
600,151,63,0.4127,0.1237,3.6631,0.4229,0.4603,0.4333,60,0.1714,35,0.05,20,VRT,5,4,751,756
651,163,63,0.6667,0.3322,0.6657,0.2363,0.6667,0.6667,63,0.5,26,,0,VRT,5,5,814,819
701,176,63,0.5556,0.5545,0.6888,0.2481,0.5714,0.6,40,0.6,40,0.5833,36,VRT,5,6,877,882
752,188,63,0.5873,0.4684,1.6213,0.2804,0.6032,0.6111,54,0.6111,54,0.5778,45,VRT,5,7,940,945
802,201,63,0.6349,0.5444,2.9959,0.316,0.7619,0.7778,45,0.7778,45,0.7778,45,VRT,5,8,1003,1008
399,100,63,0.7937,0.6722,1.0064,0.1998,0.7143,0.7963,54,0.7963,54,0.7963,54,ETN,5,0,499,504
449,113,63,0.4444,0.4168,1.5554,0.3472,0.4444,0.4444,63,0.4444,63,0.4444,63,ETN,5,1,562,567
500,125,63,0.6349,0.5147,0.6837,0.2428,0.6667,0.661,59,0.661,59,0.661,59,ETN,5,2,625,630
550,138,63,0.5079,0.5582,0.6909,0.2489,0.4444,0.4746,59,0.5,2,,0,ETN,5,3,688,693
600,151,63,0.4603,0.4173,0.7409,0.2735,0.4603,0.4603,63,0.3696,46,0.4375,32,ETN,5,4,751,756
651,163,63,0.619,0.3819,0.6944,0.2506,0.619,0.619,63,,0,,0,ETN,5,5,814,819
701,176,63,0.6508,0.6173,0.6774,0.2377,0.5556,0.6327,49,0.6327,49,,0,ETN,5,6,877,882
752,188,63,0.6349,0.591,0.8686,0.2336,0.5714,0.6102,59,0.6102,59,0.75,4,ETN,5,7,940,945
802,201,63,0.6508,0.6184,0.6394,0.2253,0.6032,0.6429,56,0.6429,56,0.6604,53,ETN,5,8,1003,1008
399,100,63,0.3968,0.5,0.7733,0.2892,0.3968,0.3968,63,0.3968,63,0.3968,63,NOW,5,0,499,504
449,113,63,0.6032,0.3846,6.1618,0.411,0.619,0.6129,62,0.6129,62,0.5714,56,NOW,5,1,562,567
500,125,63,0.4444,0.561,1.1921,0.2839,0.6984,0.7647,17,1.0,4,1.0,1,NOW,5,2,625,630
550,138,63,0.5397,0.5786,0.6862,0.248,0.5397,0.5397,63,0.5397,63,0.5952,42,NOW,5,3,688,693
600,151,63,0.381,0.3519,3.836,0.4102,0.4127,0.3934,61,0.3934,61,0.3934,61,NOW,5,4,751,756
651,163,63,0.3968,0.4808,0.7037,0.2553,0.4127,0.4032,62,,0,,0,NOW,5,5,814,819
701,176,63,0.5238,0.5833,0.6862,0.2466,0.4762,,0,,0,,0,NOW,5,6,877,882
752,188,63,0.6984,0.5203,0.6571,0.232,0.3016,,0,,0,,0,NOW,5,7,940,945
802,201,63,0.5079,0.5,0.701,0.2539,0.4921,,0,,0,,0,NOW,5,8,1003,1008
399,100,63,0.4127,0.5,0.9605,0.3663,0.4127,0.4127,63,0.4127,63,0.4127,63,EQIX,5,0,499,504
449,113,63,0.4921,0.4093,2.6414,0.3437,0.4921,0.4921,63,0.25,12,0.25,12,EQIX,5,1,562,567
500,125,63,0.3968,0.5,0.711,0.2589,0.6032,,0,,0,,0,EQIX,5,2,625,630
550,138,63,0.5556,0.5577,0.6822,0.2446,0.5556,0.5556,63,0.6,40,,0,EQIX,5,3,688,693
600,151,63,0.4127,0.5842,1.6346,0.2918,0.4127,0.4127,63,0.4565,46,0.5556,9,EQIX,5,4,751,756
651,163,63,0.5079,0.4763,0.7123,0.2594,0.4762,0.4915,59,0.4412,34,0.4412,34,EQIX,5,5,814,819
701,176,63,0.5397,0.4658,1.8974,0.3121,0.5556,0.5625,48,0.5625,48,0.5625,48,EQIX,5,6,877,882
752,188,63,0.3651,0.3317,0.79,0.2949,0.619,0.4828,29,0.5,6,0.5,6,EQIX,5,7,940,945
802,201,63,0.6825,0.7262,0.6735,0.2383,0.6508,0.7561,41,0.84,25,1.0,2,EQIX,5,8,1003,1008
399,100,63,0.4921,0.5,0.7023,0.2546,0.4921,0.4921,63,0.4921,63,,0,DLR,5,0,499,504
449,113,63,0.4444,0.6429,0.6998,0.2533,0.5556,,0,,0,,0,DLR,5,1,562,567
500,125,63,0.4603,0.4768,0.7034,0.2551,0.6032,0.5769,26,0.56,25,,0,DLR,5,2,625,630
