ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AVY,3,25,0.5257,0.0839,0.5534,0.2637,0.598,675,0.5308
CF,3,25,0.5105,0.06,0.525,0.2715,0.6207,400,0.5251
CTVA,3,20,0.523,0.0946,0.5482,0.2683,0.6419,373,0.5373
CRH,3,25,0.5092,0.088,0.5222,0.2659,0.6743,668,0.5435
DOW,3,20,0.4817,0.0674,0.5334,0.2692,0.4985,345,0.477
DD,3,20,0.5063,0.0743,0.5874,0.2775,0.6049,302,0.5079
ECL,3,25,0.534,0.0909,0.5561,0.2604,0.6364,577,0.5517
FCX,3,25,0.5105,0.0967,0.5612,0.2616,0.6326,361,0.5359
IFF,3,25,0.4908,0.0816,0.5198,0.2677,0.5211,598,0.5143
IP,3,25,0.4946,0.0874,0.522,0.2864,0.5096,568,0.4952
LYB,3,25,0.4914,0.0621,0.5358,0.2672,0.54,425,0.5054
MLM,3,25,0.5098,0.0824,0.5354,0.2647,0.6337,513,0.5276
MOS,3,25,0.4895,0.0628,0.5038,0.2681,0.5042,444,0.5181
GOOGL,3,25,0.5244,0.0857,0.5039,0.2744,0.5754,900,0.5594
T,3,25,0.5118,0.0864,0.5207,0.2636,0.5544,657,0.5016
CMCSA,3,25,0.4857,0.0779,0.51,0.2776,0.5601,370,0.5098
EA,3,25,0.5219,0.0959,0.5074,0.2638,0.5368,676,0.5454
FOXA,3,25,0.487,0.0853,0.5062,0.2638,0.5182,409,0.5283
FOX,3,25,0.487,0.0832,0.5225,0.2637,0.5289,585,0.5289
LYV,3,25,0.5022,0.0925,0.5198,0.2771,0.5667,488,0.527
NWSA,3,25,0.5263,0.0828,0.5302,0.2741,0.5502,442,0.5194
NWS,3,25,0.487,0.0916,0.5106,0.2737,0.5124,426,0.5225
OMC,3,25,0.5206,0.096,0.5564,0.2769,0.6237,591,0.5117
ACN,3,25,0.5168,0.112,0.5213,0.2612,0.5358,819,0.5429
ADBE,3,25,0.5175,0.0885,0.5155,0.2759,0.5199,760,0.5219
AKAM,3,25,0.5257,0.096,0.5552,0.2639,0.5991,705,0.5454
APH,3,25,0.546,0.1001,0.4869,0.2544,0.5721,1129,0.574
ADI,3,25,0.5308,0.0663,0.5476,0.2644,0.6134,515,0.5365
CDNS,3,25,0.534,0.0868,0.5226,0.2567,0.5563,814,0.5441
CDW,3,25,0.5003,0.0841,0.5011,0.2697,0.5603,595,0.5251
CIEN,3,25,0.5194,0.1005,0.5308,0.2679,0.6609,547,0.5511
CSCO,3,25,0.5257,0.0884,0.5616,0.2717,0.6169,526,0.5371
CTSH,3,25,0.4794,0.0925,0.5352,0.2705,0.4406,343,0.506
COHR,3,24,0.5179,0.1078,0.5168,0.2544,0.5981,296,0.539
