ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
CF,3,25,0.5073,0.0752,0.5217,0.2766,0.606,367,0.5251
CTVA,3,20,0.5151,0.0831,0.5416,0.2668,0.6427,369,0.5373
CRH,3,25,0.4991,0.097,0.5212,0.2646,0.573,754,0.5435
DOW,3,20,0.4992,0.0751,0.5259,0.2705,0.4732,369,0.477
DD,3,20,0.4889,0.0804,0.5659,0.2731,0.657,336,0.5079
ECL,3,25,0.5251,0.074,0.554,0.2572,0.6226,606,0.5517
FCX,3,25,0.5156,0.0854,0.5567,0.2622,0.6351,395,0.5359
IFF,3,25,0.4978,0.0772,0.5015,0.2774,0.492,639,0.5143
IP,3,25,0.4959,0.0824,0.5358,0.2729,0.5418,647,0.4952
LYB,3,25,0.4819,0.0597,0.5379,0.268,0.5629,440,0.5054
MLM,3,25,0.4889,0.0768,0.5252,0.2676,0.5613,513,0.5276
MOS,3,25,0.5092,0.0846,0.5146,0.2657,0.3654,345,0.5181
GOOGL,3,25,0.539,0.0895,0.5233,0.2691,0.5562,842,0.5594
T,3,25,0.5251,0.0965,0.5312,0.2676,0.5439,520,0.5016
CMCSA,3,25,0.4883,0.0779,0.5147,0.2739,0.5028,442,0.5098
EA,3,25,0.5282,0.0744,0.5097,0.2629,0.5342,762,0.5454
FOXA,3,25,0.4991,0.0891,0.4981,0.2686,0.518,423,0.5283
FOX,3,25,0.5168,0.0905,0.5259,0.2596,0.5971,599,0.5289
LYV,3,25,0.48,0.0748,0.5157,0.2754,0.5082,495,0.527
NWSA,3,25,0.5219,0.0843,0.5312,0.2712,0.5791,563,0.5194
NWS,3,25,0.487,0.1011,0.5241,0.2708,0.5539,432,0.5225
OMC,3,25,0.5041,0.0883,0.5464,0.2807,0.5899,642,0.5117
ACN,3,25,0.5117,0.093,0.5278,0.2655,0.6043,846,0.5429
ADBE,3,25,0.5225,0.0831,0.5168,0.2764,0.5017,775,0.5219
AKAM,3,25,0.5302,0.0903,0.5359,0.2641,0.5593,726,0.5454
APH,3,25,0.5581,0.096,0.489,0.2545,0.5984,1098,0.574
ADI,3,25,0.5283,0.0649,0.5558,0.2662,0.6095,466,0.5365
CDNS,3,25,0.527,0.0914,0.5058,0.2579,0.547,803,0.5441
CDW,3,25,0.5029,0.0724,0.4955,0.2733,0.5545,648,0.5251
CIEN,3,25,0.5232,0.0984,0.5547,0.2676,0.71,458,0.5511
CSCO,3,25,0.534,0.0805,0.5496,0.2791,0.5917,481,0.5371
CTSH,3,25,0.4902,0.0979,0.5298,0.2702,0.477,378,0.506
COHR,3,25,0.5149,0.1131,0.5169,0.2618,0.6583,203,0.534
